"infectious_time","Rt_day_avg","smoothRt_day_avg"
0,0.571428571428571,0.571428571428571
1,0,0.285714285714286
2,0,0.19047619047619
3,2.5,0.767857142857143
4,0,0.614285714285714
5,2.5,0.928571428571429
6,2,1.08163265306122
7,5,1.71428571428571
8,0.333333333333333,1.76190476190476
9,0.4,1.81904761904762
10,4,2.03333333333333
11,0.5,2.1047619047619
12,0.25,1.78333333333333
13,2,1.78333333333333
14,3,1.49761904761905
15,1,1.59285714285714
16,1.14285714285714,1.69897959183673
17,1.33333333333333,1.31802721088435
18,1.125,1.40731292517007
19,1,1.51445578231293
20,0.9,1.35731292517007
21,1.5,1.14302721088435
22,1.4,1.20017006802721
23,0.363636363636364,1.08885281385281
24,0.666666666666667,0.993614718614719
25,0.75,0.94004329004329
26,0.833333333333333,0.916233766233766
27,0.666666666666667,0.882900432900433
28,1.125,0.829329004329004
29,0.5,0.700757575757576
30,0.666666666666667,0.744047619047619
31,0.5,0.720238095238095
32,0.444444444444444,0.676587301587302
33,0.9,0.686111111111111
34,0.454545454545455,0.655808080808081
35,0.666666666666667,0.59033189033189
36,0.307692307692308,0.562859362859363
37,0.285714285714286,0.50843759415188
38,0.4,0.494151879866166
39,0.333333333333333,0.47827886399315
40,0.5,0.421136006850293
41,0.714285714285714,0.458241758241758
42,0.4,0.42014652014652
43,0.416666666666667,0.435714285714286
44,0.5,0.466326530612245
45,0.0769230769230769,0.420172684458399
46,0.3,0.415410779696494
47,0.25,0.379696493982208
48,0.125,0.295512820512821
49,0.4,0.295512820512821
50,0.25,0.271703296703297
51,0.2,0.228846153846154
52,0.428571428571429,0.279081632653061
53,0.428571428571429,0.297448979591837
54,0.111111111111111,0.277607709750567
55,0,0.259750566893424
56,0.142857142857143,0.223015873015873
57,0,0.187301587301587
58,0,0.158730158730159
59,0.25,0.133219954648526
60,0.272727272727273,0.110956503813647
61,0,0.0950834879406308
62,0.111111111111111,0.110956503813647
63,0.4,0.147691197691198
64,0.333333333333333,0.195310245310245
65,0.125,0.213167388167388
66,0,0.177453102453102
67,0.333333333333333,0.186111111111111
68,0,0.186111111111111
69,0.0833333333333333,0.182142857142857
70,0,0.125
71,0.111111111111111,0.0932539682539683
72,0.1,0.0896825396825397
73,0.166666666666667,0.113492063492063
74,0,0.0658730158730159
75,0.0714285714285714,0.0760770975056689
76,0.416666666666667,0.123696145124717
77,0.0833333333333333,0.135600907029478
78,0.142857142857143,0.140136054421769
79,0.142857142857143,0.146258503401361
80,0.285714285714286,0.163265306122449
81,0.0909090909090909,0.176252319109462
82,0.111111111111111,0.181921253349825
83,0.111111111111111,0.138270459699031
84,0.285714285714286,0.167182024324881
85,0.1,0.16105957534529
86,0.25,0.176365697794269
87,0,0.135549371263657
88,0,0.122562358276644
89,0,0.106689342403628
90,0.142857142857143,0.111224489795918
91,0,0.0704081632653061
92,0.1,0.0704081632653061
93,0.125,0.0525510204081633
94,0,0.0525510204081633
95,0.333333333333333,0.100170068027211
96,0.181818181818182,0.126144094001237
97,0.2,0.134307359307359
98,0.0909090909090909,0.147294372294372
99,0.222222222222222,0.16475468975469
100,0.307692307692308,0.190853590853591
101,0,0.190853590853591
102,0.4,0.2003774003774
103,0.125,0.192260517260517
104,0.4,0.220831945831946
105,0.2,0.236416361416361
106,0.3125,0.249313186813187
107,0.0714285714285714,0.215561224489796
108,0.133333333333333,0.234608843537415
109,0.285714285714286,0.21828231292517
110,0.5,0.271853741496599
111,0.125,0.232568027210884
112,0.1,0.21828231292517
113,0.2,0.202210884353741
114,0.545454545454545,0.269928880643166
115,0.2,0.279452690166976
116,0.272727272727273,0.277597402597403
117,1.5,0.420454545454545
118,0.333333333333333,0.45021645021645
119,0.5,0.507359307359307
120,0.4,0.535930735930736
121,0.214285714285714,0.488620902906617
122,0.5,0.53147804576376
123,0.538461538461538,0.569440083725798
124,0.142857142857143,0.37556253270539
125,0.857142857142857,0.450392464678179
126,0.230769230769231,0.411930926216641
127,1.11111111111111,0.513518227803942
128,0.428571428571429,0.544130472701901
129,0.375,0.526273329844758
130,0.555555555555556,0.528715332286761
131,0.6,0.59402145473574
132,0.6,0.557286760858189
133,0.25,0.560034013605442
134,0.75,0.508446712018141
135,0.5,0.518650793650794
136,1,0.607936507936508
137,0.222222222222222,0.56031746031746
138,1.14285714285714,0.637868480725624
139,1.4,0.752154195011338
140,1.2,0.887868480725624
141,1.5,0.995011337868481
142,0.538461538461538,1.00050584336299
143,0.833333333333333,0.976696319553462
144,3.5,1.44495028780743
145,1,1.42454212454212
146,0.333333333333333,1.27216117216117
147,0.222222222222222,1.13247863247863
148,0.833333333333333,1.03724053724054
149,1.14285714285714,1.12358276643991
150,1.2,1.17596371882086
151,1,0.818820861678004
152,0.2,0.70453514739229
153,1.4,0.856916099773243
154,1.25,1.00374149659864
155,0.666666666666667,0.979931972789116
156,1.66666666666667,1.0547619047619
157,0.428571428571429,0.944557823129252
158,0.5,0.87312925170068
159,0.666666666666667,0.939795918367347
160,1.5,0.954081632653061
161,2,1.06122448979592
162,0.4,1.02312925170068
163,1,0.927891156462585
164,0.4,0.923809523809524
165,1.25,1.03095238095238
166,0.75,1.04285714285714
167,0,0.828571428571429
168,0.5,0.614285714285714
169,1,0.7
170,0.5,0.628571428571429
171,0,0.571428571428571
172,0.5,0.464285714285714
173,1,0.5
174,1,0.642857142857143
175,0,0.571428571428571
176,1,0.571428571428571
177,1,0.642857142857143
178,0,0.642857142857143
179,0,0.571428571428571
180,0,0.428571428571429
181,0,0.285714285714286
