"infectious_time","Rt_day_avg","smoothRt_day_avg"
0,0.888888888888889,0.888888888888889
1,0,0.444444444444444
2,0,0.296296296296296
3,0.5,0.347222222222222
4,1,0.477777777777778
5,2,0.731481481481482
6,1.5,0.841269841269841
7,1,0.857142857142857
8,1.5,1.07142857142857
9,0,1.07142857142857
10,2.25,1.32142857142857
11,1.6,1.40714285714286
12,1.5,1.33571428571429
13,1.375,1.31785714285714
14,1.66666666666667,1.41309523809524
15,1,1.34166666666667
16,1.16666666666667,1.50833333333333
17,1.33333333333333,1.37738095238095
18,1.22222222222222,1.3234126984127
19,1,1.25198412698413
20,1.2,1.22698412698413
21,1.33333333333333,1.17936507936508
22,1.25,1.21507936507936
23,0.642857142857143,1.14024943310658
24,1,1.09263038548753
25,1,1.0608843537415
26,1.16666666666667,1.08469387755102
27,0.428571428571429,0.974489795918367
28,1.81818181818182,1.04375386518244
29,1,1.00803957946815
30,0.416666666666667,0.975726654298083
31,0.777777777777778,0.943980622552051
32,0.615384615384615,0.889035567606996
33,0.5,0.793797472368901
34,0.625,0.821858696858697
35,0.538461538461538,0.639041514041514
36,0.714285714285714,0.598225187510902
37,0.5,0.610129949415664
38,0.555555555555556,0.578383917669632
39,0.357142857142857,0.541492237920809
40,0.444444444444444,0.533555729984301
41,0.176470588235294,0.469480099732201
42,0.357142857142857,0.443577430972389
43,0.666666666666667,0.436774709883954
44,0.461538461538462,0.431280204389448
45,0.545454545454545,0.429837202946447
46,0.285714285714286,0.419633121313794
47,0.428571428571429,0.417365547617648
48,0.2,0.420726892155464
49,0.363636363636364,0.42165453594025
50,0.777777777777778,0.437527551813266
51,0.25,0.407307771593486
52,0.0666666666666667,0.338909503195217
53,0.222222222222222,0.329839208410637
54,0.461538461538462,0.334548784548785
55,0,0.305977355977356
56,0,0.254029304029304
57,0,0.142918192918193
58,0.25,0.142918192918193
59,0,0.133394383394383
60,0.0833333333333333,0.113553113553114
61,0.230769230769231,0.0805860805860806
62,0.125,0.0984432234432234
63,0.375,0.152014652014652
64,0.333333333333333,0.1996336996337
65,0.25,0.1996336996337
66,0.272727272727273,0.238594738594739
67,0.0769230769230769,0.237678987678988
68,0,0.204711954711955
69,0.125,0.204711954711955
70,0,0.151140526140526
71,0.3,0.146378621378621
72,0.222222222222222,0.142410367410367
73,0.0909090909090909,0.116436341436341
74,0,0.10544733044733
75,0,0.10544733044733
76,0,0.0875901875901876
77,0,0.0875901875901876
78,0.375,0.0983044733044733
79,0.166666666666667,0.0903679653679654
80,0.181818181818182,0.103354978354978
81,0.2,0.131926406926407
82,0.2,0.160497835497836
83,0.6,0.246212121212121
84,0.0666666666666667,0.255735930735931
85,0.3,0.245021645021645
86,0.25,0.256926406926407
87,0.25,0.266666666666667
88,0.0909090909090909,0.251082251082251
89,0.153846153846154,0.244488844488844
90,0.0909090909090909,0.171761571761572
91,0.0714285714285714,0.172441843870415
92,0.1,0.143870415298987
93,0.25,0.143870415298987
94,0.25,0.143870415298987
95,0,0.130883402311974
96,0.2,0.13747680890538
97,0.133333333333333,0.143537414965986
98,0.0769230769230769,0.144322344322344
99,0.3,0.172893772893773
100,0.272727272727273,0.176140526140526
101,0.333333333333333,0.188045288045288
102,0.166666666666667,0.211854811854812
103,0.230769230769231,0.216250416250416
104,0.142857142857143,0.217610960468103
105,0,0.206621949479092
106,0.285714285714286,0.204581133152562
107,0.416666666666667,0.225143903715332
108,0.375,0.231096284667713
109,0.2,0.235858189429618
110,0.1875,0.229676870748299
111,0.333333333333333,0.256887755102041
112,0.583333333333333,0.340221088435374
113,0.266666666666667,0.3375
114,0.388888888888889,0.333531746031746
115,0.428571428571429,0.341184807256236
116,0.235294117647059,0.346226824062959
117,0.545454545454545,0.397363187699322
118,0.533333333333333,0.425934616270751
119,0.857142857142857,0.465050262529254
120,0.666666666666667,0.522193119672111
121,0.818181818181818,0.583520680999673
122,0.7,0.622296191203754
123,0.4,0.64582560296846
124,0.714285714285714,0.669944341372913
125,0.833333333333333,0.712801484230056
126,0.3,0.633209647495362
127,1.75,0.787971552257267
128,0.5,0.742517006802721
129,0.166666666666667,0.666326530612245
130,0.454545454545455,0.674118738404453
131,1.5,0.786363636363636
132,0.4,0.724458874458874
133,2.5,1.03874458874459
134,0.555555555555556,0.868109668109668
135,0.1,0.810966810966811
136,0.6,0.872871572871573
137,0.5,0.879365079365079
138,0.8,0.779365079365079
139,1,0.865079365079365
140,1,0.650793650793651
141,0.6,0.657142857142857
142,1.66666666666667,0.880952380952381
143,0,0.795238095238095
144,1,0.866666666666667
145,1,0.895238095238095
146,0.75,0.85952380952381
147,1.66666666666667,0.954761904761905
148,1.5,1.08333333333333
149,0,0.845238095238095
150,0.333333333333333,0.892857142857143
151,0,0.75
152,0,0.607142857142857
153,0,0.5
154,1,0.404761904761905
155,0,0.19047619047619
156,0,0.19047619047619
157,0,0.142857142857143
158,0,0.142857142857143
159,0.5,0.214285714285714
160,0,0.214285714285714
161,0,0.0714285714285714
162,0,0.0714285714285714
163,0,0.0714285714285714
164,1,0.214285714285714
165,0,0.214285714285714
166,0,0.142857142857143
