"infectious_time","Rt_day_avg","smoothRt_day_avg"
0,1,1
1,0,0.5
2,0,0.333333333333333
3,2,0.75
4,1.33333333333333,0.866666666666667
5,2,1.05555555555556
6,4,1.47619047619048
7,2,1.61904761904762
8,2,1.9047619047619
9,1,2.04761904761905
10,0.666666666666667,1.85714285714286
11,0.285714285714286,1.70748299319728
12,0.75,1.52891156462585
13,2,1.24319727891156
14,1,1.10034013605442
15,0.5,0.886054421768708
16,0.6,0.82891156462585
17,1.75,0.983673469387755
18,1.33333333333333,1.13333333333333
19,0.5,1.09761904761905
20,0.166666666666667,0.835714285714286
21,2.25,1.01428571428571
22,2.5,1.3
23,0.375,1.26785714285714
24,2.33333333333333,1.35119047619048
25,1.2,1.33214285714286
26,0.5,1.33214285714286
27,2,1.59404761904762
28,0.583333333333333,1.35595238095238
29,1.4,1.19880952380952
30,0.666666666666667,1.24047619047619
31,0.5,0.978571428571429
32,1.42857142857143,1.01122448979592
33,1,1.08265306122449
34,0.888888888888889,0.923922902494331
35,1.2,1.01201814058957
36,0.333333333333333,0.859637188208617
37,0.75,0.871541950113379
38,0.555555555555556,0.879478458049887
39,0.777777777777778,0.786507936507936
40,0.666666666666667,0.738888888888889
41,0.857142857142857,0.734353741496599
42,0.555555555555556,0.642290249433107
43,0.692307692307692,0.693572300715158
44,0.444444444444444,0.649921507064364
45,0.428571428571429,0.631780917495203
46,0.285714285714286,0.561486132914704
47,0.25,0.501962323390895
48,0.5,0.450941915227629
49,0.333333333333333,0.419195883481598
50,1,0.463151927437642
51,0.444444444444444,0.463151927437642
52,0.375,0.455498866213152
53,0.8,0.528968253968254
54,0.222222222222222,0.525
55,0.142857142857143,0.473979591836735
56,0.4,0.483503401360544
57,0.571428571428571,0.422278911564626
58,0.222222222222222,0.390532879818594
59,0.333333333333333,0.384580498866213
60,0.25,0.306009070294785
61,0.5,0.345691609977324
62,0.142857142857143,0.345691609977324
63,0.5,0.359977324263039
64,0.428571428571429,0.339569160997732
65,0.375,0.361394557823129
66,0.625,0.403061224489796
67,0.125,0.385204081632653
68,0.25,0.349489795918367
69,0.142857142857143,0.349489795918367
70,0,0.278061224489796
71,0.333333333333333,0.264455782312925
72,0.181818181818182,0.236858379715523
73,0,0.147572665429808
74,0.5,0.201144094001237
75,0.166666666666667,0.189239332096475
76,0.166666666666667,0.192640692640693
77,0.571428571428571,0.274273345701917
78,0.555555555555556,0.306019377447949
79,0.142857142857143,0.300453514739229
80,0.285714285714286,0.341269841269841
81,0,0.26984126984127
82,0.142857142857143,0.266439909297052
83,0,0.242630385487528
84,0,0.160997732426304
85,0,0.0816326530612245
86,0.375,0.114795918367347
87,0,0.0739795918367347
88,0.125,0.0918367346938776
89,0.666666666666667,0.166666666666667
90,0.111111111111111,0.182539682539683
91,0,0.182539682539683
92,0.0909090909090909,0.195526695526696
93,0.25,0.177669552669553
94,0.1,0.191955266955267
95,0,0.174098124098124
96,0,0.0788600288600289
97,0,0.062987012987013
98,0.727272727272727,0.166883116883117
99,0.142857142857143,0.17430426716141
100,0.333333333333333,0.186209029066172
101,0,0.171923314780458
102,0.2,0.200494743351886
103,0,0.200494743351886
104,0.1,0.214780457637601
105,0.142857142857143,0.131292517006803
106,0.125,0.128741496598639
107,0,0.0811224489795918
108,0.333333333333333,0.128741496598639
109,0.125,0.118027210884354
110,0,0.118027210884354
111,0.285714285714286,0.144557823129252
112,0,0.124149659863946
113,0.25,0.142006802721088
114,0.333333333333333,0.189625850340136
115,0,0.142006802721088
116,0.272727272727273,0.163110698824985
117,0.25,0.19882498453927
118,0,0.158008658008658
119,0.2,0.186580086580087
120,0.166666666666667,0.174675324675325
121,0,0.127056277056277
122,0.25,0.162770562770563
123,0,0.123809523809524
124,0,0.0880952380952381
125,0.1,0.102380952380952
126,0,0.0738095238095238
127,0.2,0.0785714285714286
128,0,0.0785714285714286
129,0,0.0428571428571429
130,0.181818181818182,0.0688311688311688
131,0.166666666666667,0.0926406926406926
132,0.375,0.131926406926407
133,0.375,0.185497835497835
134,0.25,0.192640692640693
135,0.333333333333333,0.24025974025974
136,0.214285714285714,0.270871985157699
137,0,0.244897959183673
138,0,0.22108843537415
139,0.428571428571429,0.228741496598639
140,0.625,0.264455782312925
141,0.4,0.285884353741497
142,0.6,0.323979591836735
143,0.4,0.350510204081633
144,0.428571428571429,0.411734693877551
145,0.25,0.447448979591837
146,0.666666666666667,0.481462585034014
147,0.714285714285714,0.49421768707483
148,0.2,0.465646258503401
149,0.888888888888889,0.506916099773243
150,0,0.449773242630385
151,0.375,0.442120181405896
152,0.166666666666667,0.430215419501134
153,0.5,0.40640589569161
154,0,0.304365079365079
155,0.4,0.332936507936508
156,0.222222222222222,0.237698412698413
157,1,0.380555555555556
158,0.4,0.384126984126984
159,1,0.503174603174603
160,0.5,0.503174603174603
161,0.6,0.588888888888889
162,0.5,0.603174603174603
163,0.833333333333333,0.69047619047619
164,1,0.69047619047619
165,3,1.06190476190476
166,0.666666666666667,1.01428571428571
167,0.5,1.01428571428571
168,1.33333333333333,1.11904761904762
169,1,1.19047619047619
170,1,1.21428571428571
171,0.25,1.10714285714286
172,0.8,0.792857142857143
173,0.666666666666667,0.792857142857143
174,0.833333333333333,0.84047619047619
175,3,1.07857142857143
176,0.5,1.00714285714286
177,0.8,0.978571428571429
178,0.666666666666667,1.03809523809524
179,0.25,0.95952380952381
180,3,1.29285714285714
181,0.5,1.2452380952381
182,0.666666666666667,0.911904761904762
183,2,1.12619047619048
184,1,1.1547619047619
185,0,1.05952380952381
186,0.333333333333333,1.07142857142857
187,0.666666666666667,0.738095238095238
188,0,0.666666666666667
189,1,0.714285714285714
190,1,0.571428571428571
191,0,0.428571428571429
192,1,0.571428571428571
193,0,0.523809523809524
194,1,0.571428571428571
195,1,0.714285714285714
196,0,0.571428571428571
197,0,0.428571428571429
198,0,0.428571428571429
199,0,0.285714285714286
200,2,0.571428571428571
201,0,0.428571428571429
202,0,0.285714285714286
203,0,0.285714285714286
204,1,0.428571428571429
205,1,0.571428571428571
206,0,0.571428571428571
207,0.5,0.357142857142857
208,0,0.357142857142857
209,0,0.357142857142857
