"infectious_time","Rt_day_avg","smoothRt_day_avg"
0,0.857142857142857,0.857142857142857
1,0,0.428571428571429
2,0,0.285714285714286
3,2,0.714285714285714
4,0,0.571428571428571
5,2,0.80952380952381
6,1.25,0.872448979591837
7,3,1.17857142857143
8,2,1.46428571428571
9,1,1.60714285714286
10,4.5,1.96428571428571
11,0.75,2.07142857142857
12,1.4,1.98571428571429
13,0.875,1.93214285714286
14,1.71428571428571,1.7484693877551
15,2,1.7484693877551
16,0.857142857142857,1.7280612244898
17,0.3125,1.12984693877551
18,1.75,1.27270408163265
19,1.2,1.24413265306122
20,0.384615384615385,1.17407770800628
21,0.0909090909090909,0.942166761809619
22,0.4,0.71359533323819
23,0.333333333333333,0.638765401265401
24,0.75,0.701265401265401
25,0.285714285714286,0.492081727796014
26,0.125,0.338510299224585
27,0.5,0.354993815708101
28,0,0.342006802721088
29,1.25,0.46343537414966
30,0,0.415816326530612
31,0.428571428571429,0.369897959183673
32,0.8,0.443367346938775
33,0.857142857142857,0.547959183673469
34,0.307692307692308,0.520486656200942
35,0.333333333333333,0.568105703819989
36,0.615384615384615,0.477446363160649
37,0.428571428571429,0.538670852956567
38,0.272727272727273,0.516407402121688
39,0.571428571428571,0.483754340897198
40,0.833333333333333,0.48035298035298
41,0.3,0.479254079254079
42,0.666666666666667,0.526873126873127
43,0.571428571428571,0.520593692022263
44,0.384615384615385,0.5143142571714
45,0.714285714285714,0.577394034536892
46,0.166666666666667,0.519570905285191
47,0.444444444444444,0.464015349729635
48,0,0.421158206872493
49,0.454545454545455,0.390855176569462
50,0.2,0.337793952079666
51,0,0.282848897134611
52,0,0.180808080808081
53,0.5,0.228427128427128
54,0.333333333333333,0.212554112554113
55,0.1,0.226839826839827
56,0.166666666666667,0.185714285714286
57,0.25,0.192857142857143
58,0.222222222222222,0.224603174603175
59,0.2,0.253174603174603
60,0,0.181746031746032
61,0.625,0.223412698412698
62,0.428571428571429,0.270351473922902
63,0,0.246541950113379
64,0.444444444444444,0.274319727891156
65,0,0.242573696145125
66,0,0.214002267573696
67,0.25,0.249716553287982
68,0.25,0.196145124716553
69,0.333333333333333,0.182539682539683
70,0.181818181818182,0.208513708513709
71,0,0.145021645021645
72,0.222222222222222,0.176767676767677
73,0.142857142857143,0.197175840032983
74,0.333333333333333,0.209080601937745
75,0.2,0.201937744794888
76,0.4,0.211461554318697
77,0.2,0.2140589569161
78,0.0666666666666667,0.223582766439909
79,0,0.191836734693878
80,0,0.171428571428571
81,0.0666666666666667,0.133333333333333
82,0.25,0.14047619047619
83,0.125,0.101190476190476
84,0.142857142857143,0.0930272108843537
85,0,0.0835034013605442
86,0,0.0835034013605442
87,0,0.0835034013605442
88,0.333333333333333,0.121598639455782
89,0,0.0858843537414966
90,0,0.0680272108843537
91,0.2,0.0761904761904762
92,0.111111111111111,0.0920634920634921
93,0.5,0.163492063492063
94,0.4,0.220634920634921
95,0.2,0.201587301587302
96,0,0.201587301587302
97,0,0.201587301587302
98,0.454545454545455,0.237950937950938
99,0,0.222077922077922
100,0.25,0.186363636363636
101,0.333333333333333,0.176839826839827
102,0.75,0.255411255411255
103,0.142857142857143,0.275819418676562
104,0.166666666666667,0.299628942486085
105,0.571428571428571,0.316326530612245
106,0.142857142857143,0.336734693877551
107,0.142857142857143,0.321428571428571
108,0.333333333333333,0.321428571428571
109,0.75,0.321428571428571
110,0.285714285714286,0.341836734693878
111,0.363636363636364,0.369975262832406
112,0.333333333333333,0.335961657390229
113,0.333333333333333,0.36317254174397
114,0.25,0.37847866419295
115,0.444444444444444,0.394351680065966
116,0.5,0.35863739435168
117,0,0.317821067821068
118,0,0.265873015873016
119,0.166666666666667,0.242063492063492
120,0.625,0.283730158730159
121,0.222222222222222,0.279761904761905
122,0.818181818181818,0.333152958152958
123,0.777777777777778,0.372835497835498
124,0.444444444444444,0.436327561327561
125,0.555555555555556,0.515692640692641
126,0.333333333333333,0.539502164502164
127,0.375,0.503787878787879
128,0.222222222222222,0.503787878787879
129,1,0.529761904761905
130,0.333333333333333,0.466269841269841
131,0.571428571428571,0.484410430839002
132,0.666666666666667,0.500283446712018
133,0,0.452664399092971
134,0.666666666666667,0.494331065759637
135,0.5,0.534013605442177
136,0.571428571428571,0.472789115646258
137,1,0.568027210884354
138,0.3,0.529251700680272
139,0,0.434013605442177
140,0.25,0.469727891156463
141,0.8,0.488775510204082
142,2,0.703061224489796
143,1,0.764285714285714
144,0.8,0.735714285714286
145,0.6,0.778571428571429
146,1,0.921428571428571
147,0.666666666666667,0.980952380952381
148,0.75,0.973809523809524
149,0.333333333333333,0.735714285714286
150,0.333333333333333,0.64047619047619
151,0.333333333333333,0.573809523809524
152,2,0.773809523809524
153,0.5,0.702380952380952
154,0,0.607142857142857
155,0,0.5
156,1,0.595238095238095
157,0,0.547619047619048
158,0,0.5
159,0,0.214285714285714
160,0,0.142857142857143
161,0,0.142857142857143
162,0,0.142857142857143
163,1,0.142857142857143
164,0,0.142857142857143
165,0,0.142857142857143
166,0,0.142857142857143
167,0,0.142857142857143
