"infectious_time","incidence"
0,7
1,0
2,0
3,1
4,2
5,3
6,1
7,1
8,3
9,1
10,2
11,4
12,3
13,4
14,2
15,3
16,8
17,1
18,4
19,6
20,7
21,4
22,6
23,2
24,6
25,4
26,10
27,4
28,7
29,12
30,8
31,9
32,14
33,6
34,8
35,11
36,11
37,16
38,12
39,16
40,12
41,9
42,15
43,21
44,13
45,12
46,15
47,17
48,21
49,18
50,19
51,19
52,6
53,12
54,9
55,8
56,8
57,4
58,8
59,8
60,7
61,4
62,6
63,8
64,13
65,4
66,5
67,7
68,6
69,14
70,9
71,11
72,3
73,5
74,3
75,8
76,7
77,6
78,9
79,6
80,12
81,8
82,7
83,8
84,11
85,10
86,9
87,6
88,6
89,9
90,7
91,7
92,6
93,4
94,9
95,5
96,8
97,10
98,5
99,6
100,1
101,7
102,5
103,7
104,9
105,10
106,7
107,10
108,6
109,11
110,11
111,9
112,10
113,8
114,12
115,8
116,11
117,8
118,7
119,5
120,11
121,11
122,12
123,10
124,7
125,5
126,8
127,15
128,5
129,7
130,5
131,16
132,7
133,6
134,9
135,3
136,7
137,5
138,5
139,3
140,9
141,4
142,2
143,8
144,5
145,5
146,7
147,6
148,5
149,2
150,3
151,1
152,3
153,1
154,2
155,1
156,2
157,0
158,1
159,1
160,1
161,2
162,3
163,1
164,2
165,0
166,1
167,2
