"infectious_time","incidence"
0,8
1,0
2,0
3,0
4,0
5,2
6,1
7,3
8,1
9,2
10,2
11,1
12,4
13,3
14,2
15,3
16,3
17,6
18,9
19,1
20,7
21,4
22,4
23,4
24,5
25,3
26,5
27,8
28,6
29,7
30,9
31,8
32,4
33,5
34,8
35,7
36,6
37,10
38,14
39,7
40,12
41,4
42,7
43,15
44,10
45,10
46,8
47,9
48,9
49,11
50,7
51,8
52,5
53,3
54,5
55,7
56,9
57,10
58,2
59,1
60,6
61,3
62,3
63,5
64,4
65,8
66,6
67,5
68,7
69,3
70,4
71,3
72,5
73,1
74,7
75,6
76,4
77,6
78,12
79,5
80,1
81,2
82,2
83,1
84,3
85,9
86,1
87,6
88,5
89,5
90,1
91,4
92,3
93,7
94,4
95,1
96,1
97,1
98,1
99,4
100,5
101,2
102,4
103,9
104,4
105,7
106,6
107,9
108,5
109,9
110,9
111,4
112,4
113,7
114,4
115,4
116,3
117,3
118,5
119,3
120,4
121,5
122,2
123,6
124,4
125,9
126,4
127,4
128,5
129,6
130,8
131,1
132,1
133,6
134,7
135,4
136,0
137,4
138,4
139,2
140,4
141,3
142,3
143,2
144,5
145,10
146,1
147,2
148,3
149,2
150,5
151,2
152,2
153,5
154,3
155,5
156,2
157,4
158,5
159,5
160,4
161,2
162,4
163,5
164,0
165,3
166,2
167,4
168,1
169,3
170,6
171,1
172,1
173,2
174,4
175,1
176,3
177,3
178,3
179,3
180,0
181,1
182,4
183,2
184,0
185,0
186,3
187,4
188,2
189,2
190,1
191,4
192,2
193,2
194,4
195,3
196,5
197,3
198,0
199,2
200,4
201,2
202,1
203,1
204,3
205,1
206,2
207,2
208,1
209,2
210,0
211,0
212,1
213,2
214,1
215,0
216,0
217,1
218,0
219,0
220,1
221,2
222,1
223,1
224,2
