"infectious_time","incidence"
0,7
1,0
2,0
3,4
4,1
5,2
6,4
7,0
8,0
9,3
10,1
11,3
12,3
13,1
14,2
15,0
16,2
17,3
18,4
19,5
20,2
21,3
22,2
23,3
24,4
25,4
26,5
27,4
28,4
29,6
30,3
31,5
32,5
33,8
34,11
35,10
36,12
37,8
38,8
39,14
40,11
41,14
42,18
43,17
44,21
45,21
46,15
47,18
48,18
49,21
50,25
51,18
52,9
53,15
54,8
55,11
56,10
57,8
58,16
59,9
60,9
61,13
62,19
63,12
64,10
65,11
66,9
67,9
68,13
69,11
70,10
71,8
72,12
73,11
74,7
75,8
76,10
77,12
78,14
79,8
80,12
81,8
82,11
83,11
84,7
85,7
86,11
87,13
88,10
89,11
90,3
91,17
92,13
93,8
94,11
95,9
96,12
97,6
98,6
99,8
100,13
101,8
102,7
103,6
104,6
105,10
106,9
107,10
108,12
109,17
110,11
111,10
112,7
113,12
114,13
115,15
116,18
117,16
118,8
119,8
120,15
121,13
122,14
123,11
124,12
125,3
126,11
127,7
128,11
129,17
130,9
131,14
132,14
133,10
134,4
135,11
136,6
137,7
138,12
139,7
140,11
141,12
142,11
143,5
144,11
145,6
146,13
147,11
148,6
149,15
150,9
151,8
152,6
153,11
154,9
155,5
156,6
157,10
158,7
159,8
160,7
161,7
162,7
163,9
164,6
165,3
166,3
167,6
168,1
169,5
170,2
171,2
172,3
173,1
174,1
175,1
176,2
177,0
178,1
179,1
180,1
181,0
182,1
