"infectious_time","incidence"
0,6
1,0
2,0
3,2
4,4
5,0
6,3
7,4
8,5
9,3
10,5
11,6
12,6
13,4
14,5
15,7
16,6
17,9
18,7
19,7
20,9
21,9
22,12
23,11
24,10
25,19
26,17
27,16
28,13
29,19
30,14
31,20
32,24
33,22
34,13
35,17
36,20
37,28
38,29
39,24
40,16
41,31
42,21
43,18
44,18
45,15
46,18
47,17
48,20
49,18
50,17
51,15
52,12
53,12
54,12
55,7
56,7
57,16
58,3
59,9
60,7
61,6
62,5
63,7
64,7
65,13
66,3
67,8
68,9
69,8
70,8
71,6
72,8
73,5
74,4
75,12
76,4
77,18
78,8
79,11
80,10
81,6
82,12
83,6
84,8
85,4
86,6
87,5
88,11
89,13
90,7
91,5
92,5
93,8
94,5
95,8
96,14
97,4
98,17
99,11
100,9
101,15
102,10
103,6
104,8
105,13
106,8
107,5
108,3
109,6
110,10
111,6
112,13
113,13
114,4
115,15
116,8
117,6
118,4
119,9
120,9
121,4
122,8
123,8
124,8
125,7
126,5
127,2
128,4
129,3
130,7
131,5
132,3
133,5
134,3
135,5
136,4
137,3
138,0
139,2
140,5
141,2
142,2
143,4
144,3
145,3
146,3
147,2
148,1
149,0
150,2
151,1
152,1
153,0
154,0
155,0
156,0
157,0
158,2
159,1
160,0
161,0
162,0
163,0
164,0
165,1
