"infectious_time","incidence"
0,7
1,0
2,0
3,3
4,0
5,2
6,4
7,1
8,2
9,5
10,2
11,6
12,5
13,11
14,8
15,4
16,9
17,17
18,7
19,8
20,16
21,18
22,8
23,16
24,7
25,13
26,25
27,12
28,18
29,7
30,16
31,14
32,14
33,10
34,19
35,15
36,16
37,15
38,22
39,12
40,6
41,15
42,23
43,19
44,24
45,14
46,19
47,29
48,11
49,21
50,20
51,16
52,10
53,11
54,5
55,12
56,6
57,6
58,9
59,8
60,4
61,3
62,6
63,5
64,6
65,5
66,4
67,7
68,8
69,9
70,5
71,5
72,8
73,8
74,6
75,10
76,10
77,4
78,10
79,7
80,4
81,7
82,6
83,4
84,6
85,5
86,5
87,1
88,6
89,8
90,9
91,10
92,7
93,15
94,7
95,6
96,9
97,8
98,7
99,6
100,13
101,11
102,4
103,12
104,7
105,6
106,0
107,9
108,8
109,6
110,10
111,14
112,10
113,8
114,9
115,6
116,4
117,9
118,10
119,9
120,4
121,9
122,9
123,3
124,10
125,8
126,10
127,3
128,10
129,7
130,9
131,6
132,5
133,8
134,9
135,10
136,3
137,2
138,12
139,1
140,9
141,5
142,2
143,4
144,5
145,5
146,4
147,3
148,4
149,2
150,2
151,3
152,1
153,2
154,1
155,2
156,1
157,0
158,0
159,0
160,0
161,0
162,0
163,1
164,0
165,0
166,0
167,1
