"","host_id","group","infector_id","infector_group","exposure_time","infectious_time","recovery_time"
"1",1017,1,NA,NA,0,0,8
"2",2185,1,NA,NA,0,0,8
"3",5841,1,NA,NA,0,0,6
"4",2080,1,NA,NA,0,0,5
"5",2354,1,NA,NA,0,0,5
"6",947,1,NA,NA,0,0,6
"7",5077,1,NA,NA,0,0,7
"8",936,1,947,1,1,2,6
"9",9865,1,936,1,3,5,10
"10",11763,1,5077,1,1,4,9
"11",2653,1,936,1,4,6,13
"12",7734,1,936,1,4,6,11
"13",4774,1,1017,1,3,4,10
"14",11784,1,936,1,5,8,14
"15",847,1,936,1,4,6,11
"16",4626,1,9865,1,6,8,13
"17",2829,1,4774,1,6,9,13
"18",6438,1,4774,1,5,9,15
"19",11849,1,7734,1,7,9,17
"20",3481,1,11784,1,8,10,15
"21",7905,1,7734,1,7,11,16
"22",11238,1,9867,1,9,10,16
"23",12076,1,4774,1,6,9,15
"24",4426,1,11763,1,5,10,15
"25",9867,1,2653,1,7,9,14
"26",11041,1,9867,1,10,12,19
"27",12588,1,11238,1,11,13,18
"28",917,1,7734,1,9,11,16
"29",1150,1,4426,1,11,12,17
"30",2663,1,11784,1,11,12,17
"31",11633,1,917,1,12,13,18
"32",12091,1,11238,1,11,13,20
"33",1769,1,7905,1,12,13,20
"34",2164,1,11238,1,10,13,17
"35",10761,1,3481,1,11,15,20
"36",1697,1,11041,1,14,15,20
"37",8747,1,7905,1,14,16,21
"38",9417,1,7621,1,12,14,19
"39",9996,1,2829,1,10,13,17
"40",339,1,7621,1,12,13,18
"41",871,1,1150,1,15,17,24
"42",6456,1,917,1,13,17,23
"43",11641,1,3481,1,13,14,21
"44",12986,1,7905,1,12,13,19
"45",4678,1,9417,1,14,15,23
"46",7621,1,11784,1,8,10,20
"47",8685,1,9417,1,15,17,22
"48",2282,1,1697,1,17,18,23
"49",2902,1,339,1,14,16,21
"50",3099,1,9867,1,13,17,22
"51",5129,1,11641,1,15,17,22
"52",6098,1,9417,1,15,18,23
"53",1901,1,7905,1,14,16,23
"54",9313,1,1697,1,17,18,21
"55",9411,1,11041,1,15,18,23
"56",10300,1,2164,1,15,19,24
"57",11137,1,11641,1,15,18,23
"58",12341,1,1769,1,17,19,27
"59",12408,1,12588,1,13,15,21
"60",195,1,3481,1,12,17,23
"61",635,1,10761,1,17,19,24
"62",705,1,871,1,18,21,27
"63",3300,1,9417,1,16,17,22
"64",4492,1,7367,1,18,21,28
"65",12363,1,11137,1,18,21,27
"66",12617,1,339,1,15,19,24
"67",1386,1,10315,1,21,22,29
"68",6600,1,11641,1,16,18,25
"69",8937,1,6600,1,19,22,27
"70",1579,1,4556,1,21,23,26
"71",4169,1,3300,1,18,19,24
"72",5106,1,8685,1,19,20,25
"73",6015,1,8685,1,19,22,28
"74",7367,1,2663,1,15,18,24
"75",8545,1,12363,1,22,23,28
"76",10193,1,9314,1,21,23,27
"77",11246,1,6098,1,19,21,25
"78",12077,1,3099,1,21,22,28
"79",12210,1,9411,1,19,21,26
"80",822,1,2282,1,19,20,26
"81",3439,1,9314,1,20,23,29
"82",4556,1,8747,1,17,20,25
"83",5388,1,635,1,20,22,28
"84",5685,1,8685,1,19,21,27
"85",6065,1,11783,1,20,24,28
"86",7774,1,8685,1,19,20,26
"87",8106,1,822,1,22,24,32
"88",9314,1,8747,1,17,19,25
"89",9796,1,1386,1,23,24,29
"90",10422,1,5106,1,21,24,29
"91",779,1,7774,1,21,24,28
"92",1237,1,11246,1,22,24,29
"93",2760,1,1386,1,22,24,29
"94",5357,1,2282,1,19,22,27
"95",5528,1,4556,1,21,23,28
"96",7275,1,5685,1,22,23,29
"97",9756,1,5129,1,18,20,27
"98",10315,1,2902,1,18,21,27
"99",10392,1,4556,1,21,23,29
"100",10682,1,11783,1,20,23,30
"101",10839,1,822,1,20,21,26
"102",11783,1,10761,1,18,19,26
"103",356,1,5388,1,23,25,31
"104",1332,1,5528,1,24,26,31
"105",1528,1,12363,1,22,23,27
"106",2598,1,2075,1,24,26,31
"107",2941,1,5357,1,23,25,31
"108",6763,1,11868,1,25,26,31
"109",7109,1,779,1,25,26,33
"110",8847,1,1321,1,24,25,31
"111",10172,1,6015,1,23,24,31
"112",11575,1,9756,1,22,24,31
"113",11683,1,10392,1,25,26,30
"114",835,1,6456,1,21,22,28
"115",1746,1,1386,1,23,26,30
"116",7413,1,835,1,23,26,31
"117",7933,1,9756,1,21,23,28
"118",9332,1,8106,1,25,27,36
"119",9916,1,5357,1,24,26,30
"120",10580,1,11868,1,25,27,33
"121",11419,1,6015,1,24,26,32
"122",1302,1,11575,1,26,27,34
"123",1321,1,11783,1,21,23,29
"124",1598,1,779,1,25,26,32
"125",2075,1,12210,1,22,23,30
"126",5689,1,8106,1,25,26,31
"127",10123,1,7367,1,19,23,29
"128",10910,1,11575,1,25,27,31
"129",11179,1,12735,1,26,27,33
"130",11451,1,7933,1,25,27,33
"131",12870,1,9756,1,23,24,30
"132",12950,1,1386,1,24,26,30
"133",991,1,8545,1,25,29,32
"134",1389,1,12870,1,25,28,33
"135",4292,1,9332,1,27,29,35
"136",4585,1,11137,1,20,21,30
"137",6082,1,7109,1,27,29,36
"138",8696,1,11575,1,25,26,30
"139",11285,1,8545,1,25,26,30
"140",11619,1,2760,1,25,27,33
"141",11868,1,705,1,23,24,30
"142",12395,1,3439,1,24,27,32
"143",12735,1,12077,1,24,25,33
"144",12797,1,11619,1,28,29,34
"145",208,1,12994,1,29,30,36
"146",488,1,1528,1,25,27,31
"147",3148,1,5187,1,26,28,33
"148",3768,1,6015,1,23,25,31
"149",4833,1,11575,1,29,30,35
"150",5187,1,5388,1,23,26,31
"151",6233,1,9756,1,23,25,31
"152",9204,1,10422,1,25,27,33
"153",10636,1,356,1,27,30,35
"154",11576,1,5357,1,23,26,32
"155",1591,1,1528,1,25,29,35
"156",2477,1,9916,1,27,29,36
"157",5091,1,9704,1,29,31,37
"158",7426,1,11285,1,27,29,33
"159",7643,1,1389,1,29,30,34
"160",9548,1,10839,1,24,25,34
"161",10585,1,8696,1,28,30,34
"162",13026,1,1528,1,24,26,32
"163",13041,1,2598,1,27,29,33
"164",2195,1,8847,1,27,30,35
"165",2958,1,11619,1,31,32,37
"166",3191,1,5187,1,28,31,35
"167",3467,1,12870,1,26,28,33
"168",4089,1,11179,1,28,30,37
"169",5287,1,8785,1,29,31,35
"170",5529,1,9156,1,30,31,36
"171",6290,1,2477,1,30,31,34
"172",7136,1,12994,1,28,30,33
"173",8275,1,11575,1,26,28,33
"174",8785,1,6233,1,26,28,36
"175",9096,1,1332,1,27,29,34
"176",9156,1,1528,1,25,28,33
"177",9704,1,1237,1,25,27,33
"178",12379,1,1332,1,29,32,37
"179",747,1,4750,1,30,33,37
"180",1063,1,6763,1,28,29,36
"181",1720,1,13026,1,27,29,35
"182",3297,1,9916,1,28,31,37
"183",3860,1,7426,1,30,32,39
"184",5089,1,488,1,30,31,40
"185",6420,1,5091,1,31,33,38
"186",8109,1,1063,1,30,31,36
"187",8130,1,8785,1,28,29,37
"188",8971,1,3148,1,29,31,35
"189",10189,1,6082,1,30,32,39
"190",10685,1,9548,1,27,29,35
"191",10747,1,7426,1,29,30,35
"192",10892,1,1389,1,30,31,38
"193",12311,1,10747,1,31,32,36
"194",939,1,8275,1,30,31,37
"195",1173,1,9038,1,31,33,39
"196",1281,1,9708,1,32,34,38
"197",1578,1,10685,1,30,31,39
"198",1961,1,5689,1,27,31,36
"199",2572,1,9201,1,28,30,37
"200",2676,1,8785,1,30,32,38
"201",3014,1,2958,1,33,34,39
"202",4469,1,2477,1,30,32,35
"203",4750,1,2598,1,28,29,36
"204",4775,1,4465,1,32,33,37
"205",5698,1,5529,1,32,33,38
"206",6716,1,8130,1,31,34,40
"207",7975,1,1746,1,26,30,35
"208",8282,1,2941,1,27,29,36
"209",8957,1,9204,1,28,30,37
"210",9038,1,9704,1,28,31,36
"211",9201,1,8106,1,25,27,35
"212",10506,1,8971,1,32,34,38
"213",10835,1,12994,1,30,32,39
"214",12772,1,10910,1,30,31,36
"215",12994,1,2760,1,25,27,35
"216",739,1,1302,1,29,31,38
"217",844,1,4089,1,31,34,40
"218",1093,1,12383,1,33,34,40
"219",1673,1,3297,1,32,34,40
"220",2456,1,8275,1,32,33,37
"221",2751,1,4833,1,31,33,40
"222",2874,1,3191,1,32,35,41
"223",3431,1,8275,1,29,32,36
"224",3796,1,3431,1,33,34,38
"225",4268,1,12797,1,30,34,39
"226",4465,1,3148,1,29,30,36
"227",4669,1,5281,1,33,34,39
"228",6124,1,4292,1,30,32,37
"229",6611,1,7975,1,33,35,40
"230",8830,1,13041,1,30,32,37
"231",9708,1,7975,1,31,32,36
"232",10924,1,9204,1,28,30,36
"233",11694,1,3148,1,30,32,38
"234",11922,1,3148,1,29,31,38
"235",12010,1,10636,1,31,33,38
"236",360,1,9546,1,31,33,39
"237",992,1,2958,1,33,34,41
"238",1823,1,11922,1,31,32,37
"239",2291,1,2958,1,33,36,41
"240",3469,1,10398,1,35,36,42
"241",4254,1,9156,1,30,31,37
"242",4961,1,10974,1,35,36,43
"243",6582,1,8830,1,33,34,39
"244",7033,1,4292,1,31,33,38
"245",7380,1,9332,1,29,33,38
"246",9247,1,3467,1,29,31,37
"247",9389,1,747,1,33,36,44
"248",9546,1,12395,1,29,31,37
"249",9774,1,10189,1,33,35,39
"250",10706,1,2751,1,33,36,41
"251",11300,1,3297,1,32,34,39
"252",12383,1,8785,1,29,31,37
"253",12657,1,10835,1,33,35,39
"254",272,1,8830,1,33,34,38
"255",1335,1,1389,1,30,32,38
"256",1380,1,8880,1,34,36,42
"257",2025,1,12394,1,34,37,44
"258",2570,1,8880,1,34,35,40
"259",3830,1,7033,1,35,37,43
"260",4210,1,10924,1,31,34,38
"261",6894,1,10398,1,35,36,41
"262",7757,1,5698,1,33,34,40
"263",8023,1,1063,1,31,33,39
"264",8024,1,1335,1,35,36,40
"265",9175,1,4669,1,36,37,42
"266",9506,1,3860,1,33,35,39
"267",9783,1,1173,1,33,34,39
