"","host_id","group","infector_id","infector_group","exposure_time","infectious_time","recovery_time"
"71",5225,1,9721,1,29,32,38
"72",11618,1,10820,1,32,33,38
"73",13105,1,8684,1,30,32,37
"74",1505,1,4167,1,29,31,38
"75",7266,1,8426,1,29,32,36
"76",10719,1,773,1,28,30,35
"77",211,1,4010,1,30,33,37
"78",417,1,10820,1,32,33,39
"79",4363,1,6633,1,31,32,36
"80",7252,1,6633,1,30,32,37
"81",11689,1,6633,1,30,33,37
"82",2235,1,10719,1,32,34,37
"83",4131,1,5908,1,34,36,41
"84",4773,1,2281,1,33,35,39
"85",5484,1,11689,1,34,35,41
"86",6478,1,617,1,31,32,37
"87",8578,1,10820,1,32,34,40
"88",13702,1,10719,1,31,33,40
"89",1723,1,5908,1,33,36,40
"90",5908,1,4010,1,30,33,38
"91",11624,1,4363,1,34,35,38
"92",1598,1,8578,1,35,36,43
"93",2510,1,10719,1,31,33,39
"94",5300,1,154,1,37,38,42
"95",5367,1,1723,1,37,38,43
"96",11415,1,2510,1,35,38,43
"97",13973,1,5908,1,34,36,41
"98",649,1,11470,1,37,39,45
"99",1168,1,11624,1,36,39,42
"100",1232,1,4010,1,30,32,40
"101",4508,1,7239,1,38,39,47
"102",4569,1,1653,1,38,39,44
"103",6108,1,1723,1,37,39,45
"104",8058,1,6347,1,34,36,40
"105",13871,1,11585,1,37,39,45
"106",154,1,11624,1,35,36,42
"107",947,1,11618,1,35,38,43
"108",1521,1,10820,1,33,36,42
"109",6105,1,10710,1,38,39,43
"110",6538,1,5908,1,36,40,44
"111",6959,1,2235,1,36,37,45
"112",8379,1,1505,1,36,38,45
"113",10146,1,8379,1,39,40,47
"114",11470,1,2281,1,34,36,41
"115",12234,1,6478,1,34,37,42
"116",12349,1,8578,1,36,38,41
"117",655,1,1521,1,38,40,47
"118",1653,1,8578,1,35,37,43
"119",4189,1,6935,1,39,41,47
"120",4592,1,8578,1,35,37,43
"121",4894,1,4773,1,38,39,45
"122",6935,1,8578,1,37,38,43
"123",7239,1,211,1,36,37,43
"124",10710,1,6633,1,34,37,42
"125",11585,1,1505,1,32,36,42
"126",11814,1,11585,1,37,40,45
"127",1141,1,4508,1,40,42,48
"128",2734,1,6857,1,39,41,47
"129",5041,1,1521,1,38,40,46
"130",6857,1,4773,1,36,38,44
"131",6880,1,5367,1,39,41,46
"132",8201,1,13871,1,40,41,47
"133",8259,1,11618,1,36,39,44
"134",9618,1,8578,1,38,39,44
"135",10299,1,6935,1,39,41,47
"136",10793,1,13799,1,39,40,44
"137",11203,1,6959,1,38,40,45
"138",13987,1,11470,1,38,42,47
"139",234,1,14171,1,42,43,50
"140",2561,1,9618,1,39,40,44
"141",2735,1,6959,1,39,41,46
"142",8439,1,1723,1,39,42,46
"143",9657,1,2735,1,42,43,48
"144",11567,1,1653,1,41,43,48
"145",11629,1,4508,1,41,42,48
"146",12324,1,6105,1,41,42,47
"147",14171,1,5367,1,39,41,46
"148",967,1,11624,1,37,39,45
"149",3125,1,11826,1,43,44,49
"150",3134,1,5300,1,41,44,50
"151",4327,1,9813,1,42,43,50
"152",6316,1,9813,1,41,43,48
"153",9534,1,13799,1,39,43,47
"154",9813,1,1723,1,39,41,46
"155",10480,1,2561,1,41,42,50
"156",11220,1,2735,1,42,43,47
"157",11541,1,11415,1,39,42,48
"158",13799,1,5484,1,36,38,45
"159",13932,1,13871,1,41,44,50
"160",208,1,12349,1,39,42,46
"161",1030,1,12324,1,43,45,51
"162",4326,1,11629,1,43,45,50
"163",5515,1,4189,1,42,43,48
"164",5797,1,14152,1,43,45,50
"165",6561,1,947,1,38,39,46
"166",8194,1,8376,1,44,45,50
"167",8376,1,5367,1,39,42,47
"168",8832,1,12657,1,43,45,50
"169",11212,1,6880,1,42,44,48
"170",13611,1,7239,1,39,40,46
"171",14144,1,11248,1,42,45,50
"172",14152,1,5484,1,40,42,47
"173",2521,1,9657,1,44,46,54
"174",2817,1,11826,1,43,45,50
"175",4000,1,4327,1,44,45,50
"176",4344,1,9821,1,42,44,49
"177",6284,1,4327,1,44,45,50
"178",8110,1,12234,1,38,40,47
"179",9821,1,8058,1,39,41,48
"180",10405,1,649,1,41,42,48
"181",10650,1,9657,1,45,46,52
"182",11068,1,14084,1,44,46,53
"183",11357,1,13100,1,45,46,52
"184",11603,1,4592,1,39,44,48
"185",11751,1,8439,1,43,44,48
"186",11980,1,655,1,44,46,51
"187",13085,1,12349,1,40,43,48
"188",13100,1,10710,1,40,44,48
"189",13375,1,634,1,44,46,51
"190",14084,1,11203,1,42,43,48
"191",26,1,13100,1,45,46,50
"192",77,1,6880,1,42,43,48
"193",634,1,6857,1,40,43,49
"194",3694,1,1030,1,45,47,52
"195",5882,1,2734,1,43,46,52
"196",6386,1,11541,1,44,45,50
"197",6615,1,12735,1,46,47,51
"198",8484,1,2735,1,43,44,49
"199",10676,1,5367,1,41,44,48
"200",11826,1,13799,1,40,42,48
"201",12657,1,967,1,40,43,49
"202",12955,1,3125,1,45,47,53
"203",1695,1,13328,1,45,47,52
"204",3007,1,14144,1,45,48,53
"205",3478,1,8484,1,45,48,57
"206",3558,1,14171,1,42,45,50
"207",4115,1,2735,1,42,44,52
"208",4989,1,13328,1,45,47,51
"209",5283,1,77,1,44,47,53
"210",6239,1,655,1,44,47,51
"211",6587,1,11826,1,44,45,50
"212",7367,1,6561,1,43,47,53
"213",10795,1,3558,1,46,47,53
"214",11248,1,7239,1,39,41,50
"215",11429,1,6386,1,46,47,53
"216",11673,1,208,1,43,45,49
"217",13328,1,5171,1,44,45,51
"218",13889,1,9813,1,42,43,49
"219",14033,1,536,1,44,45,52
"220",1947,1,13100,1,46,48,55
"221",3085,1,12955,1,47,49,54
"222",3600,1,8194,1,46,47,52
"223",4243,1,13100,1,46,48,53
"224",5171,1,11203,1,41,43,50
"225",7480,1,1695,1,47,48,53
"226",7599,1,13100,1,46,48,55
"227",10534,1,634,1,45,46,51
"228",11045,1,11567,1,46,47,51
"229",13191,1,13085,1,44,45,50
"230",13205,1,4344,1,46,47,53
"231",13847,1,6663,1,48,49,53
"232",469,1,6284,1,47,49,54
"233",536,1,9821,1,42,44,52
"234",1210,1,12735,1,48,49,53
"235",2865,1,6545,1,48,50,54
"236",3043,1,3694,1,49,50,57
"237",6663,1,2735,1,45,47,51
"238",7254,1,6587,1,46,48,53
"239",7503,1,12735,1,48,50,55
"240",8227,1,14084,1,44,46,52
"241",8373,1,14144,1,47,50,55
"242",9141,1,10480,1,44,49,54
"243",9489,1,536,1,46,48,53
"244",9789,1,6880,1,42,44,51
"245",10161,1,6284,1,46,47,51
"246",11178,1,11357,1,47,48,54
"247",11294,1,536,1,47,49,55
"248",12262,1,10480,1,44,46,51
"249",12266,1,13611,1,42,43,51
"250",12721,1,7254,1,49,50,54
"251",12735,1,11603,1,45,46,52
"252",13154,1,13932,1,45,46,52
"253",292,1,13328,1,45,47,52
"254",452,1,11429,1,49,50,55
"255",688,1,6284,1,46,49,55
"256",710,1,8832,1,47,48,54
"257",1572,1,9049,1,48,50,55
"258",2896,1,4000,1,47,49,56
"259",5853,1,11357,1,47,48,52
"260",6545,1,12324,1,45,47,52
"261",7335,1,7484,1,49,51,56
"262",8107,1,3007,1,50,51,55
"263",8961,1,13100,1,47,50,55
"264",10597,1,11045,1,48,49,53
"265",10690,1,4344,1,45,48,52
"266",11467,1,3600,1,47,49,54
"267",13574,1,13154,1,47,50,55
"268",13979,1,4344,1,46,48,52
"269",22,1,1731,1,50,52,56
"270",52,1,2817,1,47,48,54
"271",604,1,10405,1,46,48,53
"272",1456,1,11212,1,47,50,54
"273",1731,1,26,1,47,49,54
"274",3201,1,9031,1,50,51,55
"275",7484,1,6386,1,47,48,54
"276",7765,1,12735,1,47,49,54
"277",8803,1,10534,1,48,51,56
"278",9049,1,3125,1,45,47,54
"279",9892,1,10161,1,48,50,56
"280",9985,1,6663,1,49,50,57
"281",12346,1,8484,1,46,48,54
"282",12367,1,7614,1,51,52,58
"283",13188,1,13205,1,48,50,56
"284",791,1,9166,1,52,53,58
"285",1338,1,3478,1,49,52,57
"286",2795,1,13979,1,50,53,59
"287",2897,1,3085,1,51,53,58
"288",3457,1,8107,1,51,53,58
"289",6628,1,4233,1,52,53,56
"290",7329,1,13190,1,51,53,57
"291",10126,1,1030,1,48,50,54
"292",10351,1,13100,1,47,48,55
"293",12028,1,8484,1,45,49,54
"294",12645,1,8803,1,52,53,60
"295",14020,1,10161,1,48,52,57
"296",1121,1,1338,1,53,54,60
"297",1182,1,10597,1,52,54,60
"298",1296,1,7254,1,49,52,57
"299",2775,1,13889,1,46,50,55
"300",4127,1,2865,1,51,52,57
"301",4233,1,11212,1,47,50,55
"302",4288,1,12955,1,51,53,59
"303",5463,1,9489,1,50,52,56
"304",5686,1,12880,1,52,53,59
"305",6652,1,11513,1,52,53,58
"306",9031,1,5283,1,48,49,55
"307",9166,1,11294,1,50,51,55
"308",10593,1,10690,1,51,52,56
"309",10891,1,11294,1,51,54,58
"310",11513,1,12735,1,48,50,56
"311",11604,1,3085,1,51,53,58
"312",12224,1,10597,1,50,53,57
"313",12495,1,13932,1,48,50,55
"314",12673,1,8803,1,52,53,58
"315",12885,1,7503,1,52,53,58
"316",12997,1,11751,1,46,49,56
"317",13190,1,14144,1,48,50,57
"318",14035,1,12997,1,50,51,56
"319",14051,1,8107,1,52,54,58
"320",34,1,10690,1,50,52,57
"321",1646,1,4326,1,47,50,57
"322",3951,1,4233,1,53,54,59
"323",4723,1,1731,1,50,52,56
"324",4850,1,11068,1,47,51,56
"325",4942,1,7335,1,51,55,61
"326",5655,1,4723,1,53,54,58
"327",5932,1,12495,1,51,53,58
"328",6412,1,9892,1,51,53,60
"329",6463,1,6628,1,54,55,61
"330",7614,1,12997,1,49,51,56
"331",8044,1,604,1,49,53,58
"332",8819,1,452,1,52,53,58
"333",9718,1,8803,1,52,54,58
"334",9934,1,10126,1,51,53,59
"335",11105,1,22,1,53,55,60
"336",11177,1,5283,1,49,50,56
"337",11989,1,13979,1,50,52,59
"338",12187,1,1296,1,54,55,59
"339",12855,1,12997,1,50,53,59
"340",1161,1,4243,1,49,53,58
"341",1248,1,6412,1,55,56,60
"342",1326,1,10493,1,53,56,60
"343",2834,1,8373,1,52,54,60
"344",3047,1,11989,1,53,54,58
"345",3460,1,688,1,53,54,59
"346",3790,1,22,1,54,56,61
"347",3977,1,3134,1,49,50,58
"348",4185,1,2897,1,54,55,60
"349",4507,1,9985,1,53,54,58
"350",5399,1,13847,1,50,53,57
"351",5786,1,5463,1,53,55,61
"352",5930,1,1338,1,53,56,62
"353",6272,1,10534,1,47,51,57
"354",6537,1,9985,1,52,54,59
"355",6879,1,6272,1,52,53,58
"356",6984,1,11780,1,54,55,59
"357",7739,1,22,1,53,56,62
"358",8686,1,7013,1,54,55,58
"359",8821,1,11177,1,53,55,63
"360",10493,1,3977,1,51,53,59
"361",10540,1,5463,1,53,55,61
"362",11160,1,10593,1,54,55,59
"363",11938,1,9031,1,50,52,57
"364",13320,1,12880,1,53,55,59
"365",13486,1,1572,1,51,53,60
"366",14012,1,12880,1,52,53,58
"367",14150,1,4723,1,53,55,59
"368",73,1,13190,1,52,54,60
"369",312,1,9186,1,53,55,59
"370",803,1,6239,1,48,51,58
"371",1583,1,7335,1,54,55,62
"372",1884,1,11938,1,53,56,62
"373",1888,1,8686,1,56,57,62
"374",2025,1,9969,1,55,56,61
"375",2712,1,12028,1,50,53,59
"376",4391,1,469,1,52,54,58
"377",5055,1,791,1,54,57,62
"378",5286,1,10593,1,54,56,62
"379",5357,1,9934,1,54,56,62
"380",6156,1,11178,1,50,54,60
"381",6264,1,14035,1,53,55,60
"382",6454,1,4233,1,52,53,58
"383",6701,1,13574,1,52,53,58
"384",6922,1,12880,1,52,54,58
"385",7013,1,8373,1,51,52,59
"386",7612,1,6454,1,56,57,61
"387",8158,1,1456,1,51,53,61
"388",8553,1,8107,1,53,54,60
"389",8919,1,13188,1,51,54,61
"390",9186,1,1695,1,50,52,59
"391",9599,1,3047,1,55,56,62
"392",9838,1,11938,1,53,54,59
"393",10019,1,10593,1,52,54,59
"394",11006,1,4850,1,52,57,62
"395",11547,1,1121,1,55,57,63
"396",12747,1,11513,1,51,54,58
"397",12880,1,11467,1,50,51,58
"398",13815,1,4127,1,53,56,64
"399",281,1,9031,1,50,53,60
"400",624,1,827,1,57,58,63
"401",3135,1,12367,1,52,58,66
"402",3154,1,9599,1,57,58,64
"403",3635,1,791,1,54,56,60
"404",5066,1,11938,1,53,55,60
"405",5717,1,6156,1,55,57,62
"406",6626,1,7484,1,52,53,60
"407",7043,1,2897,1,54,56,59
"408",7169,1,12645,1,53,56,61
"409",7375,1,3047,1,55,57,62
"410",8916,1,9186,1,53,55,61
"411",9096,1,1121,1,55,57,62
"412",9969,1,8373,1,51,54,59
"413",10358,1,3478,1,52,54,59
"414",10406,1,10151,1,56,58,62
"415",10660,1,791,1,54,57,62
"416",11780,1,710,1,49,52,59
"417",12040,1,9186,1,55,57,62
"418",12212,1,4850,1,53,55,59
"419",13054,1,6879,1,55,56,62
"420",13361,1,14051,1,56,58,62
"421",13957,1,8919,1,55,56,60
"422",690,1,4127,1,54,59,63
"423",827,1,11513,1,51,57,64
"424",1306,1,3792,1,58,59,64
"425",1444,1,7335,1,55,56,61
"426",2297,1,11015,1,57,59,64
"427",2994,1,8044,1,54,55,62
"428",3337,1,10656,1,57,59,65
"429",3712,1,2795,1,53,55,60
"430",3922,1,8107,1,52,53,60
"431",4032,1,1338,1,53,58,64
"432",5426,1,1326,1,57,58,62
"433",5711,1,12187,1,56,58,65
"434",5840,1,2834,1,56,57,64
"435",7257,1,8158,1,54,55,60
"436",7586,1,1121,1,56,58,61
"437",7722,1,3790,1,58,59,64
"438",8178,1,8821,1,56,57,61
"439",9747,1,10133,1,58,59,65
"440",10656,1,11780,1,53,55,62
"441",10679,1,11938,1,53,56,63
"442",10716,1,3047,1,55,57,62
"443",11015,1,9186,1,53,56,63
"444",11377,1,6412,1,57,59,64
"445",12293,1,9838,1,55,57,61
"446",13113,1,9969,1,55,57,63
"447",346,1,4185,1,55,56,62
"448",1192,1,3790,1,56,58,62
"449",1307,1,10540,1,55,57,61
"450",2321,1,4637,1,58,59,63
"451",2538,1,9217,1,57,59,63
"452",2949,1,3460,1,55,58,62
"453",5244,1,5357,1,57,60,65
"454",6047,1,12747,1,56,58,62
"455",6554,1,9838,1,57,58,63
"456",7301,1,8686,1,56,57,63
"457",7364,1,1326,1,58,59,65
"458",7934,1,2025,1,57,59,64
"459",8084,1,12880,1,53,56,61
"460",8196,1,1583,1,56,58,62
"461",9217,1,281,1,54,56,61
"462",10112,1,10151,1,57,58,64
"463",10133,1,4127,1,55,56,61
"464",10238,1,1248,1,58,59,65
"465",10243,1,10151,1,58,60,65
"466",10723,1,10493,1,55,56,63
"467",11973,1,6629,1,57,60,67
"468",12677,1,11015,1,58,59,64
"469",12716,1,5882,1,50,56,61
"470",13302,1,12293,1,57,59,64
"471",13669,1,4147,1,59,60,66
"472",308,1,10151,1,57,58,62
"473",683,1,7169,1,57,58,63
"474",1251,1,5930,1,58,61,67
"475",1540,1,9718,1,55,59,66
"476",2476,1,6412,1,53,57,63
"477",2662,1,11150,1,59,60,65
"478",2857,1,8178,1,58,59,65
"479",3251,1,5930,1,57,60,65
"480",3792,1,12212,1,56,58,64
"481",4450,1,1444,1,57,58,64
"482",5379,1,1540,1,60,61,66
"483",5485,1,10383,1,60,61,67
"484",6247,1,6264,1,57,59,65
"485",6526,1,13885,1,59,61,67
"486",6629,1,9186,1,53,56,62
"487",6675,1,10660,1,58,60,66
"488",7846,1,7722,1,60,61,66
"489",8969,1,9586,1,59,61,66
"490",9259,1,12293,1,57,59,64
"491",9319,1,5066,1,56,57,62
"492",10151,1,3460,1,54,56,63
"493",10172,1,9259,1,60,61,68
"494",11150,1,7257,1,56,57,63
"495",12462,1,1182,1,56,57,63
"496",13117,1,14012,1,54,56,62
"497",13982,1,4723,1,53,57,62
"498",14071,1,827,1,58,60,64
"499",88,1,3135,1,60,61,65
"500",676,1,10891,1,56,58,63
"501",923,1,308,1,59,60,66
"502",1536,1,346,1,57,59,63
"503",2206,1,4147,1,59,61,66
"504",3387,1,7946,1,60,62,68
"505",3723,1,5655,1,57,59,63
"506",4072,1,1338,1,56,57,63
"507",4263,1,10243,1,61,62,67
"508",4637,1,3457,1,54,57,63
"509",6178,1,2025,1,57,62,65
"510",6220,1,5840,1,58,60,69
"511",6477,1,5871,1,61,62,67
"512",6787,1,1888,1,57,59,64
"513",7472,1,8084,1,57,59,63
"514",7946,1,10660,1,57,59,64
"515",8025,1,8686,1,57,60,66
"516",8176,1,11006,1,59,61,66
"517",8298,1,4147,1,60,62,65
"518",8345,1,1306,1,60,62,66
"519",8611,1,12012,1,60,61,66
"520",9672,1,4032,1,60,61,66
"521",10010,1,8178,1,58,59,65
"522",10064,1,10656,1,56,57,63
"523",10383,1,1583,1,57,59,63
"524",11908,1,12462,1,59,61,66
"525",11995,1,2297,1,61,62,67
"526",12203,1,690,1,60,61,64
"527",13885,1,6412,1,54,57,63
"528",13943,1,10660,1,58,59,65
"529",13959,1,4185,1,56,61,65
"530",436,1,12855,1,56,58,65
"531",588,1,7169,1,59,60,67
"532",1674,1,6526,1,62,63,69
"533",1825,1,5173,1,58,60,66
"534",1834,1,827,1,60,62,66
"535",2152,1,13320,1,56,58,64
"536",3346,1,548,1,61,62,67
"537",3459,1,5717,1,59,60,66
"538",4147,1,6629,1,57,58,65
"539",5145,1,10656,1,56,58,64
"540",5268,1,10133,1,57,60,67
"541",5871,1,312,1,58,60,66
"542",6140,1,4391,1,56,57,64
"543",6623,1,2662,1,62,63,69
"544",7424,1,9747,1,61,63,69
"545",7791,1,12212,1,58,60,66
"546",7938,1,2943,1,61,63,66
"547",8670,1,10064,1,60,63,68
"548",8734,1,7169,1,57,60,66
"549",8845,1,13957,1,57,59,65
"550",9586,1,2994,1,56,58,65
"551",9848,1,13943,1,60,61,65
"552",11570,1,8553,1,55,59,65
"553",12542,1,2857,1,60,61,66
"554",13116,1,5871,1,61,63,69
"555",13400,1,3154,1,59,61,65
"556",13495,1,9747,1,61,63,66
"557",13862,1,2943,1,61,63,67
"558",548,1,8919,1,56,60,65
"559",1064,1,7575,1,62,63,68
"560",1238,1,9586,1,61,62,69
"561",1346,1,73,1,57,59,65
"562",2050,1,14071,1,60,62,67
"563",2157,1,8734,1,61,62,67
"564",2224,1,14071,1,61,63,68
"565",2349,1,5840,1,59,61,67
"566",2943,1,308,1,59,60,66
"567",3097,1,10112,1,61,63,68
"568",3766,1,2994,1,58,59,66
"569",5089,1,11604,1,57,59,65
"570",5173,1,6264,1,57,58,66
"571",5339,1,7364,1,60,61,66
"572",5370,1,2756,1,62,64,69
"573",5911,1,8611,1,62,64,69
"574",6022,1,10010,1,60,64,69
"575",7575,1,1307,1,58,60,65
"576",8370,1,5089,1,60,62,68
"577",8944,1,5932,1,57,60,65
"578",9210,1,3251,1,63,64,69
"579",9696,1,5871,1,61,63,68
"580",10153,1,12462,1,60,63,68
"581",10306,1,13113,1,59,63,68
"582",11418,1,3766,1,60,62,66
"583",12012,1,5840,1,58,59,67
"584",12590,1,11377,1,60,63,70
"585",13551,1,7586,1,60,63,70
"586",13802,1,10406,1,59,62,66
"587",129,1,8176,1,62,65,68
"588",946,1,8345,1,64,65,72
"589",1454,1,13959,1,62,63,70
"590",1732,1,2716,1,63,65,71
"591",2296,1,5783,1,63,64,70
"592",2461,1,7375,1,60,63,68
"593",2527,1,3459,1,61,65,70
"594",2756,1,12293,1,59,61,68
"595",3129,1,10243,1,60,62,69
"596",3464,1,3792,1,59,61,66
"597",3745,1,4100,1,63,64,68
"598",3900,1,5717,1,60,61,66
"599",4100,1,8845,1,60,62,70
"600",4188,1,8298,1,63,65,70
"601",4638,1,5379,1,62,64,71
"602",5233,1,5871,1,61,62,69
"603",5427,1,5871,1,61,63,69
"604",5846,1,2554,1,63,65,71
"605",5920,1,5055,1,59,63,69
"606",6847,1,13943,1,60,62,66
"607",6859,1,3464,1,62,63,69
"608",8233,1,11570,1,60,62,69
"609",8518,1,8845,1,62,65,70
"610",8822,1,588,1,63,65,72
"611",8926,1,5066,1,58,61,68
"612",9814,1,3900,1,63,65,70
"613",11622,1,3459,1,61,63,68
"614",13357,1,690,1,60,61,67
"615",14157,1,9747,1,63,65,70
"616",222,1,1346,1,61,63,67
"617",498,1,5233,1,65,66,69
"618",1573,1,4100,1,65,66,72
"619",1677,1,3346,1,62,64,69
"620",1688,1,8025,1,61,63,69
"621",2447,1,5717,1,59,63,68
"622",2458,1,88,1,63,65,71
"623",2716,1,5930,1,58,61,67
"624",3602,1,1454,1,64,66,70
"625",3736,1,1306,1,61,63,68
"626",5783,1,3792,1,60,62,69
"627",5952,1,1834,1,63,65,70
"628",6087,1,13669,1,62,63,68
"629",6971,1,13669,1,61,64,72
"630",7199,1,2756,1,62,64,69
"631",7222,1,1888,1,60,61,67
"632",7398,1,1677,1,65,66,73
"633",7433,1,6623,1,64,65,72
"634",9348,1,13802,1,64,65,70
"635",9476,1,436,1,59,62,69
"636",9543,1,7946,1,61,62,68
"637",10417,1,8926,1,63,64,69
"638",10494,1,2297,1,61,62,69
"639",10758,1,9795,1,64,65,69
"640",10844,1,13551,1,64,66,74
"641",11559,1,8611,1,62,65,71
"642",12449,1,1834,1,63,66,70
"643",13527,1,2349,1,64,65,69
"644",13939,1,1064,1,64,66,71
"645",14061,1,1834,1,63,64,68
"646",577,1,5871,1,61,63,68
"647",1278,1,3346,1,65,67,73
"648",1879,1,14061,1,65,67,73
"649",1900,1,6247,1,63,64,69
"650",2146,1,6847,1,64,65,69
"651",2533,1,1238,1,63,65,70
"652",2554,1,3337,1,60,62,68
"653",2859,1,9476,1,64,67,72
"654",3053,1,7103,1,66,67,71
"655",3981,1,923,1,62,64,69
"656",5504,1,9848,1,64,65,71
"657",6438,1,2943,1,61,63,69
"658",6639,1,1306,1,63,67,73
"659",7670,1,8926,1,62,64,68
"660",8047,1,5286,1,58,63,68
"661",8214,1,2538,1,60,64,68
"662",8609,1,923,1,61,63,68
"663",8946,1,11622,1,64,66,71
"664",9183,1,10417,1,65,67,71
"665",9187,1,7587,1,64,65,70
"666",9562,1,5244,1,61,63,71
"667",9920,1,12590,1,64,67,73
"668",10004,1,2152,1,59,62,68
"669",10244,1,9696,1,63,64,69
"670",10529,1,9696,1,64,67,71
"671",10632,1,2050,1,64,66,70
"672",10633,1,1834,1,63,66,71
"673",10638,1,11622,1,64,66,72
"674",10824,1,9814,1,66,67,72
"675",11193,1,2554,1,63,64,69
"676",11766,1,5783,1,63,66,71
"677",12750,1,6022,1,65,66,71
"678",13179,1,2554,1,63,64,68
"679",13851,1,8176,1,63,66,71
"680",13949,1,9814,1,66,67,71
"681",206,1,4188,1,66,67,72
"682",806,1,6178,1,63,64,70
"683",831,1,4188,1,66,67,71
"684",1208,1,13116,1,64,65,70
"685",1213,1,4450,1,60,62,69
"686",1872,1,12698,1,64,66,70
"687",2661,1,9795,1,65,66,71
"688",2677,1,2662,1,63,67,73
"689",3026,1,7791,1,61,63,71
"690",3252,1,6623,1,65,66,72
"691",3426,1,7575,1,62,64,69
"692",3797,1,8176,1,63,66,71
"693",4043,1,10244,1,65,66,71
"694",4574,1,4100,1,63,64,69
"695",4617,1,3745,1,66,68,72
"696",4801,1,7670,1,65,68,73
"697",5303,1,1688,1,64,67,72
"698",6730,1,3464,1,63,64,70
"699",6848,1,88,1,62,66,70
"700",7103,1,3346,1,64,65,72
"701",7457,1,12012,1,61,64,71
"702",7517,1,7364,1,61,64,69
"703",7587,1,13302,1,61,62,69
"704",7663,1,1715,1,67,68,73
"705",8755,1,5504,1,66,67,72
"706",8756,1,13116,1,64,65,69
"707",8981,1,2943,1,63,65,71
"708",10014,1,13851,1,66,68,74
"709",10170,1,1251,1,63,64,70
"710",11014,1,2302,1,64,65,72
"711",11214,1,11418,1,63,65,70
"712",11281,1,3745,1,65,67,73
"713",11759,1,13302,1,62,65,73
"714",11802,1,12978,1,65,66,72
"715",12698,1,9586,1,60,63,70
"716",12978,1,5268,1,62,64,71
"717",13483,1,2554,1,63,65,70
"718",13534,1,6730,1,67,68,73
"719",13923,1,9562,1,64,67,73
"720",981,1,10632,1,68,69,74
"721",1597,1,13179,1,65,67,73
"722",2100,1,683,1,62,65,70
"723",2191,1,4620,1,64,66,73
"724",2299,1,11908,1,62,66,70
"725",2548,1,3426,1,66,69,74
"726",2685,1,4980,1,67,68,72
"727",3421,1,14061,1,66,68,72
"728",3425,1,10244,1,66,67,72
"729",3470,1,3602,1,67,69,75
"730",3538,1,806,1,67,68,74
"731",3567,1,2191,1,67,69,74
"732",4157,1,9360,1,68,69,74
"733",4386,1,88,1,62,63,70
"734",4620,1,3459,1,60,63,71
"735",4628,1,9696,1,64,67,72
"736",4646,1,4386,1,64,66,71
"737",4734,1,11802,1,67,68,72
"738",4852,1,3797,1,68,69,75
