"","host_id","group","infector_id","infector_group","exposure_time","infectious_time","recovery_time"
"309",3601,1,9604,1,36,38,44
"310",4467,1,11699,1,33,35,40
"311",4470,1,14075,1,35,36,41
"312",5302,1,6884,1,35,36,41
"313",6222,1,5846,1,35,37,43
"314",6829,1,10953,1,35,37,42
"315",7228,1,9604,1,35,38,44
"316",7293,1,12682,1,37,39,43
"317",9065,1,9291,1,33,36,42
"318",9115,1,6950,1,32,35,41
"319",9818,1,195,1,34,35,40
"320",11216,1,1322,1,37,39,45
"321",11606,1,8814,1,35,37,42
"322",12360,1,12548,1,35,37,42
"323",12754,1,2777,1,37,38,42
"324",12912,1,1637,1,37,38,43
"325",13082,1,8909,1,36,39,44
"326",13556,1,10324,1,34,36,41
"327",69,1,13587,1,33,34,41
"328",1426,1,7156,1,34,36,41
"329",3560,1,9966,1,36,38,43
"330",4252,1,14444,1,36,37,41
"331",4877,1,1834,1,37,39,43
"332",4881,1,8189,1,35,37,43
"333",5085,1,7179,1,35,37,43
"334",5152,1,9818,1,36,38,45
"335",5603,1,195,1,34,36,41
"336",8844,1,2273,1,32,35,43
"337",9449,1,4881,1,38,39,44
"338",9604,1,54,1,32,34,42
"339",12124,1,11708,1,36,40,45
"340",12682,1,10324,1,34,36,42
"341",12818,1,4484,1,38,39,45
"342",14209,1,3654,1,36,39,45
"343",1114,1,9729,1,37,40,45
"344",1749,1,12000,1,37,39,44
"345",1834,1,1499,1,36,37,42
"346",2085,1,7687,1,38,39,45
"347",3005,1,5846,1,36,38,44
"348",3877,1,9115,1,36,38,44
"349",4083,1,9818,1,38,39,45
"350",4702,1,1637,1,35,38,44
"351",5539,1,9065,1,38,41,45
"352",5559,1,4702,1,39,41,46
"353",6218,1,14383,1,38,39,44
"354",6537,1,3152,1,37,39,45
"355",6593,1,6222,1,37,39,43
"356",8016,1,3152,1,37,39,44
"357",8486,1,694,1,38,39,46
"358",10551,1,8909,1,35,36,42
"359",10772,1,696,1,35,38,44
"360",11360,1,12901,1,37,40,44
"361",13329,1,7459,1,40,41,47
"362",14075,1,13177,1,33,34,43
"363",102,1,3654,1,35,38,43
"364",218,1,4470,1,38,41,47
"365",281,1,4726,1,36,37,46
"366",572,1,6222,1,40,42,48
"367",694,1,7749,1,35,37,44
"368",783,1,1637,1,36,38,43
"369",833,1,12754,1,40,41,46
"370",1261,1,3005,1,40,42,46
"371",1322,1,11310,1,34,36,43
"372",1528,1,3877,1,39,41,48
"373",1926,1,13002,1,38,40,45
"374",2154,1,281,1,39,41,47
"375",2963,1,6222,1,39,40,45
"376",3196,1,9115,1,36,38,43
"377",6025,1,1429,1,40,41,49
"378",6398,1,1873,1,38,41,47
"379",6987,1,9604,1,35,37,43
"380",7386,1,7228,1,40,42,48
"381",7459,1,8146,1,37,39,44
"382",7592,1,6829,1,39,40,45
"383",8433,1,6336,1,40,42,47
"384",8803,1,3024,1,35,37,43
"385",9900,1,8184,1,37,38,43
"386",10280,1,7179,1,36,41,45
"387",11221,1,5603,1,39,42,48
"388",11905,1,69,1,39,41,46
"389",11989,1,1360,1,39,41,46
"390",12000,1,1637,1,36,37,43
"391",12134,1,6537,1,41,42,48
"392",12182,1,3698,1,40,41,47
"393",13700,1,1426,1,38,39,45
"394",14342,1,195,1,35,37,43
"395",174,1,9538,1,38,41,48
"396",205,1,3024,1,36,40,44
"397",1317,1,6637,1,40,41,47
"398",1429,1,3005,1,39,40,48
"399",3112,1,121,1,38,41,46
"400",3238,1,205,1,42,43,48
"401",3716,1,1499,1,37,39,45
"402",4339,1,205,1,41,43,48
"403",5135,1,6374,1,39,40,45
"404",6258,1,5322,1,39,40,44
"405",6304,1,14383,1,39,41,47
"406",6374,1,10886,1,37,38,45
"407",7742,1,10772,1,39,41,47
"408",7791,1,14383,1,38,41,45
"409",8692,1,11606,1,40,42,47
"410",9177,1,2963,1,41,42,48
"411",9533,1,281,1,38,39,45
"412",9637,1,3112,1,42,43,47
"413",10179,1,1012,1,41,42,49
"414",10590,1,11216,1,41,42,47
"415",10739,1,5302,1,39,41,46
"416",12141,1,7293,1,39,41,47
"417",12259,1,7459,1,41,43,50
"418",12810,1,4083,1,42,43,49
"419",13617,1,102,1,39,40,45
"420",13684,1,1360,1,40,42,47
"421",284,1,3196,1,40,41,45
"422",300,1,9900,1,40,44,50
"423",403,1,7293,1,40,41,47
"424",455,1,10405,1,41,43,47
"425",897,1,8184,1,37,39,47
"426",942,1,13876,1,43,44,51
"427",1012,1,261,1,39,40,46
"428",1219,1,8189,1,35,39,45
"429",2345,1,13556,1,39,40,45
"430",3141,1,6374,1,39,42,47
"431",3609,1,3877,1,40,41,48
"432",3947,1,10551,1,38,40,47
"433",4277,1,7632,1,42,43,48
"434",5008,1,1749,1,40,43,48
"435",5164,1,10886,1,37,39,46
"436",6637,1,13556,1,37,39,46
"437",7632,1,10773,1,40,41,45
"438",7663,1,9966,1,36,37,46
"439",7942,1,5085,1,40,41,45
"440",8268,1,1426,1,39,41,48
"441",8586,1,7228,1,39,41,48
"442",8690,1,10336,1,41,43,49
"443",9486,1,6336,1,39,40,45
"444",9578,1,8184,1,38,41,46
"445",9633,1,7632,1,42,44,50
"446",10336,1,9474,1,38,40,45
"447",10720,1,10721,1,41,42,47
"448",10721,1,694,1,39,40,45
"449",12087,1,5152,1,41,43,48
"450",13095,1,8146,1,39,41,46
"451",13247,1,2512,1,38,40,45
"452",13411,1,3716,1,40,41,46
"453",13503,1,7228,1,41,43,48
"454",14467,1,2345,1,41,44,48
"455",1053,1,11360,1,41,44,48
"456",1774,1,4877,1,40,42,50
"457",1902,1,3947,1,42,44,48
"458",2596,1,10772,1,41,42,46
"459",4267,1,12810,1,44,45,50
"460",4612,1,10280,1,42,43,48
"461",4929,1,10773,1,42,44,47
"462",5061,1,3099,1,43,45,50
"463",5967,1,12818,1,41,42,48
"464",6514,1,6637,1,41,43,47
"465",7110,1,6537,1,40,41,46
"466",7337,1,1219,1,40,42,48
"467",8763,1,3141,1,43,45,52
"468",8764,1,13247,1,41,42,50
"469",8813,1,11221,1,42,44,48
"470",8912,1,12124,1,41,43,46
"471",8913,1,1637,1,38,42,47
"472",9515,1,13247,1,41,42,48
"473",10366,1,10280,1,42,45,50
"474",11798,1,174,1,42,44,50
"475",12098,1,783,1,39,42,48
"476",12541,1,9504,1,39,42,48
"477",12771,1,10720,1,43,45,50
"478",13349,1,5008,1,44,45,51
"479",378,1,9115,1,40,41,48
"480",517,1,1834,1,41,44,48
"481",852,1,8764,1,43,45,50
"482",1191,1,3877,1,40,42,48
"483",1944,1,12259,1,44,46,50
"484",3099,1,6374,1,41,42,48
"485",3698,1,9538,1,37,40,48
"486",3963,1,3099,1,43,45,50
"487",4674,1,205,1,41,44,49
"488",4744,1,9578,1,42,44,49
"489",4785,1,6689,1,43,45,51
"490",5985,1,10721,1,41,43,47
"491",6557,1,12593,1,44,46,50
"492",6689,1,4083,1,40,42,47
"493",9013,1,12141,1,43,44,49
"494",9940,1,8690,1,44,46,52
"495",10134,1,403,1,42,44,48
"496",10405,1,3024,1,35,40,47
"497",10503,1,10280,1,42,43,48
"498",11302,1,9578,1,43,44,50
"499",11347,1,4612,1,45,46,50
"500",11398,1,12098,1,44,45,52
"501",11902,1,12259,1,43,46,52
"502",12077,1,13329,1,43,44,49
"503",12673,1,1429,1,43,45,49
"504",12891,1,6398,1,42,43,49
"505",781,1,4167,1,44,45,49
"506",1489,1,403,1,42,44,50
"507",1827,1,13876,1,42,44,49
"508",1984,1,8690,1,44,47,53
"509",2925,1,4339,1,44,46,49
"510",3718,1,9449,1,41,44,48
"511",4121,1,8690,1,45,47,53
"512",4353,1,1191,1,43,45,51
"513",4370,1,6517,1,43,45,52
"514",4391,1,7293,1,41,44,48
"515",5899,1,14209,1,41,44,50
"516",6114,1,8913,1,44,47,52
"517",7003,1,10900,1,40,42,48
"518",7308,1,12891,1,45,46,51
"519",7309,1,1012,1,42,45,51
"520",7953,1,1114,1,41,43,49
"521",8680,1,12087,1,45,46,52
"522",9403,1,4339,1,43,44,50
"523",9871,1,4277,1,45,46,51
"524",10245,1,8586,1,42,43,50
"525",10787,1,10503,1,44,45,51
"526",10975,1,8763,1,45,47,55
"527",11053,1,6514,1,44,46,50
"528",11533,1,11302,1,45,47,51
"529",11706,1,5135,1,42,44,49
"530",12036,1,6537,1,41,43,49
"531",12593,1,2085,1,41,43,48
"532",12933,1,12136,1,46,47,52
"533",12971,1,1873,1,39,44,51
"534",13520,1,10772,1,39,44,49
"535",13654,1,205,1,41,44,49
"536",13876,1,102,1,39,41,48
"537",14412,1,12593,1,44,46,51
"538",287,1,9515,1,42,44,50
"539",793,1,672,1,47,48,53
"540",1782,1,8268,1,42,45,49
"541",1925,1,12593,1,45,46,50
"542",2165,1,13674,1,46,47,50
"543",2573,1,7386,1,43,44,49
"544",3070,1,12891,1,45,46,51
"545",4067,1,2596,1,43,45,51
"546",4167,1,12810,1,43,44,49
"547",4934,1,4067,1,45,48,53
"548",4937,1,4391,1,45,47,52
"549",5592,1,9633,1,45,47,55
"550",5694,1,1053,1,46,48,53
"551",6060,1,781,1,46,47,53
"552",6362,1,6593,1,41,44,50
"553",6835,1,7337,1,44,46,52
"554",7406,1,12098,1,43,44,51
"555",7831,1,5164,1,42,44,49
"556",8075,1,12109,1,44,47,52
"557",9012,1,10179,1,45,46,51
"558",9269,1,287,1,46,47,55
"559",9540,1,8692,1,44,47,52
"560",9647,1,13684,1,45,48,53
"561",9795,1,9820,1,46,48,51
"562",10587,1,1926,1,44,48,54
"563",11164,1,4339,1,44,47,52
"564",11323,1,9403,1,45,47,52
"565",11856,1,6517,1,44,47,51
"566",12042,1,12593,1,45,47,53
"567",12109,1,10336,1,42,43,50
"568",13405,1,5135,1,43,46,51
"569",13823,1,11398,1,47,48,51
"570",519,1,3963,1,47,49,54
"571",2230,1,12098,1,43,45,52
"572",2238,1,455,1,46,47,52
"573",2467,1,8690,1,45,47,54
"574",2623,1,2230,1,46,47,52
"575",2764,1,4744,1,46,48,52
"576",2787,1,12933,1,48,49,53
"577",2909,1,455,1,45,46,51
"578",3919,1,8912,1,44,47,54
"579",4113,1,9940,1,47,48,52
"580",4776,1,6689,1,45,46,52
"581",4780,1,6218,1,42,44,50
"582",5074,1,7831,1,45,47,52
"583",6733,1,517,1,45,47,53
"584",6803,1,4780,1,45,46,52
"585",6807,1,9637,1,45,48,53
"586",6992,1,5008,1,44,47,52
"587",7144,1,13503,1,46,48,54
"588",7456,1,4277,1,47,49,55
"589",7505,1,10590,1,43,46,50
"590",7691,1,10280,1,44,46,51
"591",7960,1,8690,1,44,47,51
"592",8284,1,13503,1,44,46,50
"593",8547,1,12136,1,47,49,55
"594",10631,1,7406,1,45,47,53
"595",11580,1,12136,1,45,48,52
"596",11598,1,4612,1,45,47,51
"597",11612,1,3947,1,43,44,51
"598",11740,1,5985,1,45,47,52
"599",11848,1,13349,1,46,48,54
"600",11894,1,11798,1,45,46,51
"601",12045,1,7942,1,43,46,50
"602",12136,1,11221,1,44,45,50
"603",12606,1,781,1,46,49,54
"604",13392,1,3919,1,48,49,55
"605",13836,1,3070,1,48,49,55
"606",14400,1,4776,1,47,49,55
"607",14515,1,4067,1,47,48,55
"608",639,1,1191,1,43,45,51
"609",1305,1,9637,1,44,46,51
"610",2535,1,12134,1,43,45,51
"611",2891,1,13684,1,45,46,52
"612",3272,1,8692,1,44,47,53
"613",3605,1,1944,1,47,48,53
"614",3692,1,852,1,46,47,51
"615",3878,1,14515,1,49,50,55
"616",4031,1,4370,1,47,49,54
"617",4046,1,852,1,49,50,54
"618",4261,1,10631,1,48,49,53
"619",4581,1,1944,1,48,50,55
"620",4919,1,1925,1,47,48,54
"621",5178,1,3963,1,46,49,55
"622",5750,1,4267,1,46,48,54
"623",5970,1,2535,1,48,50,56
"624",6253,1,9160,1,49,50,56
"625",6471,1,13349,1,47,48,52
"626",6517,1,2085,1,41,43,52
"627",6974,1,639,1,46,48,53
"628",7317,1,4937,1,47,49,55
"629",8055,1,6517,1,44,47,52
"630",8773,1,4113,1,49,50,54
"631",8819,1,6708,1,41,44,51
"632",9063,1,4785,1,46,49,53
"633",9160,1,12134,1,44,46,51
"634",9664,1,12933,1,48,50,56
"635",10117,1,4353,1,47,48,54
"636",10488,1,12045,1,47,49,55
"637",10667,1,6374,1,44,47,53
"638",11572,1,9637,1,46,47,51
"639",11787,1,10245,1,45,49,53
"640",12634,1,8819,1,46,48,53
"641",12845,1,2909,1,48,50,56
"642",13198,1,12810,1,45,47,54
"643",13448,1,4391,1,45,47,52
"644",13815,1,672,1,47,49,55
"645",14103,1,12771,1,47,48,55
"646",152,1,4277,1,45,50,53
"647",396,1,852,1,46,48,55
"648",490,1,8763,1,46,49,53
"649",546,1,4031,1,50,51,55
"650",672,1,8912,1,44,46,53
"651",1133,1,2387,1,49,51,56
"652",1252,1,2925,1,47,49,55
"653",1372,1,4277,1,45,47,55
"654",1446,1,7386,1,45,47,55
"655",1508,1,7308,1,47,49,54
"656",1882,1,10631,1,49,51,57
"657",2590,1,9647,1,49,50,55
"658",3253,1,8813,1,45,48,53
"659",5089,1,4067,1,47,48,53
"660",5192,1,8680,1,47,48,53
"661",5260,1,7110,1,42,45,52
"662",5355,1,8680,1,47,49,57
"663",5457,1,6557,1,47,49,56
"664",6006,1,2535,1,47,48,52
"665",6099,1,3395,1,49,50,56
"666",6101,1,5457,1,50,51,55
"667",6431,1,572,1,43,45,52
"668",6545,1,8284,1,47,48,54
"669",7931,1,12999,1,50,51,56
"670",8136,1,5089,1,50,51,56
"671",8713,1,13392,1,50,51,55
"672",9402,1,2387,1,50,51,58
"673",9615,1,11846,1,49,51,54
"674",9820,1,7003,1,43,45,52
"675",9925,1,4391,1,47,50,54
"676",9937,1,11347,1,47,51,55
"677",10302,1,7337,1,45,47,53
"678",10692,1,10503,1,46,49,57
"679",10847,1,6517,1,45,48,52
"680",11111,1,7144,1,49,50,54
"681",11764,1,9484,1,48,49,54
"682",11846,1,11798,1,45,47,52
"683",12310,1,9540,1,48,49,54
"684",12999,1,942,1,46,47,52
"685",13793,1,10631,1,48,49,56
"686",13801,1,10590,1,44,46,52
"687",14055,1,2535,1,47,49,56
"688",180,1,13503,1,47,49,53
"689",189,1,2787,1,49,51,55
"690",356,1,4067,1,48,49,53
"691",898,1,4031,1,50,51,58
"692",1328,1,14400,1,50,52,57
"693",1346,1,13674,1,47,48,53
"694",1491,1,1944,1,47,49,56
"695",1529,1,6992,1,48,49,55
"696",2079,1,7831,1,45,48,55
"697",2362,1,4744,1,48,49,54
"698",2387,1,1925,1,47,48,54
"699",2710,1,14103,1,49,51,55
"700",3188,1,4339,1,46,48,53
"701",3494,1,3395,1,49,52,58
"702",3571,1,10787,1,47,49,55
"703",4028,1,11164,1,49,51,56
"704",4233,1,7732,1,50,52,57
"705",4688,1,14412,1,47,49,53
"706",4996,1,12634,1,50,52,56
"707",6272,1,8763,1,46,47,53
"708",6653,1,11323,1,49,50,55
"709",6785,1,2362,1,50,52,59
"710",7455,1,6514,1,46,47,53
"711",7732,1,5061,1,48,49,53
"712",7736,1,4934,1,49,51,55
"713",7959,1,6545,1,49,52,57
"714",8601,1,13417,1,50,51,56
"715",8894,1,5592,1,49,51,57
"716",9105,1,4370,1,47,49,54
"717",9717,1,9871,1,49,50,56
"718",10292,1,6974,1,49,52,58
"719",10335,1,8690,1,44,47,53
"720",11090,1,6431,1,46,49,53
"721",11211,1,10117,1,49,51,57
"722",11860,1,5260,1,46,48,54
"723",11962,1,11533,1,48,50,56
"724",12707,1,9795,1,49,52,57
"725",12723,1,5355,1,51,52,55
"726",12944,1,5461,1,51,52,56
"727",13294,1,9647,1,49,50,54
"728",14246,1,13184,1,49,50,56
"729",14518,1,13836,1,49,51,57
"730",364,1,2238,1,50,52,57
"731",862,1,4113,1,50,52,58
"732",1560,1,9269,1,49,52,57
"733",2446,1,8327,1,52,53,58
"734",3043,1,11787,1,51,53,58
"735",3395,1,12136,1,46,48,54
"736",3708,1,2387,1,49,50,54
"737",4498,1,11740,1,47,48,54
"738",4692,1,6253,1,51,53,58
