"","host_id","group","infector_id","infector_group","exposure_time","infectious_time","recovery_time"
"223",10239,1,5720,1,60,61,68
"224",10590,1,5858,1,60,62,67
"225",172,1,2805,1,59,60,67
"226",749,1,10987,1,62,64,69
"227",946,1,613,1,62,63,70
"228",1505,1,4606,1,62,63,68
"229",2685,1,6909,1,59,63,68
"230",3397,1,8484,1,62,64,68
"231",4351,1,11318,1,56,57,65
"232",5212,1,13649,1,61,62,67
"233",5522,1,2805,1,58,60,65
"234",5720,1,13428,1,56,59,65
"235",6122,1,8734,1,57,61,66
"236",9328,1,4351,1,58,60,65
"237",10759,1,4467,1,60,63,69
"238",12178,1,13008,1,60,61,66
"239",12495,1,541,1,60,62,66
"240",12574,1,5790,1,62,63,68
"241",12579,1,12178,1,63,64,68
"242",13062,1,8117,1,63,64,68
"243",351,1,5858,1,59,61,67
"244",613,1,11355,1,58,59,66
"245",739,1,12880,1,64,65,69
"246",1887,1,10733,1,61,62,69
"247",2657,1,3284,1,63,65,72
"248",4009,1,11673,1,60,64,69
"249",4014,1,4005,1,61,64,70
"250",4212,1,12495,1,63,64,68
"251",4308,1,5212,1,63,64,71
"252",4551,1,4109,1,59,62,67
"253",4814,1,1887,1,62,64,68
"254",6230,1,8484,1,60,61,67
"255",6443,1,4176,1,60,63,70
"256",6994,1,11855,1,61,62,68
"257",7127,1,613,1,61,63,69
"258",7469,1,12408,1,62,64,71
"259",8117,1,7628,1,60,62,66
"260",11308,1,3813,1,57,60,67
"261",11673,1,10454,1,57,59,66
"262",12492,1,1447,1,62,64,68
"263",12864,1,5212,1,63,65,71
"264",13570,1,8018,1,60,61,67
"265",792,1,10705,1,63,66,72
"266",1239,1,6948,1,58,62,67
"267",1447,1,6958,1,58,61,67
"268",1714,1,4606,1,63,64,69
"269",1827,1,12574,1,64,65,70
"270",2110,1,4467,1,59,62,69
"271",2139,1,6230,1,62,63,69
"272",2516,1,9469,1,65,66,70
"273",3770,1,12178,1,62,64,70
"274",5882,1,10590,1,63,65,70
"275",6246,1,13570,1,62,63,67
"276",8347,1,2685,1,64,65,70
"277",9079,1,12495,1,63,65,70
"278",9116,1,4835,1,64,66,71
"279",9469,1,8018,1,61,64,70
"280",9748,1,11319,1,63,66,71
"281",10013,1,4551,1,62,63,67
"282",10523,1,4365,1,65,66,71
"283",10841,1,8685,1,63,64,69
"284",11051,1,8685,1,63,65,70
"285",11319,1,9328,1,61,62,69
"286",11690,1,752,1,61,63,68
"287",11809,1,351,1,63,65,69
"288",12880,1,13008,1,61,62,69
"289",167,1,4551,1,63,64,70
"290",1272,1,13062,1,65,67,71
"291",3982,1,11619,1,59,62,68
"292",4474,1,7078,1,64,65,69
"293",4732,1,2110,1,64,67,72
"294",4835,1,2508,1,60,63,69
"295",4913,1,13649,1,61,64,71
"296",5020,1,4551,1,62,64,72
"297",5135,1,172,1,62,65,70
"298",6341,1,8649,1,62,66,71
"299",6781,1,4009,1,65,67,72
"300",7078,1,6230,1,62,63,70
"301",7391,1,541,1,61,65,71
"302",7662,1,12495,1,65,67,72
"303",7847,1,9111,1,61,63,70
"304",10084,1,6994,1,63,66,71
"305",11261,1,5522,1,60,63,69
"306",12026,1,4928,1,62,66,70
"307",12395,1,4009,1,64,66,70
"308",13111,1,11319,1,65,66,71
"309",14065,1,5790,1,63,65,70
"310",1340,1,9673,1,67,68,72
"311",2519,1,10013,1,65,67,72
"312",3112,1,1239,1,66,68,73
"313",3411,1,792,1,67,68,73
"314",4015,1,4212,1,65,66,72
"315",4133,1,8685,1,64,65,71
"316",4365,1,613,1,61,63,69
"317",4663,1,31,1,62,65,70
"318",5607,1,6341,1,67,68,73
"319",5948,1,5531,1,64,66,71
"320",6130,1,7078,1,65,66,73
"321",6682,1,6337,1,62,63,69
"322",6832,1,8670,1,67,68,73
"323",7076,1,11308,1,62,65,70
"324",8670,1,13047,1,64,66,72
"325",9306,1,7043,1,64,67,73
"326",9372,1,6781,1,67,68,73
"327",9673,1,12495,1,63,65,70
"328",9845,1,11051,1,66,68,74
"329",10236,1,8347,1,66,67,73
"330",11140,1,556,1,64,66,70
"331",11237,1,2140,1,59,61,69
"332",11340,1,7847,1,64,67,72
"333",11455,1,9625,1,64,66,73
"334",12299,1,556,1,64,66,71
"335",12835,1,749,1,65,66,71
"336",249,1,7391,1,67,69,74
"337",1525,1,6246,1,66,68,72
"338",2015,1,2110,1,63,67,72
"339",2398,1,7043,1,64,66,72
"340",3405,1,3635,1,66,67,71
"341",3574,1,6994,1,64,66,72
"342",4021,1,8685,1,65,67,72
"343",4405,1,5720,1,62,65,71
"344",5985,1,4946,1,68,69,75
"345",6215,1,5429,1,66,68,75
"346",6520,1,3284,1,63,67,74
"347",6775,1,13062,1,65,67,73
"348",6896,1,2466,1,64,66,70
"349",7043,1,2542,1,60,63,71
"350",7508,1,739,1,66,67,73
"351",7755,1,12026,1,67,68,73
"352",8012,1,3635,1,66,69,74
"353",8611,1,4814,1,65,67,73
"354",8687,1,4365,1,65,68,73
"355",8842,1,11308,1,62,63,71
"356",9211,1,3125,1,64,68,72
"357",9271,1,9079,1,67,69,74
"358",10283,1,1714,1,65,68,73
"359",10507,1,739,1,66,69,76
"360",10881,1,4175,1,67,69,74
"361",11399,1,5882,1,66,67,73
"362",11486,1,172,1,64,66,73
"363",12617,1,13062,1,67,69,75
"364",12878,1,4946,1,67,68,73
"365",12913,1,7662,1,68,69,74
"366",13039,1,3574,1,66,69,75
"367",14050,1,12835,1,68,69,74
"368",1803,1,10841,1,65,66,71
"369",2078,1,3397,1,66,68,72
"370",2421,1,12880,1,65,66,72
"371",2577,1,5882,1,69,70,74
"372",3380,1,5948,1,67,70,77
"373",3635,1,10733,1,61,64,71
"374",4175,1,3397,1,65,66,71
"375",4320,1,11319,1,65,67,74
"376",4535,1,2110,1,67,69,74
"377",4540,1,14065,1,66,68,73
"378",4629,1,6130,1,67,68,74
"379",4808,1,4474,1,68,70,77
"380",5029,1,3159,1,66,67,73
"381",5042,1,9469,1,67,69,75
"382",5082,1,12579,1,66,69,72
"383",5429,1,4009,1,65,66,73
"384",6153,1,11140,1,67,70,74
"385",6227,1,5882,1,66,67,72
"386",7451,1,2466,1,65,67,71
"387",7530,1,3405,1,68,69,75
"388",7733,1,6443,1,65,67,71
"389",7907,1,3704,1,64,67,71
"390",9605,1,4913,1,65,69,74
"391",9933,1,6341,1,67,69,73
"392",9942,1,12299,1,67,69,75
"393",10567,1,10239,1,63,64,71
"394",10771,1,8526,1,67,69,74
"395",10788,1,5212,1,63,66,71
"396",10945,1,4913,1,66,68,73
"397",10976,1,9079,1,67,68,72
"398",12132,1,7076,1,68,70,77
"399",12733,1,4913,1,65,66,71
"400",12781,1,14092,1,67,68,72
"401",13620,1,4946,1,67,70,75
"402",1101,1,12781,1,69,70,73
"403",1268,1,6520,1,68,70,76
"404",1469,1,9748,1,67,71,76
"405",1821,1,7391,1,65,67,73
"406",1903,1,11486,1,67,69,73
"407",2826,1,4014,1,65,67,72
"408",3192,1,4175,1,69,70,75
"409",3335,1,5790,1,64,66,74
"410",4735,1,12026,1,69,71,76
"411",4946,1,4365,1,64,66,72
"412",5264,1,9933,1,70,71,76
"413",5273,1,5135,1,66,69,75
"414",5402,1,10759,1,66,68,75
"415",5515,1,2516,1,68,69,74
"416",6178,1,4663,1,67,71,76
"417",6574,1,2657,1,67,68,73
"418",7071,1,2519,1,67,68,73
"419",7378,1,2516,1,67,69,75
"420",7952,1,10841,1,65,67,73
"421",8231,1,5531,1,65,67,72
"422",8644,1,13141,1,70,71,75
"423",9186,1,739,1,66,68,75
"424",9278,1,9845,1,69,71,75
"425",9620,1,2398,1,68,70,77
"426",9986,1,12579,1,67,69,77
"427",10406,1,8670,1,67,70,76
"428",10424,1,7530,1,69,71,76
"429",10824,1,3112,1,70,71,75
"430",11811,1,10976,1,69,71,76
"431",11974,1,13592,1,70,71,75
"432",12005,1,14142,1,69,71,76
"433",12281,1,8670,1,66,70,76
"434",12718,1,11319,1,63,67,72
"435",14092,1,3770,1,65,66,72
"436",753,1,8526,1,67,71,76
"437",797,1,7391,1,66,67,76
"438",1134,1,13141,1,70,71,75
"439",1662,1,7662,1,68,70,75
"440",2394,1,9933,1,70,71,76
"441",6312,1,4629,1,71,72,77
"442",6347,1,13050,1,71,72,78
"443",6810,1,11051,1,67,69,74
"444",6999,1,5948,1,66,69,76
"445",7129,1,1505,1,65,68,74
"446",8526,1,10759,1,65,66,73
"447",8634,1,12718,1,68,69,73
"448",8853,1,6227,1,69,71,76
"449",9020,1,6810,1,70,72,80
"450",9246,1,5948,1,69,72,76
"451",9998,1,5948,1,68,70,75
"452",10503,1,10841,1,66,67,74
"453",10618,1,11809,1,67,68,73
"454",10631,1,10507,1,70,72,76
"455",11737,1,1821,1,67,68,73
"456",11921,1,3112,1,69,71,76
"457",11973,1,4606,1,64,66,73
"458",12167,1,5670,1,71,72,77
"459",12251,1,9079,1,67,70,75
"460",13141,1,4663,1,67,69,74
"461",13240,1,6810,1,70,71,77
"462",13592,1,11690,1,65,68,73
"463",13902,1,5029,1,69,71,78
"464",14012,1,2657,1,67,69,73
"465",14142,1,5029,1,68,69,74
"466",919,1,10945,1,69,70,74
"467",972,1,2483,1,70,72,79
"468",2169,1,3476,1,71,73,78
"469",2220,1,12781,1,69,70,74
"470",2483,1,3335,1,68,69,74
"471",2651,1,11455,1,67,69,75
"472",3071,1,12718,1,68,70,77
"473",3459,1,12492,1,67,71,76
"474",3476,1,12395,1,67,69,75
"475",3972,1,2651,1,71,73,77
"476",4223,1,3459,1,72,73,78
"477",4608,1,3112,1,70,71,76
"478",4685,1,9116,1,69,71,76
"479",5577,1,7508,1,68,70,75
"480",5993,1,2577,1,71,72,77
"481",5995,1,3996,1,70,72,76
"482",6047,1,6130,1,67,69,75
"483",6160,1,4629,1,69,70,78
"484",6418,1,11961,1,71,72,79
"485",6422,1,13050,1,71,72,76
"486",6514,1,3112,1,69,71,76
"487",7188,1,12026,1,67,69,74
"488",7224,1,11919,1,71,72,78
"489",7984,1,9620,1,71,72,76
"490",8130,1,12004,1,70,72,77
"491",8154,1,9186,1,72,73,81
"492",8873,1,10283,1,70,72,79
"493",9765,1,12718,1,71,73,77
"494",10156,1,9271,1,69,71,76
"495",10322,1,5948,1,68,70,76
"496",10727,1,7755,1,69,70,75
"497",11834,1,5607,1,69,71,77
"498",11919,1,12864,1,67,70,77
"499",12004,1,4014,1,66,69,76
"500",12726,1,2078,1,70,73,78
"501",13019,1,8634,1,70,72,76
"502",13050,1,2398,1,67,69,75
"503",13147,1,9186,1,71,72,77
"504",14178,1,6550,1,70,73,78
"505",212,1,11961,1,72,74,78
"506",616,1,10507,1,70,72,78
"507",778,1,7907,1,70,74,80
"508",1603,1,11961,1,71,73,78
"509",1671,1,1744,1,71,73,78
"510",1680,1,2220,1,70,73,77
"511",1745,1,12004,1,71,72,77
"512",1979,1,753,1,72,74,81
"513",2137,1,8231,1,68,70,76
"514",2545,1,7451,1,70,71,77
"515",2967,1,10236,1,68,71,75
"516",3576,1,4732,1,68,70,77
"517",3996,1,6896,1,67,69,75
"518",4085,1,2967,1,73,74,79
"519",4415,1,13592,1,70,72,76
"520",4422,1,972,1,73,74,79
"521",6018,1,5264,1,72,74,79
"522",6208,1,3576,1,72,74,79
"523",6550,1,4814,1,67,69,75
"524",6648,1,3459,1,72,74,79
"525",7021,1,9998,1,71,74,79
"526",7903,1,8297,1,73,74,82
"527",8440,1,10236,1,69,72,79
"528",8970,1,6799,1,73,74,80
"529",9254,1,4395,1,72,74,79
"530",9764,1,8611,1,69,71,76
"531",11302,1,3335,1,68,70,75
"532",11873,1,3071,1,71,73,80
"533",11961,1,7755,1,68,70,76
"534",11985,1,9211,1,69,72,77
"535",12482,1,14116,1,71,72,78
"536",13284,1,10236,1,69,72,79
"537",13473,1,10788,1,67,71,77
"538",14116,1,5402,1,68,71,77
"539",500,1,13039,1,71,73,80
"540",1389,1,9620,1,71,73,77
"541",1651,1,6799,1,74,75,80
"542",4993,1,2169,1,74,75,81
"543",5190,1,4164,1,73,75,80
"544",5670,1,9306,1,68,69,76
"545",6300,1,12005,1,72,74,79
"546",6484,1,11961,1,71,75,79
"547",6492,1,3954,1,73,74,79
"548",6799,1,8644,1,72,73,77
"549",6892,1,9748,1,67,70,76
"550",7537,1,1469,1,72,73,79
"551",7865,1,12835,1,67,70,76
"552",7914,1,12167,1,73,74,78
"553",8297,1,11302,1,71,72,80
"554",8492,1,616,1,73,75,80
"555",9132,1,9620,1,71,73,79
"556",9213,1,4629,1,71,74,78
"557",9289,1,5993,1,73,74,79
"558",9403,1,5727,1,72,73,77
"559",10301,1,6422,1,73,75,79
"560",10309,1,4021,1,70,72,78
"561",10526,1,7537,1,74,75,79
"562",11928,1,8231,1,68,70,78
"563",12054,1,4663,1,68,72,82
"564",12225,1,12726,1,74,75,82
"565",12236,1,11873,1,74,75,80
"566",12425,1,5577,1,71,74,79
"567",470,1,7952,1,69,73,77
"568",701,1,8670,1,69,72,77
"569",716,1,11961,1,71,72,77
"570",809,1,4395,1,71,72,78
"571",1345,1,9942,1,71,72,79
"572",2007,1,7043,1,67,72,77
"573",2557,1,13473,1,72,74,80
"574",2628,1,4685,1,74,76,80
"575",2917,1,8440,1,74,76,81
"576",3541,1,9211,1,70,73,78
"577",3944,1,6574,1,70,73,79
"578",3954,1,4164,1,71,73,81
"579",4164,1,10507,1,69,70,78
"580",4375,1,11737,1,70,74,80
"581",4395,1,10283,1,69,71,77
"582",4484,1,11934,1,74,75,83
"583",4666,1,13284,1,73,74,79
"584",5694,1,6892,1,71,73,77
"585",5727,1,8231,1,69,71,77
"586",7231,1,5387,1,75,76,81
"587",7322,1,4685,1,74,76,80
"588",7428,1,6892,1,71,73,80
"589",7699,1,12425,1,75,76,80
"590",7951,1,9986,1,73,74,79
"591",7982,1,12234,1,74,76,82
"592",8195,1,5577,1,71,72,77
"593",9086,1,1671,1,74,76,81
"594",9178,1,10283,1,69,72,78
"595",9479,1,3380,1,71,73,77
"596",9712,1,7071,1,69,71,80
"597",10061,1,6832,1,71,74,79
"598",10080,1,3380,1,71,72,79
"599",12068,1,6799,1,74,75,81
"600",12473,1,716,1,73,75,80
"601",13396,1,5727,1,72,74,79
"602",13552,1,9568,1,75,76,81
"603",13768,1,12281,1,70,73,77
"604",13843,1,12005,1,72,74,80
"605",14188,1,9246,1,74,76,81
"606",527,1,13529,1,76,77,82
"607",1342,1,12234,1,74,76,79
"608",1357,1,8853,1,72,73,78
"609",1512,1,616,1,74,76,80
"610",1744,1,11140,1,67,71,78
"611",2787,1,13147,1,73,75,83
"612",3410,1,6648,1,75,76,82
"613",3983,1,1744,1,72,73,79
"614",4373,1,9845,1,70,74,79
"615",4655,1,8873,1,74,76,81
"616",4877,1,12781,1,69,73,78
"617",5528,1,14142,1,72,74,79
"618",6378,1,6018,1,76,77,82
"619",7249,1,12225,1,76,77,82
"620",8413,1,1745,1,74,77,81
"621",8564,1,9178,1,74,77,82
"622",8677,1,1745,1,72,75,81
"623",9568,1,2137,1,71,72,78
"624",10628,1,2577,1,71,73,78
"625",11015,1,1603,1,76,77,83
"626",11257,1,3459,1,73,74,79
"627",11934,1,1101,1,72,73,78
"628",12025,1,4395,1,72,76,81
"629",12234,1,2483,1,70,73,78
"630",12500,1,2516,1,68,74,80
"631",13873,1,10301,1,76,77,81
"632",14177,1,13902,1,73,76,82
"633",54,1,14178,1,75,78,84
"634",128,1,701,1,75,77,81
"635",652,1,7914,1,75,77,83
"636",880,1,11257,1,74,76,81
"637",1086,1,14116,1,73,74,80
"638",1087,1,13147,1,73,75,79
"639",1242,1,6300,1,75,78,81
"640",1398,1,12167,1,73,75,80
"641",2089,1,10061,1,75,77,81
"642",2467,1,6514,1,75,76,80
"643",2568,1,1134,1,74,76,80
"644",2580,1,2787,1,77,78,84
"645",2588,1,14012,1,71,74,79
"646",2937,1,10631,1,73,76,80
"647",3394,1,3954,1,74,75,80
"648",3743,1,9403,1,74,75,79
"649",3830,1,8634,1,71,73,79
"650",3935,1,1398,1,76,77,81
"651",4335,1,9278,1,72,75,80
"652",4695,1,9479,1,74,77,83
"653",5009,1,4085,1,75,77,81
"654",5216,1,12281,1,71,74,81
"655",5339,1,8687,1,71,74,81
"656",5387,1,2137,1,72,74,82
"657",5553,1,13147,1,73,75,80
"658",5667,1,7914,1,75,77,80
"659",5718,1,10628,1,75,76,83
"660",5830,1,4021,1,69,74,79
"661",5939,1,11919,1,72,74,79
"662",6128,1,1671,1,74,75,81
"663",6212,1,9620,1,76,77,82
"664",6278,1,13096,1,76,78,83
"665",6430,1,4335,1,76,78,85
"666",7258,1,11974,1,72,75,79
"667",8476,1,1512,1,76,78,84
"668",9689,1,9998,1,72,74,79
"669",10557,1,14013,1,75,77,82
"670",10672,1,9765,1,76,78,84
"671",11024,1,8130,1,73,76,84
"672",11057,1,12236,1,76,78,82
"673",11233,1,1469,1,73,75,80
"674",11752,1,11233,1,76,77,82
"675",12412,1,7021,1,75,77,85
"676",13086,1,14131,1,75,77,80
"677",13095,1,6892,1,72,74,82
"678",13695,1,7299,1,76,78,84
"679",13790,1,9278,1,72,75,81
"680",14013,1,7428,1,74,75,81
"681",14131,1,10424,1,72,73,79
"682",998,1,3743,1,77,78,87
"683",1002,1,6892,1,71,75,83
"684",1432,1,972,1,73,74,81
"685",1638,1,9246,1,73,76,83
"686",1790,1,9712,1,73,79,84
"687",2032,1,6484,1,76,78,81
"688",2107,1,809,1,75,76,80
"689",2537,1,8401,1,76,79,84
"690",2555,1,9086,1,78,79,86
"691",3098,1,9178,1,74,75,80
"692",3887,1,1389,1,74,77,82
"693",4078,1,4735,1,73,74,80
"694",4218,1,8195,1,73,75,80
"695",4920,1,2169,1,75,77,82
"696",5322,1,1671,1,74,77,82
"697",5434,1,12251,1,72,76,80
"698",6006,1,2107,1,77,78,84
"699",6903,1,8476,1,78,79,86
"700",6931,1,6208,1,76,77,81
"701",7317,1,11233,1,77,79,87
"702",7376,1,12930,1,78,79,84
"703",7562,1,4223,1,74,78,85
"704",7877,1,6441,1,78,79,83
"705",7950,1,5995,1,74,75,82
"706",8399,1,3944,1,73,75,80
"707",8401,1,9403,1,74,76,82
"708",8779,1,1398,1,77,78,82
"709",8820,1,4422,1,75,77,83
"710",8963,1,1603,1,74,77,84
"711",9905,1,809,1,73,75,80
"712",10517,1,10905,1,78,79,85
"713",10663,1,1342,1,77,78,83
"714",10760,1,8134,1,76,79,85
"715",10900,1,880,1,77,79,88
"716",11863,1,4808,1,73,76,81
"717",12084,1,11147,1,75,76,82
"718",12085,1,11873,1,74,75,80
"719",12930,1,7299,1,76,77,81
"720",13055,1,12084,1,77,79,85
"721",13096,1,9020,1,73,74,80
"722",13339,1,1638,1,77,79,86
"723",13439,1,2394,1,71,74,81
"724",13443,1,12072,1,76,77,82
"725",666,1,3935,1,78,80,84
"726",724,1,3743,1,77,80,85
"727",1231,1,5404,1,78,79,83
"728",3449,1,212,1,75,77,86
"729",3483,1,13790,1,77,80,85
"730",4377,1,13095,1,75,77,83
"731",5502,1,4223,1,74,75,82
"732",6953,1,2568,1,77,79,85
"733",8213,1,10061,1,76,78,84
"734",9412,1,1329,1,78,79,84
"735",9593,1,12084,1,77,78,84
"736",9619,1,11024,1,77,78,81
"737",10293,1,4415,1,73,75,81
