"","host_id","group","infector_id","infector_group","exposure_time","infectious_time","recovery_time"
"1",7175,1,NA,NA,0,0,6
"2",11245,1,NA,NA,0,0,6
"3",6057,1,NA,NA,0,0,6
"4",7592,1,6057,1,1,3,7
"5",12982,1,13537,1,1,3,9
"6",13537,1,NA,NA,0,0,6
"7",7572,1,1095,1,2,3,8
"8",1095,1,NA,NA,0,0,6
"9",3793,1,NA,NA,0,0,6
"10",10353,1,7175,1,2,5,10
"11",6177,1,12982,1,3,5,11
"12",3314,1,7572,1,4,6,13
"13",2466,1,7572,1,5,8,14
"14",8909,1,6177,1,6,8,12
"15",13042,1,7592,1,3,5,11
"16",3637,1,10353,1,6,8,15
"17",709,1,3314,1,10,12,16
"18",5488,1,3637,1,9,11,18
"19",978,1,8909,1,10,11,16
"20",1354,1,709,1,14,15,21
"21",6295,1,709,1,12,13,18
"22",6586,1,2466,1,9,11,18
"23",9331,1,978,1,12,14,20
"24",9154,1,10839,1,14,15,20
"25",10839,1,3637,1,10,13,17
"26",3133,1,6295,1,15,16,20
"27",11817,1,6495,1,19,20,25
"28",5347,1,8230,1,19,20,26
"29",2953,1,9331,1,14,16,24
"30",6495,1,9154,1,16,18,26
"31",8152,1,6495,1,18,21,28
"32",8230,1,9154,1,17,18,24
"33",5258,1,5347,1,23,24,28
"34",12197,1,11817,1,21,23,29
"35",5157,1,9154,1,19,23,28
"36",5268,1,8230,1,23,25,29
"37",10705,1,3212,1,23,25,32
"38",12259,1,6495,1,20,22,27
"39",7578,1,8152,1,23,26,32
"40",8882,1,5347,1,23,25,33
"41",3212,1,11817,1,20,22,30
"42",2960,1,10705,1,27,28,34
"43",8350,1,5157,1,27,28,33
"44",1188,1,7578,1,27,29,33
"45",14431,1,12259,1,24,27,32
"46",353,1,5258,1,26,27,33
"47",427,1,3212,1,23,25,31
"48",5973,1,12840,1,28,30,36
"49",6386,1,5157,1,26,27,33
"50",12840,1,12259,1,23,24,31
"51",13686,1,3212,1,23,25,31
"52",3791,1,5258,1,26,27,34
"53",8870,1,2960,1,29,30,35
"54",10993,1,3212,1,23,27,32
"55",10869,1,12840,1,28,30,36
"56",5331,1,1188,1,30,31,37
"57",6250,1,7578,1,27,30,35
"58",6594,1,12840,1,25,28,35
"59",7660,1,1188,1,31,33,38
"60",10464,1,353,1,29,31,35
"61",12571,1,1188,1,31,33,38
