"lower","med","upper","time"
1.017964,1.28939,1.635465,2
1.017964,1.28939,1.635465,3
1.017964,1.28939,1.635465,4
1.017964,1.28939,1.635465,5
1.017964,1.28939,1.635376,6
1.017964,1.28939,1.635287,7
1.01812266666667,1.28933566666667,1.63534,8
1.01828133333333,1.28920733333333,1.635482,9
1.01421266666667,1.28889566666667,1.63137666666667,10
1.00998533333333,1.28814266666667,1.625979,11
1.008404,1.285365,1.620273,12
1.00544023333333,1.27843586666667,1.60817526666667,13
1.00135956666667,1.2644882,1.5887216,14
0.9945625,1.24278936666667,1.5560524,15
0.993254766666667,1.21700903333333,1.51498006666667,16
0.994973333333333,1.1943649,1.46453293333333,17
0.996605433333333,1.1795966,1.41439193333333,18
1.00387993333333,1.17261673333333,1.38167933333333,19
1.00924503333333,1.16977786666667,1.3659068,20
1.014691,1.168881,1.36319633333333,21
1.014615,1.168612,1.36209966666667,22
1.014539,1.16857833333333,1.361944,23
1.014615,1.16857666666667,1.36209966666667,24
1.014615,1.16853833333333,1.36209966666667,25
1.014691,1.16850166666667,1.36209966666667,26
1.015073,1.16820666666667,1.36283133333333,27
1.011411,1.166864,1.362778,28
0.997867933333333,1.16141206666667,1.35906056666667,29
0.9753781,1.14850493333333,1.34852523333333,30
0.951801233333333,1.12268766666667,1.3339329,31
0.930588833333333,1.08805533333333,1.3069169,32
0.915619033333333,1.05500036666667,1.26453373333333,33
0.908178433333333,1.03395983333333,1.20769783333333,34
0.909494166666667,1.0254261,1.1656957,35
0.9111902,1.02300306666667,1.1428925,36
0.910564066666667,1.02256006666667,1.1395007,37
0.9086222,1.0225346,1.1373629,38
0.9086222,1.0225346,1.1373239,39
0.909248333333333,1.02253143333333,1.13782256666667,40
0.909874466666667,1.0225369,1.13798813333333,41
0.9105006,1.02254683333333,1.13835823333333,42
0.912462633333333,1.02269656666667,1.14108203333333,43
0.9125356,1.0236716,1.14733296666667,44
0.9114906,1.0276606,1.1601618,45
0.911107433333333,1.0401139,1.1778513,46
0.920408833333333,1.06235263333333,1.20070626666667,47
0.9435969,1.08683403333333,1.2191949,48
0.979186833333333,1.10439863333333,1.22797096666667,49
1.00897093333333,1.11168486666667,1.22756753333333,50
1.02589333333333,1.113708,1.224526,51
1.02779,1.114047,1.223503,52
1.027697,1.114045,1.2233,53
1.027697,1.114045,1.223319,54
1.027697,1.114045,1.223319,55
1.027697,1.114043,1.2233,56
1.027697,1.11402866666667,1.22323066666667,57
1.027697,1.11397366666667,1.22337066666667,58
1.02420466666667,1.11343966666667,1.221625,59
1.01427193333333,1.1110079,1.21821463333333,60
0.998661733333333,1.1030573,1.2125993,61
0.979849866666667,1.08538673333333,1.20000993333333,62
0.965699066666667,1.0631534,1.17918143333333,63
0.955333233333333,1.04379816666667,1.1476681,64
0.953210366666667,1.03434676666667,1.12483373333333,65
0.952866833333333,1.0313634,1.11195353333333,66
0.9544158,1.03106413333333,1.1117538,67
0.9544158,1.031062,1.1117538,68
0.9544158,1.0310647,1.1117538,69
0.9544158,1.0310647,1.1117538,70
0.9544158,1.0310647,1.1117538,71
0.954793966666667,1.03105133333333,1.11220413333333,72
0.954617433333333,1.0310107,1.11216176666667,73
0.954700633333333,1.03087783333333,1.1126121,74
0.9521124,1.03021296666667,1.11243673333333,75
0.942229766666667,1.02684476666667,1.11251806666667,76
0.919537,1.0151666,1.10507223333333,77
0.895464066666667,0.996076,1.08876253333333,78
0.881117533333333,0.977556466666667,1.06970923333333,79
0.8781349,0.967218333333333,1.05607286666667,80
0.878538566666667,0.964838,1.05114376666667,81
0.877064933333333,0.9646172,1.04919426666667,82
0.8767778,0.9646172,1.0488623,83
0.8767778,0.9646172,1.0488623,84
0.8767778,0.9646172,1.0488623,85
0.8767778,0.9646172,1.0488623,86
0.8767778,0.9646172,1.0488623,87
0.8767778,0.9646172,1.0488623,88
0.8767778,0.9646303,1.0488623,89
0.876611266666667,0.964640466666667,1.04878573333333,90
0.876233,0.964718033333333,1.04861513333333,91
0.874358866666667,0.965137866666667,1.0490158,92
0.8726975,0.966358066666667,1.05263773333333,93
0.8692533,0.9669744,1.05646346666667,94
0.866825133333333,0.967213,1.05944773333333,95
0.864350733333333,0.966652533333333,1.0592873,96
0.8638709,0.966628533333333,1.0590171,97
0.8638709,0.9666269,1.0590171,98
0.8638709,0.9666269,1.0590171,99
0.8638709,0.9666269,1.0590171,100
0.8638709,0.9666269,1.0590171,101
0.8638709,0.9666269,1.0590171,102
0.8638709,0.9666269,1.0590171,103
0.8638709,0.9666269,1.0590171,104
0.8638709,0.9666269,1.0590171,105
0.8638709,0.966542033333333,1.05938446666667,106
0.858058066666667,0.964437566666667,1.05986923333333,107
0.834962733333333,0.9521968,1.05516083333333,108
0.8066392,0.933409366666667,1.04545813333333,109
0.784153633333333,0.9163833,1.03559423333333,110
0.778950566666667,0.909474133333333,1.0309235,111
0.7789757,0.9091965,1.0308797,112
0.7789757,0.9091771,1.0308797,113
0.7789757,0.9091771,1.0308797,114
0.7789757,0.9091771,1.0308797,115
0.7789757,0.9091771,1.0308797,116
0.7789757,0.9091771,1.0308797,117
0.7789757,0.9091771,1.0308797,118
0.7789757,0.9091771,1.0308797,119
0.7789757,0.9091771,1.0308797,120
0.7789757,0.9091771,1.0308797,121
0.778766666666667,0.909156966666667,1.03099053333333,122
0.7705771,0.909372633333333,1.03672143333333,123
0.7539989,0.9104563,1.05376133333333,124
0.737629733333333,0.911643933333333,1.07120516666667,125
0.7292411,0.912595766666667,1.08302893333333,126
0.7292411,0.9126796,1.0835437,127
0.7292411,0.9126796,1.0835437,128
0.7292411,0.9126796,1.0835437,129
0.7292411,0.9126796,1.0835437,130
0.7292411,0.9126796,1.0835437,131
0.7292411,0.9126796,1.0835437,132
0.7292411,0.9126796,1.0835437,133
0.7292411,0.9126796,1.0835437,134
0.7292411,0.9126796,1.0835437,135
0.7292411,0.9126796,1.0835437,136
0.7292411,0.9126796,1.0835437,137
