"t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
2,10,2.16105453115745,0.623842707648606,1.11664841120719,1.24696673559835,1.71418920165481,2.1013307552565,2.54294438449026,3.27895259775243,3.54449654263222
3,11,1.79044637260166,0.478516921119116,0.978853692810603,1.08244473104073,1.44880079228497,1.74800187176435,2.08590161900265,2.64328318060561,2.84302369522617
4,12,1.6362146780962,0.40905366952405,0.935238062965732,1.02631123213033,1.3449739179966,1.60225601848681,1.89049175152086,2.36199142096453,2.53001932855236
5,13,1.60222154137421,0.377647238956289,0.949578028914473,1.03559629466349,1.33398468856945,1.57265044372107,1.83826507067404,2.26974531817823,2.42279456975012
6,14,1.48774676759914,0.341312516502314,0.895720740319667,0.974235481882993,1.24557938758849,1.46172892406931,1.70158714752473,2.09003131591632,2.22752965176053
7,15,1.44820806741477,0.316024909093994,0.896463619149233,0.970439036448007,1.22442233675773,1.42528663741769,1.64703498768823,2.00418334000364,2.13013324133378
8,16,1.2369920282241,0.276599826273442,0.755586866989413,0.819794918202125,1.0409379121851,1.2164377000676,1.41066613014983,1.72431985934705,1.8351304669328
9,17,1.07224439679362,0.245989735179007,0.645561170634905,0.702148080141577,0.897710247597218,1.05349289448887,1.22636279528522,1.50632111352589,1.60541850253606
10,18,0.90845507314942,0.220332718983722,0.529208557726768,0.578853697630911,0.751775421299026,0.890705661029735,1.04581291853322,1.29861962358501,1.3884932931255
11,19,1.01038946796612,0.231799241288534,0.608320462842139,0.661643023968376,0.845923729860316,0.99271968998088,1.15561718575264,1.4194254528471,1.51280617692291
12,20,0.99177233168821,0.233762980376642,0.587787139004921,0.641032295050266,0.825734188971246,0.973467873963297,1.1378828634645,1.40496838197375,1.49970560100053
13,21,1.01726055915777,0.239770613204692,0.602893077962842,0.657506617260648,0.846955289989524,0.998485682802193,1.16712608424312,1.44107561400989,1.53824754885927
14,22,1.0250853582426,0.241614936036127,0.60753054981037,0.662564178109435,0.853470095776834,1.00616606496847,1.17610365349385,1.45216041135523,1.55007979567569
15,23,1.09116113064192,0.250329531557249,0.656950280136633,0.714535506360684,0.913547817723458,1.07207881086737,1.24799851440788,1.53289590904811,1.63374159251296
16,24,1.2121469605027,0.26451215237687,0.750338073376977,0.812255334610509,1.02483879717777,1.19296177411513,1.37856465454705,1.67749703826211,1.78291682807551
17,25,1.13992176758594,0.254894256135389,0.696293829977099,0.755463293936154,0.959252572151816,1.1209803956538,1.29996717186823,1.58900760643733,1.69112259245528
18,26,1.1483480019581,0.250590078244014,0.71084551249314,0.769503881107748,0.970898433454112,1.13017258992207,1.30600662972634,1.58920529848958,1.68907652610777
19,27,1.10690651695993,0.241546804819466,0.685192580113954,0.741734090512399,0.935860733387466,1.08938701764717,1.25887557358218,1.53185419288041,1.62812127613293
20,28,1.0805187992512,0.235788532732924,0.668858166951566,0.724051775433852,0.913550602885085,1.06341695002468,1.22886504174673,1.4953360810134,1.58930823820072
21,29,1.1106547996216,0.236792398903122,0.696041449808294,0.75190009973813,0.943125924502154,1.09387277984383,1.25990901943798,1.52666788563731,1.62058321191479
22,30,1.24640551338013,0.249281102676025,0.806607930174298,0.866607099337019,1.07046500035889,1.22982674294977,1.40429031527047,1.68276726126014,1.78037050096786
23,31,1.12370784179213,0.234309282202627,0.712334378916019,0.768005337375071,0.958075993270536,1.10746484905707,1.27165115789477,1.53482906854614,1.62733729949123
24,32,1.07072545593568,0.223261691060422,0.678748091164963,0.731794185675952,0.912903084381414,1.05524831396408,1.21169330246597,1.46246247741892,1.55060898140568
25,33,0.987923635415936,0.210626026775316,0.619126482620043,0.668812560172591,0.838907275515873,0.972996086375389,1.1206847520945,1.35796584876365,1.44150320941697
26,34,0.938299222201006,0.204753676678776,0.580822007213911,0.628750946483903,0.79330764140556,0.923448345160677,1.06711989986664,1.29851760350334,1.38012099814906
27,35,0.952382620597171,0.20782692616414,0.589539852791642,0.63818818128255,0.805214789253801,0.937308839377725,1.08313683170534,1.31800769824271,1.40083591871167
28,36,0.933929591230889,0.208833005219086,0.570468457133023,0.618945567457582,0.785908636953351,0.918411063338045,1.06505362381803,1.30186234401467,1.38552440737913
29,37,0.913929809806687,0.209669878022984,0.550245447456974,0.598477421060782,0.765165253650611,0.89794692662612,1.04529295709133,1.28391602969363,1.36838190161727
30,38,0.892052874692385,0.210258878957313,0.528687068900196,0.576578599038815,0.742709322965014,0.87558887019107,1.02347247143794,1.26370341654742,1.34891511874257
31,39,0.926564772995693,0.218393411397943,0.549141007084577,0.598885373153246,0.771443391707215,0.909463806196365,1.06306875418372,1.31259379629366,1.40110218379058
32,40,0.969296240838965,0.22846531495862,0.574466383107442,0.626504868099038,0.807020945966116,0.951406608817115,1.11209553526641,1.37312821464442,1.46571844663232
33,41,1.1190610917862,0.250229667220907,0.683551587253479,0.741638244444567,0.941698159659008,1.10046634874589,1.27617765008368,1.55992861745423,1.66017488960235
34,42,1.14098044851276,0.255130984387273,0.696940499790957,0.756164916278092,0.960143459957466,1.12202148513727,1.30117449195762,1.59048336740035,1.69269319079321
35,43,1.23514923573233,0.263334701864218,0.774061450111812,0.836181353427749,1.04884187710265,1.21648610213798,1.40113351419477,1.69779365542242,1.80223604698703
36,44,1.40820367322084,0.276171461879466,0.91988539255453,0.986747087244143,1.21342483012752,1.39019150809833,1.58336498593778,1.89111355191387,1.99883309140102
37,45,1.49027954218932,0.276737963565189,0.998063598444762,1.06611398138862,1.29548481843987,1.47318533733146,1.66645472456552,1.97276533340892,2.07959753143947
38,46,1.26534320620723,0.243515413573669,0.833869146041405,0.893149955030955,1.09371406459885,1.2497564360991,1.41999579649927,1.69071447931378,1.78535352804034
39,47,1.21545038558456,0.225703470388553,0.814006198988328,0.869507104588083,1.0565786334143,1.20150859996813,1.35913630979379,1.60895880086845,1.69608959251733
40,48,1.13154633788674,0.210122879876883,0.757814341421563,0.809483950667354,0.98364169982498,1.11856697102407,1.26531344452732,1.49789037917639,1.57900642420528
41,49,1.16290508393178,0.208863918828039,0.790137584096086,0.841962479283871,1.01605863094276,1.15042491365246,1.29615701812403,1.52642574675323,1.60656708053174
42,50,1.01926831371653,0.192623605524436,0.677296392241733,0.724431805975762,0.883596512330151,1.00716018370567,1.14175195333358,1.3554143426992,1.43001824412945
43,51,1.13070821562194,0.199882861702403,0.773403582453369,0.823206908497229,0.990253218174747,1.1189520660467,1.25835705203405,1.47831726197035,1.55479536689154
44,52,1.1542330183916,0.20092617826828,0.794520900197407,0.844782760279235,1.01311926551512,1.14259526756214,1.28266929536718,1.50338688775222,1.58005588417625
45,53,1.06631801034711,0.191516368304982,0.724511353691213,0.772031843442833,0.931668141031572,1.05487440198653,1.1885024769094,1.39964584187507,1.4731308999095
46,54,0.994972097099284,0.181656220556499,0.671303495740519,0.716180226540049,0.867181472528067,0.983938955595968,1.1107447470837,1.31140546916273,1.38131437093392
47,55,1.10806876485778,0.190032225413717,0.767369831372021,0.815086148234978,0.974673565116026,1.09722448347613,1.22965059438616,1.43804780425651,1.51037168256838
48,56,1.14883591746181,0.194188712725557,0.800206309942872,0.84914201380274,1.01258939298147,1.13791334165575,1.27318354054727,1.48579319187747,1.55951495699325
49,57,1.03656358718183,0.183240285406831,0.709008726293002,0.754665345378603,0.907803104167746,1.02578627398397,1.15358417122185,1.3552301317789,1.42534054371606
50,58,1.03108899090831,0.179489554619045,0.709754217897592,0.754653687733555,0.905030530668242,1.02069286069198,1.14582252314369,1.34299196465311,1.41148121846683
51,59,0.986857941686084,0.174453485658507,0.675010101569626,0.718477379112782,0.864271824626682,0.976597425832675,1.09826711535251,1.29024368104075,1.35699213494233
52,60,0.86852501682737,0.164135800140244,0.577128566200546,0.61729295221706,0.752918211439251,0.858207602187958,0.97289410564127,1.15495718738518,1.21852764657942
53,61,0.817034864757073,0.160233719949306,0.533714299706936,0.572507222007167,0.70402485864034,0.806584269310753,0.918662848100578,1.09721749382619,1.15971599532157
54,62,0.88478542234427,0.17027703392184,0.583079168513961,0.624531001788465,0.764774533757187,0.873886444971605,0.992925535435271,1.18222433036735,1.24840025029723
55,63,0.946443630717683,0.182143161655887,0.623712316351292,0.668052811338518,0.818069520733966,0.934785134256062,1.0621197242375,1.26461021994584,1.33539775367189
56,64,0.886714837621305,0.18099990829392,0.568134927837711,0.61142825736384,0.758869525826103,0.874430226536632,1.00118168716213,1.20391432845801,1.27506981147263
57,65,0.872045911363131,0.181834142238751,0.552802302835596,0.596005375645391,0.74350842953474,0.859440646118811,0.986856326599759,1.19109377374491,1.26288416406064
58,66,0.981524581413951,0.19630491628279,0.635190957140807,0.682439351636366,0.842974216750845,0.968469062538008,1.1058563598147,1.32515253983936,1.4020135437184
59,67,1.11381105225029,0.214353036947696,0.734008501752942,0.786190091629108,0.962735491189954,1.10009088784734,1.24994310202257,1.48824165967102,1.57154713594733
60,68,1.26489479980889,0.230937138242103,0.853419209776069,0.910470401046897,1.10243627764961,1.25086851369113,1.41207503064381,1.66717233902425,1.75604659647179
61,69,1.14974503974155,0.217281389020444,0.763997229125434,0.81716645592035,0.996705865877692,1.13608694576062,1.28790783280014,1.52892118428629,1.61307514498584
62,70,1.23696009219427,0.218665717311926,0.846079787373517,0.900563097854205,1.08330663483802,1.22409922529553,1.37660400233422,1.61723372254212,1.70089842260104
63,71,1.14370747914585,0.205415927222271,0.777093743050432,0.828063096483663,0.999285213829276,1.13143333546319,1.27475964827994,1.5012270279359,1.58004536323916
64,72,1.0954169134677,0.196742685588604,0.744282646575943,0.793099929698871,0.957092564808866,1.08366101885875,1.2209356892331,1.43784097537245,1.51333137755732
65,73,1.15658708411103,0.198353048519142,0.800970177888962,0.850775819501944,1.01735099155361,1.14526797091132,1.28349254174584,1.50101471089728,1.57650538997897
66,74,1.06633557309183,0.18850327868842,0.729372742616066,0.776340702594714,0.933876855513594,1.05524871591554,1.18671720050855,1.39415479871403,1.46627890881901
