"t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
2,12,0.739611290462331,0.213507388822056,0.382167946480887,0.426768812717342,0.586673621259091,0.719171094100545,0.870311392271733,1.12220692593518,1.21308815864605
3,13,0.821523219584474,0.21956131592604,0.44913438879011,0.496665800257773,0.664763552613418,0.802048107950241,0.957089047738135,1.21283638652031,1.30448474480882
4,14,0.863889446239365,0.230884166276969,0.472296399139145,0.522279021361975,0.699045630916909,0.843409996597446,1.0064464494022,1.27538276381274,1.37175745853001
5,15,1.02577878397258,0.264854943147912,0.574120598551113,0.632312643149511,0.836953687501494,1.00307595785808,1.18989458546144,1.49671286034252,1.6063436660222
6,16,1.0181257017571,0.27210553947456,0.556618795268459,0.615525166387824,0.823851161321293,0.993989912011031,1.18613440879406,1.50308581389472,1.6166669603224
7,17,1.1032845140793,0.28486683661051,0.617499967334393,0.680088882850256,0.900192182612589,1.07886630922916,1.27980056717717,1.60980139835235,1.72771568168741
8,18,1.02923308788185,0.275074113284663,0.56269130662209,0.622240325116039,0.832839081911385,1.00483398532905,1.19907470963471,1.51948394084973,1.63430421683448
9,19,1.24370162338337,0.301641950585987,0.724502027460082,0.792467679165702,1.02920258747405,1.21940215792844,1.4317485398875,1.77784832926408,1.9008880172031
10,20,1.23862364991822,0.300410361117699,0.721543920787453,0.789232072030411,1.02500040317905,1.21442339800332,1.42590277997401,1.77058946068071,1.89312678353572
11,21,1.33437962106828,0.306127680029301,0.80338369948507,0.873804602677228,1.11717651647327,1.31104387539808,1.52617586714225,1.87457654494107,1.99790060873817
12,22,1.32224617864246,0.295663233843388,0.807662316905558,0.876295621257547,1.11267990834736,1.30027523522538,1.50788999231372,1.84316090383558,1.96160863760446
13,23,1.35706008063528,0.289326181329044,0.850462327560424,0.918713546574456,1.15236394205488,1.33655487134739,1.53942722445727,1.86536810959815,1.98011910180062
14,24,1.26038965456246,0.268715977239917,0.789879486212929,0.853268817005338,1.07027508330866,1.24134513765427,1.42976584113317,1.73248826698051,1.8390649510099
15,25,1.32810041961396,0.265620083922792,0.859476566036115,0.923408344968479,1.14062799056724,1.31043500356046,1.49633368670902,1.7930632380881,1.89706382394876
16,26,1.34562171131123,0.258965019084315,0.886773186753971,0.949815010702696,1.16310372084902,1.3290460532891,1.51008608918644,1.7979802632459,1.89862359706995
