"infectious_time","Rt_day_avg","smoothRt_day_avg"
0,0.625,0.625
1,0,0.3125
2,0,0.208333333333333
3,0,0.15625
4,0,0.125
5,1.5,0.354166666666667
6,2,0.589285714285714
7,0.333333333333333,0.547619047619048
8,3,0.976190476190476
9,1,1.11904761904762
10,1,1.26190476190476
11,3,1.69047619047619
12,0.75,1.58333333333333
13,1.66666666666667,1.53571428571429
14,3.5,1.98809523809524
15,2,1.8452380952381
16,1,1.8452380952381
17,1.66666666666667,1.94047619047619
18,0.555555555555556,1.59126984126984
19,3,1.91269841269841
20,0.428571428571429,1.73582766439909
21,1.25,1.41439909297052
22,1.25,1.30725623582766
23,1.75,1.41439909297052
24,1,1.31916099773243
25,3,1.66836734693878
26,2,1.52551020408163
27,1.375,1.66071428571429
28,1.63636363636364,1.71590909090909
29,1.09090909090909,1.69318181818182
30,0.75,1.55032467532468
31,0.909090909090909,1.53733766233766
32,0.769230769230769,1.21865634365634
33,1.58333333333333,1.15913253413253
34,0.636363636363636,1.05361305361305
35,1.1,0.976989676989677
36,1.09090909090909,0.976989676989677
37,1.25,1.04841824841825
38,0.764705882352941,1.02779181602711
39,0.7,1.017901706137
40,1.25,0.970282658517953
41,1.71428571428571,1.12427152679254
42,1,1.10998581250682
43,0.647058823529412,1.04657863145258
44,1.18181818181818,1.03683837171232
45,1.76923076923077,1.18034192698058
46,1.125,1.24105621269487
47,1.06666666666667,1.21486573650439
48,0.842105263157895,1.09026852920042
49,0.588235294117647,1.03144499978865
50,2,1.22472231071302
51,1.22222222222222,1.23049431648503
52,1.54545454545455,1.198526284517
53,1.15789473684211,1.2032255326373
54,1,1.19370172311349
55,0.894736842105263,1.20122052010597
56,1,1.26004404951773
57,1.46153846153846,1.18312097259466
58,1,1.15137494084863
59,1.41176470588235,1.13227639233831
60,0.833333333333333,1.08591047755134
61,1.11764705882353,1.10271720024042
62,1.55,1.19632622279681
63,0.777777777777778,1.16458019105078
64,1.84615384615385,1.21952524599583
65,1.08695652173913,1.23194760624428
66,1.22222222222222,1.20487010857855
67,1.23809523809524,1.26269323783025
68,1.11111111111111,1.26175953101419
69,0.823529411764706,1.15797801840915
70,1.12903225806452,1.20815722987868
71,1.76190476190476,1.19612164641453
72,0.96551724137931,1.1787731777917
73,1.22222222222222,1.1787731777917
74,1.025,1.14833100092095
75,0.918918918918919,1.12087497346492
76,1.15625,1.16840648606996
77,1.06451612903226,1.15918989620821
78,0.769230769230769,1.01737932582621
79,1.5,1.09373400562917
80,1.05128205128205,1.06931398120914
81,1.4,1.12288540978057
82,1.04878048780488,1.14143706247857
83,1.16666666666667,1.14292515771666
84,0.891891891891892,1.11826455241089
85,0.759259259259259,1.11684005098639
86,0.897435897435897,1.03075946490581
87,0.926829268292683,1.01298049590733
88,1,0.955837638764468
89,0.488888888888889,0.875853124633612
90,1.2,0.880615029395517
91,1.46666666666667,0.962725711506199
92,0.743589743589744,0.960487209267697
93,1.45161290322581,1.03965535295197
94,1.13157894736842,1.06890530710565
95,1.3030303030303,1.11219535039569
96,0.878048780487805,1.16778962062411
97,0.844444444444444,1.11699596983046
98,0.863636363636364,1.03084878368327
99,1.21621621621622,1.09836685120134
100,0.731707317073171,0.995523196036675
101,0.914285714285714,0.964481305596288
102,0.8,0.892619833734816
103,1,0.910041436522273
104,0.885714285714286,0.91593712813225
105,0.861111111111111,0.9155763777715
106,1.03030303030303,0.889017351212473
107,1,0.927344877344877
108,0.9,0.925304061018347
109,1.09375,0.967268346732632
110,0.526315789473684,0.899599173800302
111,0.655172413793103,0.866664620668704
112,1.41379310344828,0.945619191002585
113,1.28571428571429,0.982106513204193
114,0.964285714285714,0.977004472387866
115,0.793103448275862,0.961733536427275
116,0.9375,0.939412107855847
117,1.18518518518519,1.0335363072432
118,0.740740740740741,1.04576035395001
119,1.61111111111111,1.07394864075899
120,1.03846153846154,1.03862681972288
121,0.814814814814815,1.01727383408418
122,0.909090909090909,1.03384347134347
123,0.764705882352941,1.00915859739389
124,1.16,1.00556071379601
125,0.961538461538462,1.03710324533854
126,0.76,0.915515943751238
127,0.583333333333333,0.850497628732923
128,0.727272727272727,0.83799161622691
129,0.842105263157895,0.82842223823648
130,0.96,0.856321397900345
131,1.5,0.904892826471774
