"infectious_time","Rt_day_avg","smoothRt_day_avg"
0,1,1
1,0,0.5
2,0,0.333333333333333
3,2,0.75
4,1.33333333333333,0.866666666666667
5,2,1.05555555555556
6,4,1.47619047619048
7,2,1.61904761904762
8,2.25,1.94047619047619
9,1.4,2.14047619047619
10,0.666666666666667,1.95
11,0.444444444444444,1.82301587301587
12,0.75,1.64444444444444
13,2,1.35873015873016
14,1,1.21587301587302
15,0.4,0.951587301587302
16,0.6,0.837301587301587
17,2,1.02777777777778
18,1.66666666666667,1.20238095238095
19,2.5,1.45238095238095
20,0.125,1.18452380952381
21,2.25,1.36309523809524
22,2,1.59166666666667
23,0.333333333333333,1.55357142857143
24,2.4,1.61071428571429
25,1.8,1.6297619047619
26,0.666666666666667,1.36785714285714
27,4,1.92142857142857
28,0.692307692307692,1.6989010989011
29,1.71428571428571,1.65808477237049
30,0.714285714285714,1.71250654107797
31,1,1.51250654107797
32,1.5,1.46964939822083
33,1.28571428571429,1.55808477237049
34,1.15384615384615,1.15149136577708
35,2.4,1.39544740973312
36,0.916666666666667,1.28150183150183
37,1.25,1.35803244374673
38,1.07692307692308,1.36902145473574
39,0.588235294117647,1.2387693538954
40,0.454545454545455,1.12003094944271
41,1,1.09805292746469
42,0.666666666666667,0.850433879845645
43,1.14285714285714,0.882746805015713
44,1.4,0.904175376444284
45,1.44444444444444,0.956678428947336
46,0.846153846153846,0.993523936381079
47,1.88888888888889,1.19843014128728
48,0.5,1.12700156985871
49,1,1.17462061747776
50,2,1.2970695970696
51,1.33333333333333,1.28754578754579
52,1.11111111111111,1.23992673992674
53,1.7,1.36190476190476
54,1.57142857142857,1.31655328798186
55,0.791666666666667,1.35821995464853
56,1.46666666666667,1.42488662131519
57,0.619047619047619,1.22760770975057
58,1,1.17998866213152
59,1.15789473684211,1.18667203723595
60,1.22222222222222,1.11841806898198
61,1.4,1.09392827306361
62,0.695652173913043,1.08021191695595
63,2,1.15640239314643
64,1,1.21082416185391
65,1.11538461538462,1.22730767833743
66,1.37037037037037,1.25766134027004
67,1,1.225915308524
68,1.03846153846154,1.17426695687565
69,0.823529411764706,1.1925351337116
70,1.5,1.12110656228303
71,1.03125,1.12557084799732
72,1.09375,1.12248018865666
73,0.828571428571429,1.04508033982824
74,1.125,1.06293748268538
75,0.833333333333333,1.03363345338135
76,1.09090909090909,1.07183055040198
77,1.24137931034483,1.0348847375941
78,1.05128205128205,1.03774645920582
79,0.857142857142857,1.00394543879766
80,1.26829268292683,1.06676276084843
81,1.5,1.12033418941986
82,1.31428571428571,1.18904167241305
83,1.08333333333333,1.1879594213308
84,0.789473684210526,1.12340147474019
85,1.08888888888889,1.12877388011259
86,0.958333333333333,1.14322966242552
87,1.24390243902439,1.13974534186803
88,0.9375,1.05938819901088
89,1.76744186046512,1.12412479132223
90,1.28205128205128,1.15251306971051
91,0.828125,1.15803468625186
92,0.964912280701754,1.14032374222513
93,1.05555555555556,1.15421263111401
94,0.868852459016393,1.10063406254144
95,1.05084745762712,1.11682655648817
96,1.10416666666667,1.02207295737411
97,1.28571428571429,1.02259624361168
98,0.948275862068966,1.03976065247868
99,0.818181818181818,1.01879915783297
100,1.27777777777778,1.050545189579
101,0.870967741935484,1.05084737285316
102,1,1.043583450335
103,1.30769230769231,1.07265854191009
104,0.743243243243243,0.995162678699942
105,0.981132075471698,0.999856423471761
106,0.941176470588235,1.01742708810125
107,0.816666666666667,0.951554072228234
108,1.36170212765957,1.02165898447453
109,0.950819672131147,1.01463322335041
110,1.05555555555556,0.978613687330874
111,0.803921568627451,0.987282019528618
112,0.558823529411765,0.926952227234342
113,1.15686274509804,0.957764552164314
114,1.07547169811321,0.99473669951382
115,0.884615384615385,0.926581450507507
116,1.05357142857143,0.941260272856119
117,1.18604651162791,0.959901838009312
118,0.771929824561403,0.955331588857019
119,1.19047619047619,1.04556768329479
120,1.0188679245283,1.02585413749912
121,1,1.01507246634009
122,1.1219512195122,1.04897758561106
123,0.773584905660377,1.00897951090948
124,1,0.982401437819781
125,0.6875,0.970340034311009
126,0.78,0.911700578528696
127,0.666666666666667,0.861386113119891
128,0.627906976744186,0.808229966940489
129,0.9,0.776522649867319
130,0.842105263157895,0.786311272366964
131,0.612903225806452,0.731011733196457
132,0.72,0.735654590339314
133,0.8,0.738511733196457
134,1.64285714285714,0.877967515509382
135,1.31818181818182,0.97657820714333
136,0.931034482758621,0.981011704680275
137,0.722222222222222,0.963885555975179
138,0.433333333333333,0.938232714193305
139,0.807692307692308,0.950760186720778
140,0.863636363636364,0.959851095811687
141,0.588235294117647,0.809190831706045
142,1.16666666666667,0.787545810061023
143,0.866666666666667,0.778350407762172
144,0.55,0.753747233158998
145,0.857142857142857,0.814291450846073
146,1.5,0.913192549747172
147,0.615384615384615,0.877728014282636
148,0.916666666666667,0.924646781789639
149,0.692307692307692,0.856881214024071
150,1,0.87592883307169
151,0.692307692307692,0.89625850340136
152,0.777777777777778,0.884920634920635
153,2,0.956349206349206
154,0.888888888888889,0.995421245421245
155,0.7,0.964468864468864
156,0.545454545454545,0.943489843489843
157,1.33333333333333,0.991108891108891
158,0.9,1.02077922077922
159,0.75,1.01681096681097
160,0.416666666666667,0.790620490620491
161,0.6,0.749350649350649
162,0.428571428571429,0.710575139146568
163,0.833333333333333,0.751700680272109
164,1.5,0.775510204081633
165,3.5,1.1469387755102
166,0.4,1.0969387755102
167,0.428571428571429,1.09863945578231
168,1.33333333333333,1.20340136054422
169,1,1.28503401360544
170,1,1.30884353741497
171,0.25,1.13027210884354
172,0.8,0.744557823129252
173,0.666666666666667,0.78265306122449
174,0.833333333333333,0.84047619047619
175,3,1.07857142857143
176,0.5,1.00714285714286
177,0.8,0.978571428571429
178,0.666666666666667,1.03809523809524
179,0.25,0.95952380952381
180,3,1.29285714285714
181,0.5,1.2452380952381
182,0.666666666666667,0.911904761904762
183,2,1.12619047619048
184,1,1.1547619047619
185,0,1.05952380952381
186,0.333333333333333,1.07142857142857
187,0.666666666666667,0.738095238095238
188,0,0.666666666666667
189,2,0.857142857142857
190,1,0.714285714285714
191,0,0.571428571428571
192,1,0.714285714285714
193,0,0.666666666666667
194,1,0.714285714285714
195,1,0.857142857142857
196,0,0.571428571428571
197,0,0.428571428571429
198,0,0.428571428571429
199,0,0.285714285714286
200,2,0.571428571428571
201,0,0.428571428571429
202,0,0.285714285714286
203,0,0.285714285714286
204,1,0.428571428571429
205,1,0.571428571428571
206,0,0.571428571428571
207,0.5,0.357142857142857
208,0,0.357142857142857
209,0,0.357142857142857
