"infectious_time","Rt_day_avg","smoothRt_day_avg"
0,0.571428571428571,0.571428571428571
1,0,0.285714285714286
2,0,0.19047619047619
3,2.5,0.767857142857143
4,0,0.614285714285714
5,2.5,0.928571428571429
6,2,1.08163265306122
7,5,1.71428571428571
8,0.5,1.78571428571429
9,0.6,1.87142857142857
10,6,2.37142857142857
11,1.25,2.55
12,0.666666666666667,2.28809523809524
13,1.6,2.23095238095238
14,1.75,1.76666666666667
15,1,1.83809523809524
16,1.14285714285714,1.9156462585034
17,1.33333333333333,1.24897959183673
18,1.25,1.24897959183673
19,1.22222222222222,1.32834467120181
20,1,1.24263038548753
21,2.33333333333333,1.32596371882086
22,2.16666666666667,1.49263038548753
23,0.461538461538462,1.39529914529915
24,1,1.3476800976801
25,0.916666666666667,1.30006105006105
26,1.22222222222222,1.30006105006105
27,1.25,1.33577533577534
28,1.7,1.24529914529915
29,1.30769230769231,1.12258852258852
30,1.1,1.21379731379731
31,0.882352941176471,1.19699059110824
32,1.14285714285714,1.22930351627831
33,1.3,1.24041462738942
34,0.684210526315789,1.15958755972024
35,1.66666666666667,1.15482565495834
36,1.31578947368421,1.15598239295718
37,1.30769230769231,1.18565272262751
38,1.09090909090909,1.2154464583036
39,1.23809523809524,1.22905190048047
40,1.73684210526316,1.29145791551807
41,1.55555555555556,1.41593577683803
42,0.935483870967742,1.31148109173819
43,1.40625,1.32440402406901
44,1.46153846153846,1.34638204604704
45,0.857142857142857,1.31298686979472
46,0.853658536585366,1.25806734100759
47,1.34615384615385,1.2022547325634
48,1.35135135135135,1.17308270339137
49,1.2,1.21087072182455
50,1.08823529411765,1.16544004955565
51,1.11428571428571,1.11583251423383
52,0.8125,1.10945496321342
53,1.86842105263158,1.25442103693431
54,1.02,1.2078276303409
55,1.12820512820513,1.17594959846287
56,1.16326530612245,1.17070178505179
57,1.03571428571429,1.16319878385131
58,1.14285714285714,1.16728041650437
59,1.78378378378378,1.3060352427592
60,1.27272727272727,1.22093613134429
61,0.939393939393939,1.20942097982914
62,1.1044776119403,1.20603133464845
63,0.934210526315789,1.1733092232475
64,0.985714285714286,1.16616636610464
65,1.06578947368421,1.15515669907994
66,1.20967741935484,1.07314150416152
67,1.22388059701493,1.06616340763118
68,0.918918918918919,1.06323840470618
69,0.970588235294118,1.04411135089958
70,0.986301369863014,1.05155289997776
71,1.36144578313253,1.10522882818037
72,0.736842105263158,1.05823634697736
73,0.950617283950617,1.02122775620533
74,1.15068493150685,1.01077123256131
75,1.19230769230769,1.04982677161685
76,1.23809523809524,1.0880420577313
77,1.03333333333333,1.09476090965563
78,1,1.04312579777956
79,0.715686274509804,1.04010353624336
80,0.979166666666667,1.04418201948851
81,0.702970297029703,0.980222785991777
82,0.987012987012987,0.950894970949676
83,1.32352941176471,0.963099852902457
84,1.07575757575758,0.969160458963063
85,1.0253164556962,0.972777095491092
86,0.744444444444444,0.976885405481755
87,1.02631578947368,0.983620994454186
88,1.04,1.03176809487851
89,0.780487804878049,1.00226449743067
90,1.02985074626866,0.960310402359802
91,0.917808219178082,0.937746208562731
92,0.697368421052632,0.890896489327935
93,0.9375,0.918475854407301
94,0.984126984126984,0.912448882214915
95,1,0.906734596500629
96,1.12068965517241,0.955334860828395
97,1.04477611940298,0.957467056990442
98,0.890909090909091,0.953624324380586
99,0.808823529411765,0.969546482717605
100,1,0.978475054146177
101,0.742424242424242,0.943946091045785
102,0.71875,0.903767519617214
103,0.981132075471698,0.883830722517112
104,0.877551020408163,0.859941422660708
105,0.955555555555556,0.869176631895918
106,0.814814814814815,0.870032529810639
107,0.8,0.841461101239211
108,0.644444444444444,0.827463987242097
109,1.27272727272727,0.906603597631707
110,0.909090909090909,0.896312002434451
111,0.6,0.856661856661857
112,0.648648648648649,0.812818012818013
113,0.825,0.814273039273039
