"infectious_time","Rt_day_avg","smoothRt_day_avg"
0,0.333333333333333,0.333333333333333
1,0,0.166666666666667
2,0,0.111111111111111
3,3,0.833333333333333
4,2,1.06666666666667
5,2,1.22222222222222
6,0,1.04761904761905
7,1.5,1.21428571428571
8,0,1.21428571428571
9,2,1.5
10,0.5,1.14285714285714
11,0,0.857142857142857
12,5,1.28571428571429
13,0,1.28571428571429
14,1,1.21428571428571
15,1.33333333333333,1.4047619047619
16,0,1.11904761904762
17,1,1.19047619047619
18,2,1.47619047619048
19,1,0.904761904761905
20,0,0.904761904761905
21,5,1.47619047619048
22,1,1.42857142857143
23,1.5,1.64285714285714
24,0.666666666666667,1.5952380952381
25,0,1.30952380952381
26,1,1.30952380952381
27,1,1.45238095238095
28,3,1.16666666666667
29,1.75,1.27380952380952
30,1,1.20238095238095
31,2,1.39285714285714
32,0.285714285714286,1.43367346938776
33,3,1.71938775510204
34,3,2.00510204081633
35,0.833333333333333,1.69557823129252
36,0.8,1.55986394557823
37,0.8,1.5312925170068
38,0.714285714285714,1.34761904761905
39,1.25,1.48537414965986
40,4,1.62823129251701
41,0.666666666666667,1.29489795918367
42,0.777777777777778,1.28696145124717
43,0.857142857142857,1.29512471655329
44,2.66666666666667,1.56179138321995
45,0.571428571428571,1.54138321995465
46,2.25,1.68424036281179
47,1.4,1.31281179138322
48,1,1.36043083900227
49,1.3,1.43503401360544
50,0.9,1.44115646258503
51,0.9,1.18877551020408
52,1.54545454545455,1.32792207792208
53,4,1.57792207792208
54,1.83333333333333,1.63982683982684
55,1,1.63982683982684
56,0.882352941176471,1.58016297428062
57,1.46153846153846,1.6603827545004
58,1.27777777777778,1.71435100846866
59,2.36363636363636,1.83123412535177
60,0.9,1.38837698249463
61,0.791666666666667,1.23956745868511
62,1.34782608695652,1.28925689967889
63,1.29166666666667,1.34773028903464
64,1.39130434782609,1.33769684421858
65,2,1.44087144739319
66,1.25,1.28178053830228
67,1.15384615384615,1.31804427456601
68,1.16129032258065,1.3708476539823
69,1.32432432432432,1.36749025932055
70,1.375,1.37939502122532
71,1.14285714285714,1.34390256337261
72,1.3125,1.24568827765832
73,1.1304347826087,1.22860753231671
74,1.25925925925926,1.24366654737572
75,1.24561403508772,1.25571279201959
76,1.35416666666667,1.25997598378278
77,1.23333333333333,1.23973788854469
78,1.47619047619048,1.28735693616374
79,0.959459459459459,1.23692257322937
80,0.986486486486487,1.2163585309262
81,1.1125,1.19539292246059
82,1.15,1.18173377459092
83,1.10989010989011,1.14683712362284
84,1.59259259259259,1.19815987494559
85,1.41975308641975,1.19009739069263
86,0.945945945945946,1.18816688876213
87,1.03478260869565,1.19506633479201
88,1.37373737373737,1.23238595961163
89,1.03389830508475,1.21580000319517
90,0.923076923076923,1.189112405079
91,1.27102803738318,1.14317461147765
92,1.11570247933884,1.09973881046609
93,1.02380952380952,1.11086217873232
94,0.972027972027972,1.10189723063694
95,1.00689655172414,1.04949139892076
96,1.36363636363636,1.09659683585671
97,1.25806451612903,1.14445220629272
98,1.02614379084967,1.10946874250222
99,1,1.09293981688239
100,0.993975903614458,1.08867787114023
101,0.849673202614379,1.07119861836686
102,0.847133757961783,1.0483753621151
103,0.938356164383562,0.987621047936127
104,1.11188811188811,0.966738704473138
105,1.02758620689655,0.966944763908407
106,0.841059602649007,0.944238992858265
107,0.949640287769784,0.937905333451883
108,0.948905109489051,0.952081320148264
109,0.961538461538462,0.968424849230647
110,0.680272108843537,0.931555698439215
