"t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
2,10,1.19395628114853,0.308278186199201,0.668248267060262,0.735980957818458,0.974173113966015,1.16753130310965,1.38497903876933,1.74210048852942,1.86970537868099
3,11,1.36814172636688,0.313873238193395,0.823710692365462,0.895913365835925,1.1454430086999,1.34421554609314,1.56479074818292,1.9220065638812,2.04845093914141
4,12,1.36434948039562,0.305077818323112,0.833380107429438,0.904198851051453,1.14811014720343,1.34167893256642,1.55590461196808,1.90185130579498,2.02407068266436
5,13,1.48018314247424,0.308639520650176,0.938309140741401,1.01164066978462,1.26200768714636,1.45878736402045,1.67505870922977,2.02172489089178,2.14357962829991
6,14,1.70914116441861,0.317379546519034,1.14463866175316,1.22268288597498,1.48573899620348,1.68953651417114,1.91118933580112,2.26248454978713,2.38500606482524
7,15,1.58728175296578,0.289796673738566,1.07093233327602,1.1425243066977,1.38341701427276,1.56968055164852,1.77197418338518,2.09208879124358,2.20361465661688
8,16,1.41871360499769,0.254808485515105,0.963947063149039,1.02717207170425,1.2395647960538,1.40348812562487,1.58127745869729,1.86219924898411,1.95996956758124
9,17,1.35655613450072,0.232647457733265,0.939454558411009,0.9978713863274,1.19324670618573,1.34327999415719,1.50540301289072,1.76053385172339,1.84907655223662
10,18,1.41460281141973,0.226517736560127,1.00592088502905,1.06374403686675,1.25595592305591,1.4025307327694,1.56009762182042,1.80664596740932,1.89186690951609
11,19,1.37562250448747,0.214836141464435,0.987170459458682,1.04232411273894,1.22527744452366,1.36445489058388,1.51380050247004,1.74701941339628,1.82751942811317
12,20,1.34828359343722,0.203261399564697,0.97966492303423,1.03225257617413,1.20619605302865,1.33808319474864,1.47925740591036,1.69911315625886,1.77485348963289
13,21,1.31337126903027,0.19157488899068,0.96501580803697,1.01492536169161,1.17958819066207,1.30406841486279,1.43701817725971,1.64355352062711,1.71457974854182
14,22,1.36565835465798,0.18758760175706,1.02297182097957,1.07243168773113,1.23489261541443,1.35707897806822,1.48707567004743,1.68815288379432,1.7570890658979
15,23,1.24293872408253,0.172364588536129,0.928286089871141,0.973648481387792,1.12275153327822,1.23498031184893,1.35445419315809,1.53937850938366,1.60280728382401
16,24,1.3890946579924,0.175009476789343,1.06741847567232,1.11429855921879,1.26739268716473,1.38175190422986,1.5027951060651,1.68893958981959,1.75249068153039
17,25,1.43903076684287,0.1719970742243,1.12179507971102,1.16828059052371,1.31959138003333,1.43218407075628,1.55100891128429,1.73313734899448,1.79516859917107
18,26,1.40061245433372,0.162817890611481,1.09978202649859,1.14398464265482,1.28762845296313,1.39430846648377,1.50672650777297,1.67874522366423,1.73726177460117
