"t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
2,9,1.01538553091981,0.293116554803901,0.524664520731505,0.585895433275683,0.805422948622698,0.987323926259958,1.19481896301906,1.54063721036532,1.6654047604511
3,10,0.980199103736489,0.271858317591212,0.521914740599114,0.579793673043703,0.785796634077992,0.955183597638782,1.14738206752841,1.46596838703979,1.58050206747071
4,11,1.12066178088528,0.289353627606655,0.6272258916523,0.690800612978121,0.914370646584751,1.09585897745228,1.29995804752832,1.63515655202924,1.75492804258111
5,12,1.40505256535644,0.331174065629031,0.832723197809496,0.908156077618684,1.1698248715425,1.37912047947129,1.61204863788088,1.99043103569611,2.12464608523447
6,13,1.46609988678917,0.336346381455285,0.882687904001687,0.960060247349496,1.22745606907105,1.4404606057742,1.67682886542159,2.05962112799316,2.1951188477699
7,14,1.40736647003287,0.314696709624743,0.85965600224987,0.932707611574028,1.18430926115065,1.38398113560753,1.60496120159655,1.96181535392821,2.08788822269524
8,15,1.32005039424355,0.288058612037016,0.817131999544386,0.884561038897756,1.11606835006998,1.29915737245678,1.50128233211124,1.82682521084896,1.94162930609377
9,16,1.32109974514483,0.275468339269824,0.837463913167148,0.902914100748758,1.12637280213376,1.30200348830243,1.49503096634853,1.80443903289256,1.91319737361077
10,17,1.49929664314233,0.283340432804898,0.996271731039858,1.06560574901484,1.29972968550193,1.48148614277093,1.67946442354561,1.99375193629442,2.10349083180845
11,18,1.39347434349094,0.263341897944715,0.925953581433819,0.990393914586829,1.20799308029168,1.3769209313121,1.5609256485172,1.8530303414065,1.95502372349087
12,19,1.34205608300495,0.245024796699613,0.905479603526161,0.966011039262368,1.16968724416334,1.32717416348947,1.498214622134,1.76887341092962,1.86316918781798
13,20,1.29285295100187,0.228546272182615,0.884310461421974,0.941255636274265,1.13225656068318,1.27941095733739,1.43880676345964,1.69030949651683,1.77775464131045
14,21,1.34797917846959,0.224663196411599,0.944108044593329,1.00091821759627,1.19042506937439,1.33551864395925,1.49195869693556,1.73755022314174,1.82263737149248
15,22,1.2586609669192,0.209776827819867,0.881550667298266,0.934596551407483,1.11154652296985,1.24702607769716,1.39310028380441,1.62241871303474,1.70186791679553
16,23,1.29400493429514,0.204600144793458,0.924456096524659,0.976835887804277,1.1507668143101,1.28323768133328,1.42551235493203,1.64790677518333,1.72472365976998
17,24,1.17684219408687,0.188445567859059,0.83684984354534,0.884954318051084,1.04486002164954,1.16679914072139,1.29788283568461,1.50299235026286,1.57388970723222
18,25,1.04838357808727,0.172353198545114,0.738158789678308,0.781884912886337,0.927568575374194,1.03895395755376,1.15892570338624,1.34705200319576,1.41217762378219
19,26,1.08269229303023,0.171188682554299,0.77349124754093,0.8173173527017,0.962845139077603,1.07368334608579,1.19272438566472,1.3788015160044,1.44307410624908
20,27,1.23106191602703,0.181510177046821,0.901292045844967,0.948473945893499,1.10426594920676,1.22215276097889,1.34815078529588,1.54404321313278,1.61144775075994
21,28,1.16407852801458,0.17549144108789,0.845821240504702,0.891224268589305,1.04140325725321,1.15527172716915,1.27715844946012,1.46697708960895,1.53236963477862
22,29,1.10669439227282,0.166840457125424,0.804125839627261,0.847290690935991,0.990066492217216,1.09832172936826,1.21419995304961,1.39466133906955,1.45683030902654
23,30,1.24285474271899,0.17235294241642,0.928223368571949,0.973582695098011,1.12267567257579,1.23489686820964,1.35436267705371,1.53927449853925,1.60269898730175
24,31,1.25592556658747,0.170909821836398,0.94348993957995,0.988633230206962,1.13681792477094,1.24818150492826,1.36659490596332,1.54963610680173,1.61235968281593
25,32,1.35046033406889,0.172908727647317,1.03299514953532,1.07918126099927,1.2301661781547,1.34308798134517,1.46272081237048,1.64688928093549,1.70981325525752
26,33,1.42018251113383,0.170969883140336,1.10498676326215,1.15113990892276,1.30143406898835,1.41332764951854,1.53146084927753,1.7126093996563,1.77432669671657
27,34,1.34155569309263,0.159213369000787,1.04776612657882,1.09084650628838,1.23101406897332,1.33526259348792,1.44523932823781,1.61373275771744,1.67110202477781
28,35,1.1789478179744,0.141928638810454,0.917291772871116,0.955605264230604,1.08037019456492,1.17325733518045,1.2713242223547,1.42170256212722,1.47293645082114
29,36,1.17465449716634,0.135637418028759,0.923940277426744,0.960802971492001,1.08054790250828,1.16943795560217,1.26307619467555,1.40630133008795,1.45500887099015
30,37,1.16317476851991,0.131703607709155,0.919441385819457,0.955344684468475,1.07184268030888,1.15820773038259,1.2490937980894,1.38794897805218,1.43513082290679
31,38,1.17914225848276,0.130214479063592,0.937806830913299,0.973439515191113,1.08889878045445,1.174352476673,1.26416577349301,1.40118439734419,1.44769340593992
32,39,1.18471923434707,0.127751560507098,0.947622465629426,0.982704648569944,1.09623389491843,1.18013047690013,1.268203622149,1.40238741471965,1.44788968367768
33,40,1.2231106732348,0.12683066854537,0.987208169847951,1.02223275863006,1.13534462962348,1.21872956839886,1.30610197134324,1.43893375079798,1.48390723659839
34,41,1.16499442027801,0.120804293845877,0.940300853138691,0.973661244308995,1.0813985909434,1.16082148417319,1.2440423767252,1.37056263796296,1.41339920309518
35,42,1.15065567209131,0.116831382404716,0.933104235900348,0.965461495628058,1.06984845553085,1.14670395365437,1.22715606440184,1.34933022449815,1.39066146064361
36,43,1.15430791907448,0.114293514991012,0.94120015908521,0.972961836972788,1.07530114185979,1.15053787039865,1.22920581754328,1.34851461893629,1.38883789012716
37,44,1.21030994667694,0.11487753632272,0.995652513382454,1.02775203160802,1.13097360206037,1.20667732903424,1.28568712038459,1.40525961538781,1.44560888787818
38,45,1.14185695553885,0.109370060597771,0.937583375906241,0.968108619808972,1.06630919857766,1.1383669430333,1.21360098110311,1.32751059386331,1.3659616807022
39,46,1.06489297195394,0.102947089291615,0.872705489240325,0.901403877202118,0.993767444475047,1.06157739191083,1.13240489502252,1.2396923467481,1.27592038910626
40,47,1.0689961093714,0.101010637781869,0.880208089560457,0.908448865414275,0.999243255732406,1.06581626217549,1.13528325762075,1.24039059091605,1.27585289245423
41,48,1.05987834845574,0.0997049680340253,0.873489769067725,0.901381086444247,0.991033731663071,1.05675350853897,1.12531720573285,1.22903520038569,1.26402314253748
