"t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
2,9,0.969689951139676,0.279925377160484,0.501052947851228,0.559528274498256,0.769176353132807,0.942891207979665,1.1410483078493,1.47130363369448,1.59045624702442
3,10,0.892699928878892,0.257700272121894,0.461271079880379,0.515103668201646,0.708106415798132,0.868028913071345,1.05045302580198,1.35448722307026,1.46417953175136
4,11,0.819937057183356,0.247220324580488,0.409309624730368,0.459836152964497,0.642518309168146,0.795228805845113,0.970479924473231,1.26435928394879,1.37081221942238
5,12,0.796665776971003,0.251927838913609,0.382032206148231,0.432223504505614,0.615494958603272,0.770273404084213,0.949135339744348,1.25118084434224,1.36108782160217
6,13,0.949127595989814,0.286172737642749,0.473801076231822,0.532288641657038,0.743754478246287,0.920526274719695,1.12339022806927,1.46357366962299,1.58679949268701
7,14,1.03018269949497,0.310611770885479,0.514263491861805,0.577745871144858,0.807270802575482,0.999138837236972,1.21932728816273,1.58856225469832,1.7223115120036
8,15,1.18018933678485,0.340691315643731,0.609821052103962,0.680990147847116,0.936148434876007,1.14757314757973,1.3887460049446,1.79069284735623,1.93571099829898
9,16,1.28669043352577,0.356863717978936,0.685108465499577,0.761085140437608,1.03150166931464,1.25385301073786,1.50614862251978,1.92435138153564,2.0746977656174
10,17,1.15507540323418,0.333441547495784,0.596844316165927,0.666498963434039,0.916227589250429,1.1231532728405,1.35919407306394,1.75258765543788,1.89451988101857
11,18,1.2781378533096,0.341596710010805,0.698769858052302,0.772719923941835,1.03424886824932,1.24783818948545,1.48905315362954,1.88694860781528,2.02953646550415
12,19,1.23191338384068,0.329242700893799,0.673498510454153,0.744774136685957,0.996844761086809,1.20270952191437,1.43520083100306,1.81870620494339,1.95613730426123
13,20,1.4362158469976,0.348333508138649,0.836648657086552,0.915134802152105,1.18851422086271,1.40815503506024,1.65337079508518,2.05304382983844,2.19512899424221
14,21,1.67965463617075,0.366530691030284,1.03973269307246,1.12553055280291,1.42010440408431,1.65306999890176,1.910257244972,2.32448355627698,2.47056224514388
15,22,1.53565286414842,0.335106928149328,0.950593326557616,1.02903548138847,1.29835464300779,1.51134740665417,1.74648522757587,2.12519868905942,2.25875361881624
16,23,1.71465086400442,0.32998471263306,1.1299657236966,1.21029641172984,1.4820783457315,1.69352942540828,1.92421866842613,2.29106619336082,2.41931039293569
17,24,1.50097869305184,0.288863484160458,0.989154416652791,1.05947465132406,1.29738832847943,1.48248931427221,1.68443108898276,2.0055637055901,2.11782668291706
18,25,1.35760362189471,0.256562968752425,0.902117747436735,0.964899261924804,1.17689700473369,1.34147632652419,1.52074440683742,1.80532976062692,1.90469763601969
19,26,1.37658127306656,0.243347488259944,0.941580571732465,1.00221365551235,1.2055842673642,1.36226874298582,1.53198741172011,1.79977807745924,1.89288638389905
20,27,1.46720143954195,0.241206430833658,1.03304521499897,1.09423944987382,1.29812215443688,1.45400478794394,1.62190394419639,1.88518465906585,1.97632725827539
21,28,1.38942027944142,0.225393732278889,0.983236483830132,1.0405993118564,1.23149414517432,1.37725157173547,1.53408927639341,1.7797554272096,1.86473460014552
22,29,1.21932056715335,0.200455066440605,0.858514205002996,0.909369791129884,1.07880690334959,1.20835346456106,1.347886380021,1.56668632249884,1.64243055418028
23,30,1.16949781866436,0.1872695265818,0.831627274662142,0.879431541270813,1.03833931368926,1.15951744146283,1.28978307613519,1.4936125539461,1.56406745838557
24,31,1.10694466365877,0.177253005356072,0.787145866498231,0.832393217094425,0.982801458892941,1.09749810881428,1.22079620040317,1.41372341168846,1.48040988108858
25,32,1.18131773855879,0.180149266238762,0.854925504861951,0.901417936099707,1.0553414519052,1.17217296423045,1.2973305667377,1.49241492124002,1.55966355690515
26,33,1.31113904486393,0.187305577837704,0.969987883313237,1.01899308901012,1.18041920844596,1.3022305989175,1.43215224760183,1.63367569925323,1.70290300804051
27,34,1.25913350126072,0.179876214465817,0.931513895861003,0.978575339474351,1.13359858872956,1.25057840347818,1.37534678791329,1.56887693275793,1.63535838187474
28,35,1.17256681119562,0.167509544456517,0.867471381994447,0.911297304196274,1.05566254970706,1.16459988495921,1.2807903179265,1.46101507136487,1.52292585422984
29,36,1.11648984826019,0.157895508566143,0.828680285440561,0.870074567370876,1.00632824837792,1.10905546877747,1.21855087681263,1.38826707326787,1.44653761386423
30,37,1.19879311696042,0.160195468617454,0.905555437435464,0.94801397023736,1.08721037674897,1.19166504392597,1.30260864303595,1.47388899173913,1.53252984182078
31,38,1.29165624542856,0.164040507210016,0.990305436891761,1.03418573529407,1.17755723726537,1.28471853355941,1.39819515794568,1.57279387317117,1.63242541095432
32,39,1.31556316150238,0.161934631026812,1.01745645380019,1.06100803347075,1.20302401303826,1.30892490181809,1.42086836197702,1.59276374959247,1.6513872849933
33,40,1.20553751220092,0.149528525363176,0.930408400779981,0.970571121874827,1.10159894435689,1.19936093648142,1.30274528288247,1.4615744201519,1.51576072824417
34,41,1.200757197505,0.143517935532217,0.936049143024184,0.974837619945008,1.10109448932553,1.19504417190852,1.29419408989076,1.4461658458044,1.49792601093498
35,42,1.19979071546176,0.139472837659187,0.942093767867013,0.979958552161392,1.10300651550643,1.19439060205469,1.29068999006301,1.43804442602664,1.48817079345809
36,43,1.19365195616966,0.136029265017269,0.942011457176686,0.979056918720779,1.09930489412462,1.18848862733764,1.28237206502882,1.42586074344436,1.47463038666196
37,44,1.32832449157758,0.140017695505677,1.06812975352668,1.10670663251776,1.23139578005849,1.32340802371348,1.41989503801808,1.56671381644181,1.61645517072073
38,45,1.30187909040053,0.134998572912493,1.05078444847394,1.08806462334537,1.20846090713623,1.29721584209146,1.39021503420096,1.53160119000602,1.57947097159426
39,46,1.31266838387296,0.130615386036644,1.06918995752767,1.10546361474338,1.2223688964544,1.30833869601254,1.39824906711753,1.53464285318584,1.58074897864509
40,47,1.22167096608871,0.120963450539868,0.996126673508755,1.02974189789414,1.13805351510144,1.21768090509035,1.30093975257833,1.42721117136713,1.46988762611337
41,48,1.27871701489183,0.119240976476533,1.05571203946521,1.08910487670713,1.19639861885262,1.27501250474324,1.35699785473731,1.48096612923165,1.52277209468594
42,49,1.26595924936305,0.11508720448755,1.05045941693283,1.08278956237174,1.18655118813004,1.26247347145966,1.3415681124402,1.46101973756195,1.50126639458553
43,50,1.34492668206857,0.114904840989287,1.12915464048031,1.16166841066548,1.26574488267515,1.34165577359249,1.42054339091058,1.53934272910834,1.57928530729911
44,51,1.38907765974449,0.112669076012372,1.17702923887486,1.2090925098362,1.31151496793792,1.38603262727186,1.46332139539275,1.57945003462293,1.6184293066996
45,52,1.40387454050712,0.10863507350076,1.1990241809736,1.23009096044887,1.32915450052545,1.40107339222005,1.47554140499834,1.58721337769604,1.6246423874114
46,53,1.47294655628473,0.10602501312248,1.27246154737397,1.30299627862769,1.40011513501989,1.47040338971691,1.54300594216584,1.65157202936238,1.68788322292561
47,54,1.42042641756258,0.0989657979487823,1.23306814621674,1.26165543083312,1.35248164322797,1.41812865529029,1.48586662624767,1.58703546853101,1.62084187993472
48,55,1.43907530569075,0.0942769578812045,1.26021346554546,1.28759337208632,1.37441433398665,1.43701706716472,1.50149276325769,1.59757822614809,1.62963331027843
49,56,1.40406973418597,0.0882731078807647,1.23637247522075,1.26209623375773,1.34356524121306,1.40222027385742,1.46255826853716,1.55235203392519,1.58227679797948
50,57,1.35638811432297,0.0823947101058026,1.19968905129929,1.22376543417201,1.29994192496184,1.35472010557169,1.41101612058737,1.49470062623974,1.52256589095017
51,58,1.31847808656035,0.0772905542465459,1.17132737472792,1.19397391692733,1.26555600886284,1.31696811032364,1.3697542318029,1.44813300821752,1.47420949576279
52,59,1.29340639555069,0.0732247178748892,1.1538544665114,1.17536487984355,1.24329286509299,1.29202481387678,1.34201394035116,1.41616068480362,1.44080942098273
