"t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
2,9,1.29692086735592,0.346616681671683,0.709038706615824,0.784075513753754,1.04944778514973,1.26617593152161,1.51093569644596,1.91467846662003,2.05936173970316
3,10,1.54949597556134,0.355478756362886,0.932897797245359,1.0146713078482,1.29727739313128,1.52239825656758,1.77221184046751,2.17677845675016,2.31998368675096
4,11,1.67116574110686,0.356293733152937,1.04731067268271,1.13135934571687,1.41909055371185,1.64591438800531,1.89574365582686,2.29712694654933,2.43843824857879
5,12,1.99960588581941,0.371317491188059,1.33916744434428,1.43047511006377,1.73823701836267,1.97666946907375,2.23599169240253,2.64698874295077,2.79033251566545
6,13,1.7720045807887,0.323522293633485,1.19556404950416,1.27548767025636,1.54441470888956,1.75235500735708,1.97819093184368,2.33555946483576,2.46006435752331
7,14,1.50691254613184,0.270649482975946,1.02387396451914,1.09102956117059,1.31662636936499,1.49074052536109,1.67958271002152,1.97796891621126,2.08181744435275
8,15,1.35315462932744,0.235553986018922,0.931449384195981,0.990373420819978,1.18772119870815,1.33951121750425,1.50372573584913,1.76248200702737,1.85236421086662
9,16,1.35835601085585,0.223312352584847,0.956407988338546,1.01306248344177,1.2018199981149,1.34613836265962,1.50158179528353,1.74533083474536,1.82971195252832
10,17,1.29184206855568,0.209564456237606,0.914184334247066,0.967518602871282,1.14500699857049,1.2805279624014,1.4263510425815,1.65476419671517,1.7337753297568
11,18,1.16532578962301,0.191578379694839,0.820496898681332,0.869100463368519,1.03103444685724,1.15484433968071,1.28819836426373,1.49730925979527,1.56969933421157
12,19,1.08637197706849,0.178598452866978,0.764906128343182,0.810216676802662,0.961179217376087,1.07660067225591,1.20091961947767,1.39586271524374,1.46334817636034
13,20,0.845356091336322,0.154340200116434,0.570358204932643,0.608486729191004,0.736781606471978,0.835982026069974,0.943719769232213,1.11420672479206,1.17360328085951
14,21,0.947758367510886,0.162539219085091,0.656350220964485,0.697163156052925,0.833662184358154,0.938482987908947,1.05175028563665,1.22999752595651,1.29185791135391
15,22,1.01094391260675,0.170880709806297,0.704159476188337,0.747221545518098,0.891050729913139,1.00133234723585,1.12036639034674,1.30745701791745,1.37233013734001
16,23,1.05303520116671,0.177995436128989,0.733477600898197,0.778332586693002,0.928150190057901,1.04302345219859,1.16701355290532,1.36189381696698,1.42946796970637
17,24,1.17818602414391,0.18866075288512,0.83780543808353,0.885964842841642,1.04605314194175,1.16813150266737,1.2993648814286,1.50470860950809,1.57568692380523
18,25,1.16033525604829,0.185802342345966,0.825111796945373,0.87254153563349,1.03020432717919,1.15043307123805,1.27967812509755,1.48191067786624,1.55181359540738
19,26,1.14873811977342,0.181631444677165,0.82067535446708,0.867174916682002,1.0215801126665,1.13917961377802,1.2654823323455,1.462910442082,1.53110375512758
20,27,1.18330033710866,0.18045160968316,0.856360321263044,0.902930780472227,1.05711262520081,1.17414021515983,1.2995078689286,1.49491963234532,1.56228113099659
21,28,1.14221767085355,0.174186561813805,0.826628591989196,0.871582184733427,1.02041103405506,1.133375576561,1.25439062658459,1.44301794482961,1.50804073885894
22,29,1.22678318251522,0.177070900165617,0.90453307507784,0.950763804224658,1.10316795593193,1.21827445268779,1.34112739987329,1.53182971253942,1.59737486436033
23,30,1.25395730455812,0.175589143979419,0.933653577051245,0.979776827729632,1.13148686150251,1.24577109654698,1.36750789316084,1.55606448718575,1.62077096012172
24,31,1.28765118333879,0.173626850141529,0.970035091539501,1.01597583761125,1.16668187908905,1.27985570096697,1.40012608642172,1.58592010389457,1.64955810637973
25,32,1.20836033303949,0.162935274068252,0.910302371821963,0.953414183422524,1.09484006399291,1.20104488006829,1.31390926826856,1.48826248110692,1.54798178931083
26,33,1.19072371184973,0.156349683124476,0.904166436120138,0.945740139517414,1.08187362753917,1.18388750801846,1.29212451238394,1.45902825445828,1.51612204776296
27,34,1.16582172450146,0.150506937454699,0.889644794141912,0.929787874989352,1.06108880974105,1.15935137294947,1.26350392128289,1.42392841308694,1.47876133344852
28,35,1.24675879707855,0.152315829485422,0.96622094294928,1.00723767119991,1.14092558472338,1.24056153307809,1.34583859377667,1.50742096543437,1.562508509476
29,36,1.24897085315699,0.149280569591802,0.973634052903455,1.0139799922933,1.14530641714821,1.24302843409994,1.34615948999537,1.50423332376761,1.55807179980341
30,37,1.16427832601334,0.140162639506387,0.905878032514738,0.943714794162419,1.06692729094992,1.15865864914509,1.25550530299678,1.40401250495236,1.45460889713721
31,38,1.17256798521784,0.136308259548172,0.92071806944177,0.957723718225842,1.07797977672444,1.16729039803861,1.26140479475753,1.40541582256773,1.45440484449291
32,39,1.2107194579169,0.135362550479195,0.960025232321866,0.996997633750073,1.11687960590428,1.205678547369,1.29906570355266,1.44163738096768,1.49005621485389
33,40,1.28129110311946,0.13658609052257,1.02763293185365,1.06520381332698,1.18671271439372,1.27644100956758,1.37058369588675,1.51392345877807,1.56250798018592
34,41,1.25830096126341,0.131905781772505,1.01310544225772,1.04947588589809,1.16699970991134,1.25369481377509,1.34458223264272,1.48283890170308,1.5296691857107
35,42,1.26586402568198,0.127871576659976,1.02768960474255,1.06312925993107,1.17743116824058,1.26156097901223,1.3496071481794,1.48327763459924,1.52848913996098
36,43,1.13379095132405,0.11694160760116,0.916218498928423,0.948536279873734,1.05287815425942,1.12977296050537,1.21032473066623,1.33275209504269,1.37419423156236
37,44,1.16807468096876,0.115093818224094,0.953420413209215,0.985425158342741,1.08852339087795,1.16429668658214,1.24350842318423,1.36361191988299,1.40419633502131
38,45,1.09893798895141,0.109348416874122,0.895103040621577,0.925470573200473,1.02334118299017,1.0953132665702,1.17058431264848,1.28477028285151,1.3233693482461
39,46,1.03099544228184,0.104146266944273,0.837011935779726,0.865876112527085,0.958970429231226,1.02749078347612,1.09920085444748,1.20807010064649,1.24489305715759
40,47,1.00241317123158,0.101259021561223,0.813807466545786,0.841871442157813,0.932384906528226,0.999005672028916,1.06872772578751,1.17457879152103,1.21038090576581
41,48,0.912733102463697,0.0962105166539042,0.733945199348343,0.760452573614307,0.846130367858118,0.909354844368466,0.975654075070074,1.07653782748171,1.11071666021393
42,49,0.90779636803132,0.0962262225590673,0.729035026282892,0.755525580237771,0.841173939945646,0.904398654757509,0.970715842063181,1.07165772662502,1.10586388026342
43,50,0.908025244756429,0.0973505246852524,0.727290997607253,0.754047183239761,0.84060612356237,0.904548600489833,0.971655413226894,1.07386314912285,1.10851409166352
44,51,0.949854657417669,0.10125484669758,0.761811210630063,0.789663489213628,0.879741220429388,0.94625915602228,1.01604959540359,1.12231111633665,1.15832809469957
45,52,0.99008361578888,0.104948653376524,0.795118443163901,0.824010234723693,0.917422194335139,0.986377916623279,1.05870642873106,1.16879819553143,1.20610496769883
46,53,1.09960146203206,0.111647612764957,0.891702710820086,0.922624289678925,1.0223796348358,1.09582508002987,1.17270755734014,1.28946089052475,1.32895827344777
47,54,1.11481252260877,0.112613070641192,0.90505869309669,0.936269447648166,1.0369320750365,1.11102294472719,1.18856284629949,1.30628286135699,1.34609942247311
48,55,1.10322771176248,0.110878556916318,0.896649045451575,0.927400205118336,1.02655568641997,1.09951537201128,1.17585378236587,1.29171899550433,1.33090059503123
49,56,1.22897809579814,0.115104344726923,1.0137553783753,1.04597224875567,1.14950799842115,1.22538646654868,1.30453367328014,1.42423585991364,1.46460947566844
50,57,1.24430965443915,0.114065679006207,1.03080737741857,1.06281817150569,1.16559263792616,1.24082593423051,1.31922972801644,1.43768492786378,1.47760751678504
51,58,1.27336971104801,0.11255104470495,1.06234184668426,1.0940654544923,1.1957567548547,1.27005518369011,1.34737007873103,1.46398056676823,1.50323189572321
52,59,1.33061721742671,0.111271801645095,1.12147094390346,1.15303202570035,1.25397135008855,1.32751683420882,1.40388383180275,1.51877846948469,1.5573811518402
53,60,1.27570678327824,0.105218522104675,1.07782081264195,1.10771000031552,1.20324992134501,1.27281519317165,1.34501195143258,1.45356737954699,1.49002400564857
54,61,1.18001198540467,0.0973257482029102,0.996970066873673,1.02461717211065,1.11299034169568,1.17733730261127,1.24411835384653,1.3445306961926,1.37825259554374
55,62,1.17277993555516,0.0935980284933356,0.996505481540489,1.02318710363091,1.10836567263991,1.17029089894633,1.23448124073799,1.33086336826912,1.36319823801971
56,63,1.18064844067092,0.09163609079011,1.00787336507949,1.03407090210102,1.11761696849989,1.17827850886121,1.24109675379746,1.33531027530108,1.36689061564568
57,64,1.10683178696977,0.0869609180221276,0.942952063403788,0.967782046247039,1.0470026740674,1.1045551902675,1.16417948221413,1.25364744562987,1.2836482102335
58,65,1.14414604896953,0.0864893116888717,0.980904918426297,1.00569651010535,1.08468320787199,1.14196746267505,1.20123427482976,1.29002715536676,1.31976700978687
59,66,1.13727019915443,0.0847671158031342,0.977192472572307,1.00152395694483,1.07900600629425,1.13516483798878,1.19323958206839,1.2801982182991,1.30931167786676
60,67,1.1138856506235,0.0825666977363279,0.957930342465415,0.981642914819863,1.05713943621099,1.11184623259929,1.16840892884394,1.2530852168882,1.28142999682387
61,68,1.13292535183386,0.081761844606629,0.978334957214456,1.00187627135871,1.07675844416922,1.13095907576038,1.1869490324538,1.27068175214886,1.29868919432887
62,69,1.14272473687956,0.0808028410477153,0.989833210394759,1.01314253444094,1.08723593767504,1.14082076099049,1.19613820556476,1.27880173505178,1.30643571638313
63,70,1.18374911683011,0.0809194237392935,1.03045237249738,1.05386664268547,1.12821154979882,1.18190578230901,1.23727743677402,1.31991951769461,1.34752075957728
64,71,1.18732530059286,0.0795091829715718,1.03659274725637,1.05964049251757,1.13277389635408,1.18555099675419,1.23994269302231,1.32106255409934,1.34814050399507
65,72,1.19457587690303,0.0779255379896281,1.04671479124023,1.06935408274802,1.14113332279482,1.19288187097954,1.24617193485708,1.32557620008339,1.35206334006068
66,73,1.15534400544065,0.0747329911214362,1.01350098925866,1.03522812955481,1.10409773251612,1.15373304713665,1.204834302613,1.28095511941838,1.30634148003039
67,74,1.14108078228227,0.0724587021336627,1.00347124816416,1.02456937471582,1.09140827487872,1.13954743857116,1.18908190933837,1.26282266795004,1.28740373761126
68,75,1.11565879163156,0.0701408672760206,0.982408343493714,1.00284816686347,1.06758256872403,1.11418923023793,1.16213315538271,1.23348232084773,1.25726021826393
69,76,1.1064454281406,0.0686188325084309,0.976029886056554,0.996048106676544,1.05942216132499,1.10502723212441,1.15192282147099,1.22168043602145,1.2449200689888
70,77,1.1016605835944,0.0674205328154148,0.97346912232421,0.993158463783048,1.05546767135209,1.10028553273132,1.1463546482047,1.2148532125643,1.23766597520367
71,78,1.05151270051004,0.0649626715872106,0.928031074885306,0.946988461434073,1.00699749837318,1.05017520109852,1.09456998971439,1.16059935668216,1.18259485789742
72,79,1.05227115840081,0.0641581048608747,0.930268637441286,0.949010714052462,1.00831592110913,1.05096751647517,1.09480538505733,1.15997852443941,1.18168182044331
73,80,1.04643007975802,0.063449143362733,0.925755021037553,0.944298021372776,1.00296412190405,1.04514796971727,1.08849849605203,1.15293561035559,1.17439092517781
74,81,1.06902339874704,0.0637725893846881,0.947672800688763,0.966333756895099,1.02534627452319,1.06775554861351,1.11131852132341,1.17603786745821,1.19757876015141
