"t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
2,9,0.87633481991026,0.252976072087715,0.452814989270177,0.505660710509415,0.69512530279359,0.85211607686425,1.03119596340335,1.32965656017326,1.43733797300177
3,10,0.957015145781337,0.247100248111959,0.535634112250416,0.589925221517635,0.78084804225965,0.935834215952126,1.11012935533695,1.3963799004365,1.49866154548412
4,11,1.02542243147733,0.256355607869334,0.586117519525203,0.643193447163117,0.842900655842044,1.00414040059683,1.18477891347848,1.48026968492434,1.58557346190503
5,12,1.02726356185794,0.265238311149433,0.57495161746238,0.633227892951759,0.838165147853072,1.00452787421941,1.19161691506506,1.49887929836063,1.60866879068735
6,13,1.18352589460512,0.287047192594738,0.689447447901741,0.75412462386175,0.979405261011435,1.16040214365854,1.36247427812321,1.69182824465599,1.80891473389271
7,14,1.1050425720915,0.276260643022874,0.631627309333279,0.693134965051949,0.908348676756921,1.08210807268754,1.27677247709884,1.59520697987971,1.70868719349083
8,15,0.944324988547149,0.252381469208047,0.516271258607731,0.57090769312328,0.764132795328348,0.921938725891963,1.10015527558802,1.39413187540781,1.49947988362957
9,16,0.924600042837433,0.247109755721013,0.505487447238733,0.558982642543562,0.748171682273345,0.902681381718659,1.07717536576204,1.36501141805667,1.46815892987306
10,17,1.07990709479901,0.269976773699753,0.617260212271118,0.677368804892423,0.887687230659811,1.05749426723245,1.24773080357757,1.55892214359174,1.66982111788738
11,18,1.12803570812717,0.282008927031793,0.644769873261707,0.707557347451532,0.927249111201693,1.10462399990066,1.30333887733894,1.62839919529274,1.74424064461986
12,19,1.34784500034814,0.309216849898635,0.81149073742991,0.882622266111052,1.12845007407214,1.32427377096606,1.54157668455161,1.89349311393555,2.01806165514158
13,20,1.44288248577036,0.314862771903272,0.893167000174072,0.966870383271845,1.21991969568815,1.42004534611084,1.6409782479866,1.99681323742812,2.12229997569645
14,21,1.2826980154387,0.286819995712501,0.783505271388284,0.850085765026527,1.07939983741984,1.26138421928363,1.46278925353105,1.78803226787271,1.90293724963226
15,22,1.28091135102095,0.273091217625699,0.802740324126165,0.867161761617101,1.08770132947566,1.26155675080338,1.45304532497552,1.76069668507103,1.86900865338437
16,23,1.19125046027978,0.253975451490601,0.746550321252323,0.806462404162508,1.0115647022349,1.17325063820051,1.35133544628583,1.63745190862131,1.73818228469631
17,24,1.28615301068033,0.257230602136066,0.832330414696997,0.894242939335692,1.10460180756568,1.26904554824256,1.44907271146154,1.73643020358172,1.83714598127577
18,25,1.32807681177041,0.255588501593382,0.875210987403061,0.937430840021544,1.14793858359959,1.31171727559915,1.49039681952762,1.77453728307558,1.87386837797946
19,26,1.3010150639196,0.24586873650572,0.864515061624844,0.924679674305142,1.12784078294036,1.28555999744885,1.45735570365208,1.73007877707339,1.82530473306727
20,27,1.25015024920644,0.232147073298515,0.837245242249377,0.89433064185896,1.08674287123107,1.23581043989009,1.39793825938608,1.65489292670815,1.74451121321765
21,28,1.12438051748669,0.21248794487685,0.747142688291616,0.799138948916036,0.974717540429219,1.11102373468064,1.25949530153616,1.49519165811805,1.57748909851509
22,29,1.14066340890121,0.208255693191978,0.769600812013799,0.821048731893532,0.994160718148395,1.12801471168171,1.27338836267001,1.50343133970077,1.58357682964902
23,30,1.2171479741833,0.211878266297055,0.837828660861851,0.89083019538954,1.06834239012338,1.20487587260552,1.35258505823962,1.58533352943863,1.66618160100931
24,31,1.22323575177756,0.209783200725584,0.847126317733761,0.899802023954401,1.07597613882333,1.21126437138215,1.35745417337951,1.5875111208983,1.66735197235452
25,32,1.2373034510519,0.206217241841983,0.866592125753327,0.918737903844057,1.09268531004157,1.22586598777513,1.36946154215906,1.59488879487746,1.67298986941635
26,33,1.20223841668981,0.1976467782034,0.846486794640198,0.896629916139215,1.06369328816048,1.19142495843165,1.3290030784746,1.54473772898616,1.61942081694774
27,34,1.26213149461353,0.197111823511883,0.905727351341287,0.956330741894235,1.12419013743095,1.25188522633758,1.38890959147333,1.60288757719198,1.67674621468853
28,35,1.37687476439369,0.200837825801951,1.0116757878434,1.06399854421066,1.23662307102135,1.36712210309975,1.50650018840811,1.72302182927508,1.79748228317098
29,36,1.4632975898508,0.200999382166663,1.09611030827661,1.1491063622055,1.32318261130035,1.45410482136415,1.5933957687764,1.80884921747105,1.88271406718374
30,37,1.54350725753573,0.197625853408656,1.18066074958529,1.23344911844257,1.4060171750738,1.5350810345308,1.67181525638739,1.88231041916116,1.95422931125213
31,38,1.42738242071978,0.179833281476662,1.09683984382187,1.14501208806101,1.30232596562015,1.41983727785999,1.5442168062479,1.73549201006239,1.80079476722413
32,39,1.36421565178145,0.165435447894582,1.05936683361379,1.10397183509993,1.24928911070457,1.35753417922358,1.47186107699701,1.64725229034429,1.70702762999492
33,40,1.3898945065563,0.15839317918524,1.09688300905099,1.14001893592384,1.28003629992552,1.38388229978022,1.49320065981736,1.66027961851378,1.71706724311783
34,41,1.37559722749696,0.150991411720073,1.09565551318063,1.1370111854312,1.27097008861322,1.37007670230841,1.47420800924232,1.6330154376434,1.68690683179971
35,42,1.4263680899737,0.147118635298445,1.1526506088172,1.19330806107973,1.32457557551701,1.42131324817691,1.52265157197828,1.67667157512104,1.72880794209677
36,43,1.40965951958535,0.139577090975112,1.14940887276725,1.18819674804071,1.31317516409228,1.40505547510349,1.50112604582918,1.64682788575835,1.69607131739019
37,44,1.37721987218466,0.131312762529367,1.13190724111578,1.16857807278445,1.28652415914316,1.37304873439331,1.46336949286815,1.60009045615632,1.64623400239355
38,45,1.36022596791149,0.12417107432157,1.12776250694934,1.16262696317966,1.27454274227523,1.35644943400514,1.44179310307618,1.5707076149738,1.61414889212228
39,46,1.38592844750691,0.119725982591622,1.16121414266151,1.19504957555038,1.30340611315067,1.38248239309677,1.4646948074872,1.58856256569257,1.63022454313889
40,47,1.33670024502579,0.112570467923855,1.12517783165358,1.15708240321397,1.25914913876047,1.33354152870609,1.41080852644191,1.52709313921239,1.5661717694916
41,48,1.25555389761618,0.104268075909769,1.05951302220156,1.08911012440359,1.18374202342074,1.25266874938766,1.32422110636207,1.43183951434307,1.4679893997093
42,49,1.2174134792384,0.0984220463715808,1.03215318719076,1.06017182166983,1.14966282770052,1.21476219202609,1.28227433729607,1.38369921460906,1.41773957026429
43,50,1.16243119537732,0.0930689806206054,0.987176237754835,1.01369815673585,1.09837717840736,1.15994831377027,1.22377896595683,1.31963384066237,1.35179501858652
44,51,1.1740687828215,0.09112541030023,1.00225656869089,1.02830810896676,1.11138857992448,1.17171205844923,1.23418022240952,1.32786869961128,1.35927304528457
45,52,1.15131054372864,0.0883014878330696,0.984743816901289,1.01001838568161,1.09058594230651,1.14905386068331,1.2095754158172,1.30030067872327,1.33070085874018
46,53,1.11729822833416,0.0851931912280557,0.956557769054799,0.980956907073547,1.05871738800193,1.11513366928873,1.17351974841764,1.26102327136101,1.29033879239114
47,54,1.17936143610762,0.0857859214710319,1.01721007806628,1.04189169737185,1.12042214845165,1.17728208700134,1.23603425234748,1.32392421009114,1.35332877197076
48,55,1.20716108063342,0.0853591786100374,1.04564825573818,1.07027195372625,1.14854336050451,1.20514974271662,1.26358644581321,1.35091123398311,1.38010344947436
49,56,1.25092449815241,0.085114631311681,1.08965401884962,1.11429230336215,1.1925120750766,1.24899458962047,1.3072333057296,1.39413993682054,1.42316184575076
50,57,1.21645305316354,0.0816429832514299,1.0616871883771,1.08534885892209,1.16043561452994,1.21462703543567,1.27048011219892,1.3537860981642,1.38159543444357
51,58,1.1630179137157,0.077362800841792,1.01632101064296,1.03875950580199,1.10994484263013,1.16130299857262,1.21422170472718,1.29312618053796,1.31945999230938
52,59,1.1415137917814,0.0744641492156687,1.00022057482021,1.02185424748343,1.09044511229265,1.13989503221793,1.19081799496754,1.26669518756338,1.29200579040871
