"infectious_time","incidence"
0,8
1,0
2,0
3,0
4,0
5,2
6,1
7,3
8,1
9,4
10,2
11,1
12,4
13,3
14,2
15,3
16,3
17,4
18,5
19,0
20,7
21,4
22,4
23,4
24,5
25,3
26,4
27,7
28,11
29,10
30,11
31,11
32,7
33,9
34,7
35,7
36,9
37,9
38,12
39,6
40,10
41,7
42,7
43,14
44,8
45,12
46,8
47,8
48,14
49,12
50,4
51,5
52,4
53,2
54,0
55,0
56,2
57,1
58,4
59,2
60,1
61,0
62,1
63,3
64,3
65,3
66,0
67,1
68,2
69,4
70,0
71,0
72,4
73,2
74,0
75,2
76,1
77,1
78,0
79,1
80,0
81,0
82,2
83,0
84,0
85,5
86,2
87,0
88,1
89,1
90,1
91,0
92,3
93,1
94,4
95,4
96,3
97,2
98,1
99,1
100,4
101,2
102,1
103,2
104,2
105,1
106,1
107,1
108,1
109,0
110,0
111,2
112,0
113,1
114,3
115,4
116,0
117,2
118,2
119,1
120,3
121,3
122,2
123,1
124,3
125,1
126,0
127,2
128,1
129,3
130,1
131,1
132,1
133,1
134,5
135,3
136,0
137,1
138,0
139,2
140,1
141,1
142,0
143,2
144,1
145,3
146,0
147,1
148,1
149,5
150,6
151,0
152,1
153,0
154,3
155,1
156,0
157,3
158,1
159,3
160,1
161,0
162,1
163,1
164,0
165,4
166,2
167,3
168,0
169,3
170,0
171,1
172,0
173,1
174,3
175,0
176,2
177,1
178,1
179,3
180,0
181,1
182,4
183,1
184,1
185,0
186,2
187,2
188,0
189,2
190,0
191,3
192,1
193,1
194,2
195,1
196,3
197,1
198,0
199,2
200,2
201,2
202,1
203,0
204,2
205,1
206,2
207,1
208,1
209,4
210,0
211,0
212,1
213,2
214,0
215,0
216,0
217,1
218,0
219,0
220,1
221,1
222,0
223,1
224,1
