"infectious_time","incidence"
0,7
1,0
2,0
3,2
4,0
5,2
6,3
7,1
8,6
9,5
10,1
11,4
12,6
13,5
14,4
15,6
16,7
17,6
18,8
19,9
20,10
21,6
22,6
23,13
24,12
25,12
26,9
27,12
28,10
29,13
30,10
31,17
32,14
33,10
34,19
35,15
36,19
37,13
38,22
39,18
40,12
41,15
42,23
43,28
44,18
45,24
46,15
47,11
48,19
49,17
50,17
51,18
52,8
53,3
54,2
55,2
56,3
57,4
58,6
59,0
60,4
61,2
62,7
63,4
64,8
65,3
66,3
67,2
68,4
69,3
70,3
71,0
72,9
73,2
74,2
75,2
76,3
77,2
78,3
79,5
80,5
81,3
82,1
83,3
84,2
85,0
86,2
87,3
88,0
89,3
90,7
91,6
92,2
93,5
94,4
95,2
96,1
97,4
98,1
99,2
100,4
101,2
102,1
103,2
104,3
105,3
106,5
107,6
108,2
109,3
110,1
111,2
112,2
113,5
114,1
115,2
116,5
117,0
118,4
119,4
120,5
121,2
122,6
123,4
124,5
125,2
126,4
127,1
128,5
129,4
130,7
131,2
132,2
133,2
134,3
135,0
136,3
137,4
138,4
139,6
140,4
141,3
142,3
143,3
144,1
145,3
146,2
147,2
148,6
149,6
150,6
151,2
152,3
153,3
154,2
155,3
156,2
157,4
158,2
159,3
160,1
161,2
162,2
163,1
164,3
165,1
166,3
167,0
168,3
169,2
170,1
171,0
172,2
173,1
174,1
175,1
176,1
177,2
178,1
179,0
180,0
181,1
