"infectious_time","incidence"
0,9
1,0
2,2
3,1
4,3
5,5
6,4
7,4
8,3
9,6
10,1
11,3
12,2
13,4
14,7
15,8
16,4
17,5
18,3
19,7
20,7
21,5
22,5
23,6
24,12
25,6
26,3
27,11
28,6
29,5
30,8
31,9
32,8
33,7
34,7
35,6
36,6
37,15
38,6
39,4
40,9
41,6
42,13
43,11
44,10
45,12
46,9
47,9
48,7
49,12
50,15
51,3
52,7
53,6
54,1
55,2
56,2
57,0
58,4
59,2
60,2
61,3
62,3
63,3
64,3
65,2
66,0
67,3
68,1
69,3
70,3
71,3
72,1
73,0
74,0
75,1
76,1
77,4
78,3
79,0
80,3
81,1
82,2
83,2
84,5
85,1
86,1
87,1
88,2
89,0
90,2
91,1
92,3
93,1
94,1
95,0
96,1
97,0
98,3
99,0
100,1
101,2
102,3
103,1
104,2
105,1
106,3
107,4
108,1
109,0
110,0
111,3
112,0
113,0
114,3
115,1
116,0
117,4
118,3
119,2
120,1
121,2
122,3
123,0
124,0
125,3
126,0
127,0
128,3
129,3
130,3
131,1
132,0
133,2
134,3
135,1
136,2
137,1
138,0
139,0
140,5
141,0
142,0
143,0
144,2
145,1
146,1
147,1
148,1
149,2
150,1
151,1
152,0
153,1
154,3
155,2
156,1
157,1
158,0
159,1
160,1
161,1
162,3
163,2
164,2
165,0
166,1
167,3
168,6
169,0
170,1
171,0
172,0
173,1
174,2
175,1
176,2
177,3
178,0
179,2
180,2
181,2
182,1
183,3
184,1
185,0
186,0
187,2
188,2
189,1
190,0
191,0
192,0
193,0
194,0
195,2
196,2
197,2
198,1
199,2
200,2
201,3
202,1
203,1
204,1
205,1
206,5
207,2
208,2
209,1
210,3
211,2
212,1
213,1
214,2
215,1
216,1
217,0
218,1
219,0
220,1
221,0
222,0
223,2
224,2
225,1
226,0
227,2
228,0
229,1
230,1
231,0
232,2
233,3
234,2
235,0
236,1
237,1
238,0
239,0
240,0
241,0
242,1
243,0
244,2
245,0
246,0
247,0
248,0
249,1
250,0
251,0
252,2
