"infectious_time","incidence"
0,7
1,0
2,1
3,0
4,2
5,1
6,3
7,0
8,2
9,5
10,4
11,2
12,3
13,8
14,2
15,4
16,3
17,7
18,7
19,7
20,5
21,9
22,7
23,13
24,11
25,7
26,17
27,13
28,6
29,15
30,14
31,20
32,16
33,13
34,20
35,14
36,17
37,19
38,9
39,15
40,21
41,27
42,24
43,17
44,12
45,17
46,21
47,21
48,13
49,14
50,18
51,19
52,10
53,3
54,3
55,1
56,1
57,3
58,1
59,6
60,5
61,3
62,3
63,1
64,2
65,5
66,2
67,2
68,2
69,3
70,0
71,2
72,2
73,4
74,5
75,2
76,3
77,1
78,3
79,0
80,3
81,5
82,7
83,3
84,4
85,6
86,8
87,0
88,3
89,5
90,2
91,4
92,3
93,1
94,5
95,6
96,3
97,8
98,2
99,4
100,3
101,8
102,5
103,1
104,6
105,2
106,2
107,3
108,2
109,2
110,3
111,4
112,4
113,1
114,3
115,2
116,5
117,3
118,1
119,5
120,1
121,9
122,5
123,6
124,3
125,3
126,0
127,5
128,0
129,6
130,2
131,3
132,2
133,4
134,2
135,3
136,2
137,4
138,3
139,1
140,2
141,0
142,5
143,3
144,1
145,4
146,4
147,3
148,2
149,3
150,0
151,2
152,0
153,3
154,2
155,1
156,2
157,1
158,2
159,2
160,3
161,1
162,4
163,0
164,1
165,0
166,1
167,0
168,1
169,1
170,1
171,1
172,1
173,0
174,1
175,1
176,0
177,0
178,1
179,1
180,0
181,0
182,1
183,1
184,0
185,0
186,0
187,1
188,1
189,1
190,0
191,0
192,0
193,1
