"infectious_time","incidence"
0,6
1,0
2,0
3,3
4,0
5,3
6,1
7,0
8,3
9,0
10,0
11,3
12,1
13,2
14,1
15,2
16,2
17,0
18,2
19,0
20,2
21,1
22,2
23,2
24,1
25,4
26,1
27,4
28,3
29,1
30,6
31,4
32,4
33,4
34,4
35,1
36,4
37,4
38,4
39,8
40,4
41,8
42,10
43,2
44,9
45,13
46,13
47,9
48,6
49,7
50,12
51,12
52,3
53,3
54,4
55,1
56,1
57,1
58,2
59,1
60,6
61,3
62,3
63,4
64,1
65,3
66,4
67,0
68,3
69,1
70,1
71,1
72,1
73,0
74,1
75,3
76,2
77,1
78,4
79,1
80,1
81,1
82,0
83,0
84,0
85,4
86,3
87,2
88,4
89,5
90,1
91,1
92,4
93,3
94,1
95,4
96,1
97,0
98,1
99,2
100,3
101,1
102,3
103,0
104,1
105,3
106,0
107,2
108,5
109,1
110,1
111,1
112,1
113,2
114,2
115,1
116,0
117,1
118,2
119,1
120,2
121,1
122,1
123,2
124,2
125,2
126,2
127,1
128,4
129,3
130,0
131,0
132,1
133,1
134,1
135,2
136,0
137,0
138,3
139,1
140,2
141,4
142,1
143,2
144,3
145,4
146,4
147,2
148,0
149,0
150,3
151,3
152,3
153,1
154,2
155,0
156,7
157,2
158,5
159,1
160,4
161,0
162,3
163,3
164,1
165,3
166,3
167,2
168,1
169,5
170,3
171,4
172,4
173,1
174,1
175,0
176,0
177,1
178,1
179,4
180,2
181,2
182,1
183,2
184,3
185,4
186,1
187,1
188,3
189,0
190,0
191,2
192,2
193,4
194,2
195,7
196,2
197,3
198,1
199,1
200,2
201,3
202,2
203,0
204,2
205,2
206,2
207,2
208,1
209,0
210,1
211,3
212,1
213,3
214,2
215,1
216,2
217,1
218,2
219,0
220,1
221,3
222,0
223,0
224,2
225,1
226,0
227,2
228,3
229,0
230,2
231,1
232,0
233,0
234,0
235,1
236,0
237,1
238,1
239,1
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,1
