"infectious_time","incidence"
0,7
1,0
2,0
3,1
4,2
5,3
6,1
7,1
8,3
9,1
10,2
11,4
12,3
13,4
14,2
15,3
16,8
17,1
18,4
19,6
20,7
21,4
22,6
23,2
24,6
25,4
26,10
27,4
28,7
29,12
30,8
31,9
32,14
33,6
34,8
35,10
36,10
37,16
38,12
39,16
40,14
41,10
42,13
43,19
44,8
45,14
46,17
47,17
48,15
49,14
50,16
51,12
52,3
53,4
54,3
55,2
56,1
57,2
58,2
59,3
60,2
61,4
62,2
63,1
64,5
65,5
66,5
67,2
68,4
69,4
70,1
71,4
72,4
73,0
74,2
75,2
76,4
77,3
78,6
79,3
80,4
81,5
82,2
83,3
84,2
85,2
86,4
87,1
88,4
89,1
90,3
91,5
92,0
93,3
94,4
95,3
96,4
97,3
98,5
99,1
100,1
101,5
102,1
103,2
104,2
105,1
106,2
107,1
108,2
109,6
110,4
111,1
112,2
113,5
114,6
115,3
116,1
117,2
118,2
119,5
120,3
121,0
122,1
123,5
124,2
125,1
126,2
127,3
128,0
129,3
130,1
131,3
132,1
133,3
134,3
135,1
136,3
137,1
138,4
139,2
140,2
141,2
142,2
143,6
144,2
145,4
146,6
147,3
148,3
149,0
150,2
151,1
152,1
153,1
154,1
155,1
156,2
157,2
158,1
159,0
160,0
161,2
162,3
163,0
164,0
165,0
166,1
167,2
