"infectious_time","incidence"
0,9
1,0
2,0
3,1
4,3
5,0
6,2
7,0
8,2
9,0
10,2
11,1
12,2
13,0
14,2
15,2
16,1
17,1
18,3
19,2
20,2
21,3
22,3
23,2
24,3
25,4
26,2
27,5
28,4
29,4
30,3
31,3
32,8
33,7
34,2
35,3
36,9
37,6
38,9
39,12
40,8
41,6
42,12
43,16
44,13
45,15
46,13
47,18
48,18
49,15
50,22
51,5
52,6
53,6
54,4
55,3
56,3
57,3
58,2
59,3
60,0
61,5
62,4
63,2
64,6
65,4
66,3
67,4
68,4
69,4
70,2
71,2
72,2
73,2
74,4
75,1
76,1
77,3
78,1
79,3
80,2
81,3
82,0
83,3
84,5
85,4
86,4
87,3
88,1
89,1
90,8
91,4
92,4
93,3
94,5
95,2
96,2
97,2
98,4
99,4
100,1
101,2
102,4
103,3
104,1
105,4
106,5
107,2
108,1
109,4
110,1
111,1
112,5
113,1
114,2
115,1
116,2
117,2
118,1
119,1
120,3
121,3
122,4
123,2
124,4
125,3
126,0
127,3
128,2
129,1
130,4
131,0
132,4
133,3
134,5
135,5
136,6
137,2
138,2
139,5
140,2
141,3
142,3
143,3
144,3
145,0
146,0
147,2
148,2
149,3
150,2
151,4
152,1
153,6
154,2
155,6
156,1
157,6
158,1
159,3
160,3
161,1
162,3
163,5
164,4
165,3
166,4
167,3
168,2
169,6
170,2
171,4
172,1
173,3
174,0
175,5
176,4
177,1
178,0
179,3
180,5
181,1
182,3
183,1
184,1
185,0
186,3
187,2
188,1
189,1
190,0
191,2
192,1
193,0
194,3
195,0
196,1
197,2
198,0
199,1
200,0
201,1
202,1
203,0
204,0
205,0
206,1
