"infectious_time","incidence"
0,7
1,0
2,0
3,3
4,0
5,2
6,4
7,1
8,2
9,5
10,2
11,6
12,5
13,11
14,8
15,4
16,9
17,17
18,7
19,8
20,14
21,14
22,6
23,16
24,7
25,12
26,23
27,11
28,13
29,8
30,18
31,20
32,16
33,9
34,18
35,13
36,18
37,14
38,21
39,17
40,12
41,15
42,21
43,11
44,17
45,15
46,16
47,25
48,14
49,22
50,21
51,16
52,7
53,4
54,1
55,1
56,1
57,2
58,2
59,3
60,6
61,6
62,5
63,1
64,3
65,1
66,1
67,3
68,1
69,1
70,3
71,1
72,1
73,2
74,2
75,5
76,4
77,4
78,2
79,1
80,2
81,1
82,1
83,1
84,2
85,5
86,2
87,4
88,3
89,5
90,4
91,2
92,1
93,3
94,4
95,6
96,0
97,2
98,2
99,1
100,4
101,1
102,1
103,2
104,5
105,1
106,4
107,3
108,1
109,2
110,3
111,3
112,3
113,0
114,2
115,0
116,0
117,3
118,1
119,3
120,3
121,3
122,5
123,3
124,2
125,4
126,6
127,4
128,5
129,2
130,3
131,1
132,1
133,5
134,3
135,1
136,3
137,1
138,3
139,0
140,6
141,4
142,1
143,3
144,1
145,3
146,1
147,3
148,2
149,3
150,2
151,1
152,0
153,2
154,1
155,2
156,1
157,0
158,0
159,0
160,0
161,0
162,0
163,1
164,0
165,0
166,0
167,1
