"infectious_time","incidence"
0,5
1,0
2,0
3,2
4,3
5,2
6,1
7,1
8,4
9,5
10,3
11,9
12,4
13,3
14,3
15,5
16,5
17,4
18,3
19,2
20,8
21,4
22,3
23,9
24,5
25,5
26,6
27,2
28,13
29,7
30,7
31,9
32,8
33,7
34,13
35,5
36,11
37,12
38,13
39,15
40,8
41,9
42,8
43,11
44,8
45,8
46,13
47,9
48,8
49,10
50,9
51,13
52,7
53,1
54,2
55,3
56,3
57,3
58,3
59,2
60,2
61,2
62,4
63,2
64,2
65,3
66,4
67,4
68,2
69,1
70,4
71,1
72,2
73,3
74,0
75,0
76,5
77,4
78,3
79,2
80,1
81,1
82,2
83,3
84,2
85,0
86,2
87,4
88,4
89,1
90,1
91,1
92,1
93,1
94,2
95,6
96,2
97,4
98,6
99,3
100,2
101,3
102,2
103,2
104,1
105,3
106,3
107,3
108,1
109,2
110,1
111,4
112,2
113,1
114,2
115,2
116,2
117,0
118,3
119,0
120,2
121,3
122,1
123,2
124,1
125,2
126,4
127,1
128,2
129,4
130,0
131,4
132,0
133,1
134,2
135,2
136,1
137,2
138,1
139,4
140,3
141,2
142,1
143,2
144,2
145,1
146,1
147,0
148,3
149,3
150,1
151,5
152,1
153,2
154,2
155,2
156,3
157,2
158,3
159,3
160,4
161,1
162,4
163,1
164,2
165,2
166,4
167,3
168,2
169,3
170,0
171,0
172,3
173,1
174,0
175,0
176,2
177,2
178,1
179,2
180,1
181,1
182,3
183,1
184,1
185,0
186,2
187,2
188,0
189,1
190,1
191,1
192,1
193,1
194,1
195,0
196,0
197,0
198,1
199,0
200,1
201,0
202,0
203,0
204,1
205,1
206,0
207,2
208,0
209,1
