"infectious_time","incidence"
0,5
1,0
2,0
3,1
4,1
5,0
6,1
7,1
8,3
9,2
10,4
11,5
12,3
13,2
14,2
15,4
16,3
17,4
18,3
19,4
20,4
21,2
22,2
23,4
24,1
25,3
26,0
27,5
28,2
29,2
30,1
31,4
32,3
33,4
34,3
35,1
36,1
37,4
38,2
39,4
40,3
41,3
42,6
43,4
44,1
45,1
46,2
47,5
48,4
49,3
50,4
51,15
52,16
53,14
54,21
55,22
56,20
57,35
58,13
59,32
60,15
61,18
62,15
63,19
64,19
65,22
66,23
67,27
68,14
69,23
70,16
71,15
72,16
73,17
74,18
75,21
76,22
77,20
78,24
79,20
80,18
81,16
82,17
83,15
84,18
85,17
86,22
87,23
88,20
89,15
90,21
91,18
92,28
93,15
94,21
95,21
96,21
97,17
98,20
99,21
100,17
101,25
102,17
103,15
104,14
105,20
106,18
107,17
108,9
109,12
110,18
111,14
112,18
113,18
114,10
115,21
116,12
117,11
118,12
119,11
120,12
121,7
122,9
123,10
124,12
125,7
126,5
127,2
128,4
129,3
130,7
131,6
132,3
133,5
134,3
135,5
136,4
137,5
138,3
139,2
140,5
141,2
142,2
143,4
144,3
145,3
146,3
147,2
148,1
149,0
150,2
151,1
152,1
153,0
154,0
155,0
156,0
157,0
158,2
159,1
160,0
161,0
162,0
163,0
164,0
165,1
