"lower","med","upper","time"
0.708957933333333,0.9355515,1.1448792,129
0.654266866666667,0.937568566666667,1.19495456666667,130
0.5995758,0.9397142,1.24502993333333,131
0.5470025,0.941848633333333,1.2971187,132
0.5470025,0.9419772,1.2971187,133
0.5470025,0.9419772,1.2971187,134
0.5470025,0.9419772,1.2971187,135
0.5470025,0.9419772,1.2971187,136
0.5470025,0.9419772,1.2971187,137
0.5470025,0.9419772,1.2971187,138
0.5470025,0.9419772,1.2971187,139
0.5470025,0.9419772,1.2971187,140
0.5470025,0.9419772,1.2971187,141
0.5470025,0.9419772,1.2971187,142
0.5470025,0.9419772,1.2971187,143
0.5470025,0.9419772,1.2971187,144
