"t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
2,9,1.45015418231943,0.269286871294672,0.971191015196515,1.03740916061204,1.26060425202645,1.43352023414642,1.62158589718308,1.91964917855276,2.02360494953033
3,10,1.44639698813186,0.244485713709231,1.00746849832362,1.06907908483053,1.27486112329993,1.43264534570112,1.60295200593592,1.87062988286997,1.9634463916529
4,11,1.50369383701377,0.234837523255153,1.0790766588419,1.13936515241901,1.33935155607872,1.49148651113316,1.65473629473709,1.90966803501529,1.99766265244443
5,12,1.44815810878736,0.220842041205641,1.04803920390242,1.10503351550594,1.293725837877,1.43694767939621,1.59037633879176,1.82952706060752,1.91196606398873
6,13,1.32779277120768,0.200172291883731,0.964776260233526,1.01656470150346,1.1878646359463,1.31774739521404,1.45677608174104,1.67329052828783,1.74787978208608
7,14,1.1373919901183,0.175503394295305,0.819732102898959,0.864908906238212,1.01461924122393,1.12837791689475,1.25034381277684,1.44062665573797,1.50626255355713
8,15,1.3300019978727,0.182689824480677,0.99626276295951,1.04443126818611,1.2026504579696,1.32164662263117,1.44824919454053,1.64407642695036,1.7112127349521
9,16,1.3016366399474,0.177130311021218,0.977829504749949,1.02461584519174,1.1781939178541,1.29361072291393,1.41633393641362,1.60603716403292,1.67104364761812
10,17,1.26990102312461,0.169697662273071,0.959269585573803,1.00424659910739,1.15169961376313,1.26235013956406,1.37987449637394,1.5613145521951,1.62343375730398
11,18,1.27481318671445,0.163223102924231,0.975131075839892,1.01873003424833,1.16125740697374,1.2678538023977,1.38078530190761,1.55463742209266,1.61403665819203
12,19,1.28877501899907,0.158637238625514,0.996738506328795,1.03940326736791,1.17852744788714,1.28227193081518,1.39193594331944,1.56033111272124,1.61776092693382
13,20,1.28301210571851,0.153349277487713,1.00017087929424,1.04161646509228,1.1765222496938,1.27690772340392,1.38284966180457,1.54523186777397,1.60053773526701
14,21,1.26530727906573,0.147088983476758,0.993538361884907,1.03347081557913,1.16323801721543,1.25961228350218,1.36117025944436,1.51657122898399,1.56943482991602
15,22,1.35486867394791,0.146956140861838,1.08222097507864,1.12254240501208,1.25306717989212,1.34955918358716,1.45088376102271,1.60530718122155,1.65768526186776
16,23,1.25143652198855,0.136542918796305,0.9981947806585,1.03562636891639,1.15683504478709,1.24647402265008,1.34062976915834,1.48417523692201,1.53287547515449
17,24,1.18414729826757,0.127689887053551,0.947164990590513,0.982230237226133,1.09570467609772,1.17956075609314,1.26759138307444,1.40171039696164,1.44719069920506
18,25,1.25881060787805,0.127159073865733,1.02196329922478,1.057205483998,1.17087049995672,1.25453153786406,1.34208711214539,1.47501278413836,1.51997237015459
19,26,1.26151752044982,0.124301014781643,1.02969148738025,1.0642565262269,1.17560234065951,1.25743729665203,1.34298575958585,1.47269721367466,1.51652827309951
20,27,1.27314227790473,0.121389353276908,1.04636811625804,1.08026770419331,1.18930051158264,1.26928635629309,1.35278150366149,1.47917035569128,1.52182679766803
21,28,1.20981861548654,0.114317113859781,0.996160905466973,1.02812193511358,1.1308769803618,1.20621987616626,1.28483799602174,1.40379147707751,1.44392534863492
22,29,1.20177898939489,0.110166899333838,0.995574247837245,1.0264909088392,1.12575253069494,1.19841434319389,1.27413828516013,1.3885446709446,1.4271027006092
23,30,1.19397532835004,0.106792399905933,0.993854547476391,1.02391298331511,1.12031545847391,1.19079290797338,1.26416661193108,1.37489363644582,1.41217970767656
24,31,1.20099267237475,0.104532994613483,1.00486063729665,1.03437696364947,1.12893134823303,1.19796122789499,1.26974992875965,1.37794930812732,1.41435050228284
25,32,1.22985086889927,0.103206792266526,1.03589313292129,1.06515532152237,1.15875543574189,1.22696510291631,1.29780097414778,1.40439037451924,1.44020671153111
