"t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
2,9,0.916576998258575,0.244965506862949,0.50110117410943,0.554132174825464,0.741679561917069,0.894848532237267,1.06782837724987,1.35316678583698,1.45541925434041
3,10,0.822356319432004,0.219783971225928,0.449589852229125,0.497169464904863,0.665437683789657,0.802861458249437,0.958059623761717,1.21406631378786,1.30580761191238
4,11,1.05461851438297,0.248575967695026,0.625033769852802,0.681652940979552,0.878058941375923,1.0351541480202,1.20998771256912,1.49399778599391,1.59473827047256
5,12,1.20809664207664,0.277156377728573,0.727353096767174,0.791109508612208,1.01144919845053,1.18696934401287,1.38174168070468,1.69717042549397,1.80882335020009
6,13,1.43632736883932,0.306226023957712,0.900138715059682,0.972376558634455,1.21967471628976,1.41462442898851,1.62934676686477,1.9743261974972,2.09577991428822
7,14,1.72758796032911,0.326483436501439,1.14796965339254,1.22786085787345,1.49763381824788,1.70706553326319,1.93518909762744,2.29733179006265,2.42378014538779
8,15,1.61602353732512,0.300088037265663,1.08227632546353,1.15606853521213,1.404792791942,1.59748698990557,1.80706369680703,2.13921960421224,2.25506588786177
9,16,1.58489076834826,0.27589406989989,1.0909658794351,1.15998102349562,1.39112583470206,1.56891083746771,1.76124811253798,2.06431800311394,2.16959309290498
10,17,1.53592774048137,0.252504965109343,1.08143487330807,1.14549555398131,1.35892848370944,1.52211293446729,1.69787678307151,1.97349003058034,2.0689019097489
11,18,1.57766621384526,0.240591842073455,1.14176486168812,1.20385614802808,1.40942313688822,1.56545324097593,1.73260295390792,1.99314081336952,2.08295229841968
12,19,1.5634411789878,0.225663296387688,1.15275810549809,1.21167562793639,1.40590304319923,1.5525974546992,1.70916412379555,1.95219961107632,2.03573188548336
13,20,1.46403407312905,0.205005775494101,1.09006952974648,1.14391985647704,1.32104602965032,1.45447642119427,1.59660790968149,1.81675358558464,1.89230040108298
14,21,1.44121880100524,0.190894093554193,1.09156504556877,1.14224316108891,1.30828651343711,1.43279943933035,1.56497673340792,1.76891622801455,1.83870841301762
15,22,1.246040999885,0.168016134149206,0.938688606840971,0.983144787141505,1.12898079385009,1.23849742692451,1.35488129958171,1.53467142154956,1.59625297505824
16,23,1.23535504826393,0.159483650952649,0.942706045450404,0.985243387597599,1.12437552862598,1.22849878432083,1.33886332262814,1.50885604248422,1.56695937299876
17,24,1.30846777229983,0.158675024497319,1.01607642385342,1.05885866788631,1.198237637508,1.30205933423356,1.41171432979691,1.57993828317979,1.63727093832782
18,25,1.26053776864626,0.151750914625312,0.980773624535129,1.02173862923764,1.15513800832054,1.25445347180612,1.35930715001988,1.52009253337575,1.57487210101113
19,26,1.29618465319864,0.148682576722663,1.0212460806642,1.06169619923767,1.19304451607566,1.29050408687261,1.39313418114284,1.55005133504397,1.60340001992694
20,27,1.19082132433856,0.137504202432723,0.936656512556852,0.974026549679572,1.09541953602545,1.18553298725825,1.28045997398591,1.42565632392693,1.47503422909169
21,28,1.27741636464438,0.137747349135058,1.02176820465554,1.05959535668989,1.18200758141521,1.27246856462041,1.36743290196284,1.51211576650185,1.56117831339928
