"t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
2,10,1.08139330362739,0.312171357474567,0.558771700100908,0.623983087090327,0.8577815585371,1.0515074814996,1.27249127184764,1.64079033221896,1.7736687208351
3,11,1.10392592754872,0.295036614375995,0.603526577118453,0.667397148565817,0.893279342476198,1.077756149066,1.28609318590586,1.62975494914371,1.75290788812348
4,12,1.14305225291801,0.295134822626422,0.639757668879639,0.704602593262363,0.93263948624638,1.11775389722646,1.32593080291569,1.66782646874437,1.78999095623364
5,13,1.46696253330159,0.336544286138003,0.883207273554067,0.960625142437174,1.22817829864536,1.44130816625016,1.67781550390763,2.06083299970735,2.1964104457268
6,14,1.6569262804464,0.35325786993961,1.03838687849754,1.12171940007898,1.40699894387558,1.63189008592564,1.87959063967444,2.2775538737039,2.41766110801187
7,15,1.50236190382793,0.320304634121493,0.941522206569867,1.0170811540326,1.27574873846246,1.47966118062213,1.70425528592477,2.06509499797818,2.19213249732806
8,16,1.41905939442182,0.289664285919696,0.909218130160107,0.978502869033611,1.21446138496204,1.39939964358999,1.60224710178728,1.92669149696467,2.04056559983566
9,17,1.26049272964771,0.257297001010403,0.807621476053615,0.869164290941342,1.07875664133583,1.24302977278514,1.42321091762677,1.71140167476043,1.81255140769499
10,18,1.39940790597866,0.259863524348347,0.937205437498836,1.00110636427169,1.21649103116371,1.38335604138058,1.56484058895859,1.85247353000458,1.95279150277726
11,19,1.53982370311077,0.264077586452395,1.06637267728633,1.13268148235418,1.3544515520693,1.52475398718314,1.70877944747686,1.99837786735624,2.09888248011808
12,20,1.37621500993067,0.239568283019778,0.947323089127158,1.00725130567397,1.20796227263948,1.36233908789574,1.52935214028214,1.79251812042307,1.88393209142703
13,21,1.44476040088512,0.231346815684432,1.02736587922847,1.08642174943816,1.28273135627885,1.43243096038807,1.59335698142651,1.84516143405098,1.93219918167034
14,22,1.3061313894112,0.209148408013289,0.928787100233536,0.982176385932825,1.1596495083831,1.29498499500752,1.44046969082462,1.66811276531976,1.74679898495843
15,23,1.22524441288725,0.193728151755973,0.875332571929784,0.924929018521783,1.08961764549804,1.21504930761058,1.34976382399469,1.56034070330052,1.63307571084241
16,24,1.19090477215232,0.183760595828944,0.858299409271629,0.905601721187599,1.06235572853424,1.18146659875939,1.30917082800291,1.50840622592192,1.57713020553181
17,25,1.18365010732493,0.178441967684577,0.860041979993085,0.906208366342359,1.0589123049273,1.17469523828902,1.29863123440026,1.49164128344535,1.55813326937722
18,26,1.13472664323917,0.171066477965627,0.824494116093055,0.868752320682746,1.01514459198621,1.12614190318898,1.24495528898053,1.42998771005582,1.49373140215863
19,27,1.06369443424225,0.162211880492691,0.769800936302574,0.811664135954789,0.950261552820002,1.05546020120065,1.16815591450847,1.3438158028845,1.40436852052561
20,28,1.00554221378696,0.155158532115625,0.724706381460907,0.764646158807893,0.897001637812691,0.997573078059609,1.10540033376151,1.27362503801401,1.3316522323062
21,29,1.22835733286036,0.170342513393085,0.917396009467134,0.96222623735845,1.10958010412019,1.22049228381517,1.33856457116765,1.52131946926412,1.58400413640704
22,30,1.32091776500723,0.176515061170008,0.997807084128334,1.04459099493053,1.1979677565961,1.31306353380731,1.43530928989722,1.62403848111274,1.68865325036032
