"infectious_time","incidence"
0,7
1,0
2,0
3,4
4,1
5,2
6,4
7,0
8,0
9,3
10,1
11,3
12,3
13,1
14,2
15,0
16,2
17,3
18,4
19,5
20,2
21,3
22,2
23,3
24,4
25,4
26,5
27,4
28,4
29,6
30,3
31,5
32,5
33,8
34,11
35,8
36,9
37,5
38,4
39,9
40,11
41,13
42,7
43,7
44,16
45,14
46,9
47,8
48,11
49,10
50,18
51,14
52,18
53,24
54,22
55,32
56,24
57,17
58,29
59,24
60,24
61,25
62,41
63,27
64,21
65,22
66,20
67,36
68,32
69,22
70,20
71,26
72,19
73,22
74,23
75,20
76,15
77,24
78,23
79,23
80,25
81,35
82,31
83,27
84,22
85,14
86,22
87,31
88,29
89,18
90,25
91,16
92,15
93,21
94,17
95,27
96,26
97,21
98,30
99,20
100,22
101,24
102,25
103,25
104,23
105,28
106,21
107,24
108,29
109,24
110,20
111,21
112,16
113,19
114,21
115,20
116,29
117,23
118,16
119,32
120,33
121,30
122,25
123,30
124,24
125,26
126,30
127,24
128,30
129,39
130,24
131,19
132,21
133,26
134,13
135,20
136,18
137,18
138,18
139,13
140,16
141,21
142,17
143,16
144,24
145,9
146,18
147,12
148,9
149,20
150,9
151,8
152,6
153,12
154,9
155,5
156,6
157,11
158,8
159,8
160,7
161,7
162,7
163,9
164,6
165,3
166,3
167,6
168,1
169,5
170,2
171,2
172,3
173,1
174,1
175,1
176,2
177,0
178,1
179,1
180,1
181,0
182,1
