"t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
2,9,3.17226732582272,0.589075253856662,2.1245172149301,2.2693719218567,2.75761965744953,3.13587993272205,3.547280710125,4.19930545345556,4.42671264892727
3,10,3.08681867860453,0.521767587959615,2.15008231090667,2.28156814141503,2.72073653382789,3.05747070079138,3.4209295466111,3.99219253813353,4.19027628370606
4,11,2.87844530274317,0.449537631319989,2.06562204584923,2.18102926963031,2.56385315974481,2.85507743424816,3.16757826468433,3.65558124259186,3.82402490244527
5,12,2.39370327558663,0.365036327327434,1.73233492952307,1.82654250917017,2.13843761744386,2.37517322600745,2.62877998505915,3.02407927088687,3.1603451324888
6,13,1.99993502841736,0.301501549743143,1.45315585328243,1.53116013226993,1.78917384245623,1.98480458053503,2.1942110076293,2.52032727757516,2.63267437318326
7,14,1.6380754533138,0.252760529936991,1.18058070367844,1.24564447522963,1.46125776157077,1.62509335724651,1.8007490167919,2.0747949542958,2.16932397683849
8,15,1.85346222654007,0.254592616695136,1.38837039478691,1.45549698940044,1.67598785501307,1.84181835500942,2.01824898082211,2.29114960712195,2.38470932440781
9,16,1.71098073277197,0.232834986390255,1.28534138577317,1.34684128873844,1.54871723109988,1.70043079203917,1.86174851106888,2.11111039705144,2.19656038939649
10,17,1.60109993584069,0.213955978639344,1.20945368493134,1.26616101264555,1.45207078671906,1.59157972996308,1.73975524657542,1.96851611568583,2.0468364363275
11,18,1.59512354396113,0.204234641676287,1.22014311879625,1.27469677871619,1.45303566810215,1.58641554039574,1.72772227898334,1.94525659143381,2.01958051668251
12,19,1.62041117296354,0.199458827279651,1.25322588377959,1.30686942470832,1.48179396407271,1.61223466690421,1.75011815200771,1.96184588566885,2.03405392139222
13,20,1.62744055455921,0.19451635108002,1.26866975237232,1.32124153001538,1.49236317721308,1.61969743249901,1.75407980209113,1.9600539984027,2.0302068919429
14,21,1.60878384840988,0.187017323626843,1.26324134526141,1.31401374465681,1.47900716680797,1.60154290620478,1.73066950973907,1.9282551665664,1.99546896415953
15,22,1.71855834075441,0.186403823823962,1.37272336354296,1.42386834242961,1.5894301011878,1.71182361500564,1.84034691842507,2.03622247588204,2.10266049242055
16,23,1.58671945722865,0.173125286176418,1.26562958068233,1.313089782107,1.46677249873681,1.58042741275137,1.69980922107287,1.88181316829319,1.94356109894522
17,24,1.5194608142728,0.163847673376991,1.21537252161019,1.260367150474,1.40597400490776,1.51357550666179,1.62653365667373,1.79863098472461,1.85698988752434
18,25,1.61632280123348,0.163273259048376,1.31220897903398,1.35746022370713,1.5034070054127,1.6108284414081,1.72325049298627,1.89392810975158,1.951656574667
